,Full Address,LAT_LONG
4823,"3210/3214 BROADWAY                        New York, NY 10027",
4824,"318 EAST 73 STREET                        New York, NY 10021",
4825,"39 EAST 67TH   STREET                     New York, NY 10065",
4826,"363 EAST 76TH STREET New York, NY 10075",
4827,"333 PEARL ST New York, NY 10038",
4828,"35 WEST 87TH STREET New York, NY 10024",
4829,"318 WEST 107 STREET                       New York, NY 10025",
4830,"34 GRAMERCY PARK New York, NY 10003",
4831,"340 AMSTERDAM AVE                         New York, NY 10024",
4832,"39-41 EAST 10TH STREET New York, NY 10003",
4833,"345 EAST 77TH STREET New York, NY 10075",
4834,"311 EAST 3RD New York, NY 10009",
4835,"345 EAST 61ST STREET New York, NY 10065",
4836,"328 WEST 86TH   STREET New York, NY 10024",
4837,"312 WEST 121 STREET                       New York, NY 10027",
4838,"40 WEST 77TH   STREET New York, NY 10024",
4839,"350 WEST 38TH   STREET                    New York, NY 10018",
4840,"333 EAST 66TH   STREET New York, NY 10065",
4841,"350 EAST 77TH STREET New York, NY 10075",
4842,"330 EAST 70TH ST New York, NY 10021",
4843,"350 EAST 82ND   STREET                    New York, NY 10028",
4844,"322 CENTRAL PARK WEST New York, NY 10025",
4845,"320 EAST 82ND   STREET                    New York, NY 10028",
4846,"360 E. 88TH STREET                        New York, NY 10128",
4847,"321 EAST 85TH   STREET                    New York, NY 10028",
4848,"314 EAST 84TH   STREET                    New York, NY 10028",
4849,"37 WEST 94TH   STREET New York, NY 10025",
4850,"355 GRAND STREET                          New York, NY 10002",
4851,"40-50 EAST 10TH STREET New York, NY 10003",
4852,"317 WEST 35 STREET                        New York, NY 10001",
4853,"35 EAST 85TH   STREET New York, NY 10028",
4854,"40 EAST 20TH   STREET                     New York, NY 10003",
4855,"337 EAST 85TH STREET New York, NY 10028",
4856,"345 8TH AVENUE New York, NY 10001",
4857,"366 EAST 8TH STREET                       New York, NY 10009",
4858,"343 EAST 65TH   STREET                    New York, NY 10065",
4859,"330 EAST 65TH   STREET New York, NY 10065",
4860,"36 EAST 8TH   STREET                      New York, NY 10003",
4861,"323 EAST 90TH STREET                      New York, NY 10128",
4862,"340 E 93                                  New York, NY 10128",
4863,"357 WEST 30TH   STREET                    New York, NY 10001",
4864,"317 EAST 6TH STREET New York, NY 10003",
4865,"4 WEST 105TH STREET New York, NY 10025",
4866,"370 7 AVENUE                              New York, NY 10001",
4867,"311 EAST 71ST   STREET New York, NY 10021",
4868,"340 WEST 86TH STREET                      New York, NY 10024",
4869,"315 EAST 72 STREET New York, NY 10021",
4870,"360 EAST 88TH STREET                      New York, NY 10128",
4871,"336-338 EAST 96TH STREET                  New York, NY 10128",
4872,"350 EAST 77 New York, NY 10075",
4873,"337 WEST 88TH   STREET New York, NY 10024",
4874,"325 EAST 83RD   STREET                    New York, NY 10028",
4875,"40 EAST 84TH STREET New York, NY 10028",
4876,"4 EAST 66TH STREET New York, NY 10065",
4877,"337-339 WEST 30TH STREET                  New York, NY 10001",
4878,"36 EAST 61ST STREET New York, NY 10065",
4879,"320 WEST 88TH STREET                      New York, NY 10024",
4880,"337 EAST 8TH                              New York, NY 10009",
4881,"345 EAST 86TH   STREET New York, NY 10028",
4882,"331 EAST 81ST STREET                      New York, NY 10028",
4883,"314 WEST 36TH   STREET New York, NY 10018",
4884,"383 LAFAYETTE STREET                      New York, NY 10003",
4885,"39 EAST 12TH   STREET New York, NY 10003",
4886,"334 WEST 86TH STREET New York, NY 10024",
4887,"372 CPW                                   New York, NY 10025",
4888,"391 EAST 10TH   STREET                    New York, NY 10002",
4889,"330 WEST 88TH   STREET                    New York, NY 10024",
4890,"34 CLIFF STREET                           New York, NY 10038",
4891,"344 WEST 89TH STREET New York, NY 10024",
4892,"313 EAST 89TH STREET New York, NY 10128",
4893,"346-354 WEST 40TH STREET                  New York, NY 10018",
4894,"40 TIEMANN PLACE New York, NY 10027",
4895,"345 EAST 93RD ST New York, NY 10128",
4896,"334 EAST 69TH   STREET New York, NY 10021",
4897,"352 WEST 39TH   STREET                    New York, NY 10018",
4898,"310 WEST 106 STREET New York, NY 10025",
4899,"333 E. 14TH STREET New York, NY 10003",
4900,"316 WEST 83RD STREET New York, NY 10024",
4901,"353 CENTRAL PARK WEST                     New York, NY 10025",
4902,"333 EAST 91ST New York, NY 10128",
4903,"316 MOTT STREET New York, NY 10012",
4904,"329 WEST 89TH STREET New York, NY 10024",
4905,"360 WEST36 ST New York, NY 10018",
4906,"315 WEST 35TH   STREET                    New York, NY 10001",
4907,"315 EAST 68 STREET New York, NY 10065",
4908,"337 WEST 84TH   STREET                    New York, NY 10024",
4909,"334 EAST 65TH STREET New York, NY 10065",
4910,"311 EAST 71 STREET New York, NY 10021",
4911,"40 EAST 94TH   STREET New York, NY 10128",
4912,"399 EAST 8TH   STREET New York, NY 10009",
4913,"336 EAST 81ST   STREET                    New York, NY 10028",
4914,"36 GRAMERCY PARK EAST New York, NY 10003",
4915,"314 WEST 100 STREET New York, NY 10025",
4916,"326 WEST 85TH   STREET                    New York, NY 10024",
4917,"40 EAST 83RD STREET New York, NY 10028",
4918,"4 WASHINGTON SQUARE N                     New York, NY 10003",
4919,"320 WEST 86TH STREET New York, NY 10024",
4920,"343 WEST 29TH STREET                      New York, NY 10001",
4921,"382 LAFAYETTE STREET                      New York, NY 10003",
4922,"339 EAST 75TH   STREET                    New York, NY 10021",
4923,"341-343 EAST 62ND STREET                  New York, NY 10065",
4924,"334 WEST 89TH STREET New York, NY 10024",
4925,"331 EAST 81ST STREET New York, NY 10028",
4926,"333 EAST 79TH   STREET                    New York, NY 10075",
4927,"392 COLUMBUS AVENUE                       New York, NY 10024",
4928,"324 PEARL ST                              New York, NY 10038",
4929,"333 EAST 85TH STREET New York, NY 10028",
4930,"345 EAST 80TH   STREET                    New York, NY 10075",
4931,"35 EAST 85TH STREET New York, NY 10028",
4932,"40 EAST 78TH   STREET New York, NY 10075",
4933,"327 EAST 8TH   STREET                     New York, NY 10002",
4934,"345 EAST 93RD   STREET New York, NY 10128",
4935,"320 WEST 80TH STREET New York, NY 10024",
4936,"350 EAST 62ND   STREET                    New York, NY 10065",
4937,"383 EAST 10TH STREET                      New York, NY 10009",
4938,"345 EAST 86TH STREET New York, NY 10028",
4939,"33 PECK SLIP                              New York, NY 10038",
4940,"310 RIVERSIDE DRIVE New York, NY 10025",
4941,"336 EAST 86TH   STREET                    New York, NY 10028",
4942,"322 WEST 77TH   STREET                    New York, NY 10024",
4943,"310 WEST 85TH   STREET New York, NY 10024",
4944,"34 WEST 35TH STREET                       New York, NY 10001",
4945,"39 EAST 72ND   STREET                     New York, NY 10021",
4946,"400 EAST 70TH   STREET New York, NY 10021",
4947,"32 EAST 76TH   STREET                     New York, NY 10021",
4948,"340 EAST 19TH STREET                      New York, NY 10003",
4949,"334 EAST 77TH STREET New York, NY 10075",
4950,"372 5 AVENUE New York, NY 10018",
4951,"330 EAST 63RD STREET                      New York, NY 10065",
4952,"340 EAST 64TH   STREET                    New York, NY 10065",
4953,"368 WEST 127 STREET                       New York, NY 10027",
4954,"345 WEST 29TH New York, NY 10001",
4955,"330 EAST 83RD STREET New York, NY 10028",
4956,"333 WEST 34TH   STREET New York, NY 10001",
4957,"370 EAST 76 STREET New York, NY 10021",
4958,"391 WEST BROADWAY New York, NY 10012",
4959,"345 E 69TH STREET New York, NY 10021",
4960,"318 WEST 100 STREET New York, NY 10025",
4961,"33 BLEECKER STREET New York, NY 10012",
4962,"324 EAST 74TH   STREET                    New York, NY 10021",
4963,"32 PRINCE STREET                          New York, NY 10012",
4964,"345 EAST 80TH STREET                      New York, NY 10075",
4965,"322 EAST 85TH STREET New York, NY 10028",
4966,"310 WEST 85TH STREET New York, NY 10024",
4967,"4 RIVINGTON STREET                        New York, NY 10002",
4968,"357 WEST 29 STREET New York, NY 10001",
4969,"310 WEST 94TH ST New York, NY 10025",
4970,"345 EAST 73RD ST New York, NY 10021",
4971,"354 EAST 89TH   STREET New York, NY 10128",
4972,"311 E 75TH ST New York, NY 10021",
4973,"337 EAST 62ND   STREET New York, NY 10065",
4974,"330 EAST 65 New York, NY 10065",
4975,"324 WEST 89TH STREET New York, NY 10024",
4976,"340 WEST 84TH STREET New York, NY 10024",
4977,"345 EAST 80TH                             New York, NY 10075",
4978,"325 EAST 17TH STREET                      New York, NY 10003",
4979,"323 2ND AVENUE New York, NY 10003",
4980,"36 WEST 38TH   STREET New York, NY 10018",
4981,"363 EAST 76 STREET New York, NY 10075",
4982,"313 WEST 29TH   STREET                    New York, NY 10001",
4983,"377 RECTOR PLACE                          New York, NY 10280",
4984,"362 WEST 127TH STREET New York, NY 10027",
4985,"326 EAST 74TH   STREET                    New York, NY 10021",
4986,"360 EAST 72ND STREET New York, NY 10021",
4987,"349 EAST 84TH   STREET New York, NY 10028",
4988,"400 EAST 67TH   STREET New York, NY 10065",
4989,"37 EAST 74TH   STREET                     New York, NY 10021",
4990,"359 EAST 68TH STREET                      New York, NY 10065",
4991,"340 WEST 86 STREET                        New York, NY 10024",
4992,"369 WEST 123 STREET                       New York, NY 10027",
4993,"335 EAST 18TH   STREET                    New York, NY 10003",
4994,"4 WEST 37TH   STREET                      New York, NY 10018",
4995,"360 EAST 88TH STREET New York, NY 10128",
4996,"340 WEST 86TH   STREET New York, NY 10024",
4997,"330 WEST 40TH   STREET                    New York, NY 10018",
4998,"39 EAST 12TH New York, NY 10003",
4999,"320 W 84 STREET New York, NY 10024",
5000,"340 RIVERSIDE DRIVE                       New York, NY 10025",
5001,"341 EAST 18TH   STREET                    New York, NY 10003",
5002,"355 EAST 87TH   STREET                    New York, NY 10128",
5003,"40 EAST 94 STREET                         New York, NY 10128",
5004,"347 EAST 84TH   STREET New York, NY 10028",
5005,"40 EAST 62ND STREET                       New York, NY 10065",
5006,"34 PARK ROW                               New York, NY 10038",
5007,"330 EAST 72ND   STREET                    New York, NY 10021",
5008,"327 EAST 3 STREET New York, NY 10009",
5009,"326 EAST 4TH   STREET                     New York, NY 10009",
5010,"325 WEST 89TH   STREET New York, NY 10024",
5011,"311 WEST 39TH   STREET                    New York, NY 10018",
5012,"395 RIVERSIDE DRIVE New York, NY 10025",
5013,"315 WEST 106 STREET New York, NY 10025",
5014,"327 WEST 126 STREET                       New York, NY 10027",
5015,"345 EAST 73RD STREET New York, NY 10021",
5016,"40 EAST 94TH STREET New York, NY 10128",
5017,"343 EAST 84TH   STREET                    New York, NY 10028",
5018,"365 WEST END AVENUE                       New York, NY 10024",
5019,"33 CONVENT AVENUE New York, NY 10027",
5020,"315 WEST 86TH STREET New York, NY 10024",
5021,"355 EAST 62ND STREET                      New York, NY 10065",
5022,"40 EAST 78TH   STREET                     New York, NY 10075",
5023,"340 EAST 72ND   STREET New York, NY 10021",
5024,"334 WEST 89TH STREET                      New York, NY 10024",
5025,"333 EAST 79TH   STREET New York, NY 10075",
5026,"372 FIFTH AVENUE New York, NY 10001",
5027,"315 EAST 78TH   STREET                    New York, NY 10075",
5028,"32 GRAMERCY PARK S New York, NY 10003",
5029,"355 WEST 122ND STREET                     New York, NY 10027",
5030,"315 8TH AVENUE New York, NY 10001",
5031,"33 WEST 126 STREET                        New York, NY 10027",
5032,"32 WEST 96TH STREET New York, NY 10025",
5033,"4 WEST 109TH New York, NY 10025",
5034,"315 EAST 68TH STREET                      New York, NY 10065",
5035,"39 EAST 20TH STREET                       New York, NY 10003",
5036,"35 EAST 20TH STREET New York, NY 10003",
5037,"331 EAST 83RD STREET New York, NY 10028",
5038,"370 CENTRAL PARK WEST New York, NY 10025",
5039,"330 PEARL STREET                          New York, NY 10038",
5040,"33 FIFTH AVENUE New York, NY 10003",
5041,"340 EAST 64 ST                            New York, NY 10065",
5042,"328 WEST 86TH STREET New York, NY 10024",
5043,"319 WEST 35 STREET                        New York, NY 10001",
5044,"319 EAST 10TH STREET                      New York, NY 10009",
5045,"380 LENOX AVE                             New York, NY 10027",
5046,"393 EAST 10TH STREET New York, NY 10009",
5047,"353 EAST 72ND STREET New York, NY 10021",
5048,"363-367 LENOX AVENUE                      New York, NY 10027",
5049,"362 EAST 69TH   STREET                    New York, NY 10021",
5050,"342 1 AVENUE                              New York, NY 10009",
5051,"40 EAST 78 STREET                         New York, NY 10075",
5052,"329 WEST 101 STREET                       New York, NY 10025",
5053,"39 EAST 10TH   STREET New York, NY 10003",
5054,"330 E 75TH STREET                         New York, NY 10021",
5055,"340 E. 64TH STREET                        New York, NY 10065",
5056,"333 EAST 14 STREET New York, NY 10003",
5057,"379 WEST 125TH STREET New York, NY 10027",
5058,"315 E 68 ST New York, NY 10065",
5059,"36 WEST 35TH STREET New York, NY 10001",
5060,"400 5 AVENUE                              New York, NY 10018",
5061,"4 WEST 109TH ST New York, NY 10025",
5062,"315 EAST 88TH STREET New York, NY 10128",
5063,"317 WEST 95TH   STREET                    New York, NY 10025",
5064,"328 EAST 78TH   STREET                    New York, NY 10075",
5065,"333 CENTRAL PARK WEST New York, NY 10025",
5066,"345 E 73 ST New York, NY 10021",
5067,"343 EAST 74TH   STREET New York, NY 10021",
5068,"321 WEST 108 STREET                       New York, NY 10025",
5069,"327 CENTRAL PARK WEST                     New York, NY 10025",
5070,"321 EAST 66TH   STREET                    New York, NY 10065",
5071,"330 EAST 72ND STREET                      New York, NY 10021",
5072,"321 SAINT NICHOLAS AVE New York, NY 10027",
5073,"383 EAST 10TH   STREET                    New York, NY 10009",
5074,"320 RIVERSIDE DR New York, NY 10025",
5075,"32 EAST 2ND STREET New York, NY 10003",
5076,"3115 BROADWAY New York, NY 10027",
5077,"355 EAST 19TH   STREET New York, NY 10003",
5078,"344 BOWERY                                New York, NY 10012",
5079,"364 EAST 69TH STREET                      New York, NY 10021",
5080,"328 WEST 86 STREET New York, NY 10024",
5081,"361 WEST 36 New York, NY 10018",
5082,"315 EAST 77TH   STREET New York, NY 10075",
5083,"326 WEST 40TH STREET                      New York, NY 10018",
5084,"33 WEST 89TH   STREET New York, NY 10024",
5085,"330 GRAND STREET New York, NY 10002",
5086,"4 MANHATTAN AVENUE New York, NY 10025",
5087,"331 EAST 89TH   STREET                    New York, NY 10128",
5088,"322 EAST6TH STREET                        New York, NY 10003",
5089,"333 EAST 91ST STREET New York, NY 10128",
5090,"357 EAST 68TH   STREET                    New York, NY 10065",
5091,"315 EAST 69TH STREET New York, NY 10021",
5092,"359 WEST 30TH STREET New York, NY 10001",
5093,"314 WEST 36TH STREET New York, NY 10018",
5094,"383 GRAND STREET New York, NY 10002",
5095,"352 WEST 123RD STREET                     New York, NY 10027",
5096,"372-378 WEST END AVENUE                   New York, NY 10024",
5097,"321 WEST 78TH STREET New York, NY 10024",
5098,"35 E 10TH ST New York, NY 10003",
5099,"350 EAST 72ND   STREET                    New York, NY 10021",
5100,"336 EAST 77TH STREET New York, NY 10075",
5101,"327 EAST 65 STREET                        New York, NY 10065",
5102,"323 WEST 83RD   STREET New York, NY 10024",
5103,"320 EAST 86TH   STREET New York, NY 10028",
5104,"326 EAST 73RD   STREET New York, NY 10021",
5105,"315 EAST 65TH STREET New York, NY 10065",
5106,"330 WEST 87TH   STREET New York, NY 10024",
5107,"322 WEST 104 STREET New York, NY 10025",
5108,"390 RIVERSIDE DRIVE New York, NY 10025",
5109,"339 LENOX AVENUE                          New York, NY 10027",
5110,"315 E 70TH STREET New York, NY 10021",
5111,"313 EAST 92 STREET                        New York, NY 10128",
5112,"350 EAST 72ND STREET                      New York, NY 10021",
5113,"4 ST MARKS PLACE                          New York, NY 10003",
5114,"330 EAST 70 STREET New York, NY 10021",
5115,"37 WEST 93RD STREET New York, NY 10025",
5116,"315 WEST 36TH   STREET New York, NY 10018",
5117,"38 EAST 68 STREET                         New York, NY 10065",
5118,"324 WEST 83RD STREET New York, NY 10024",
5119,"316 EAST 80TH   STREET                    New York, NY 10075",
5120,"3143 BROADWAY                             New York, NY 10027",
5121,"347 EAST 84TH STREET                      New York, NY 10028",
5122,"332 EAST 14TH   STREET                    New York, NY 10003",
5123,"333 EAST 14TH   STREET                    New York, NY 10003",
5124,"32 GRAMERCY PARK SOUTH New York, NY 10003",
5125,"328 EAST 73RD STREET New York, NY 10021",
5126,"400 EAST 67TH STREET New York, NY 10065",
5127,"311 EAST 71 ST New York, NY 10021",
5128,"400 5TH AVENUE                            New York, NY 10018",
5129,"35 MOUNT MORRIS PARK WE New York, NY 10027",
5130,"343-345 WEST 30TH STREET                  New York, NY 10001",
5131,"400 EAST 67TH                             New York, NY 10065",
5132,"321 WEST 38TH   STREET                    New York, NY 10018",
5133,"400 EAST 70TH STREET                      New York, NY 10021",
5134,"351 WEST 125 STREET New York, NY 10027",
5135,"319 EAST 78TH   STREET                    New York, NY 10075",
5136,"335 WEST 35TH   STREET                    New York, NY 10001",
5137,"329 EAST 18TH   STREET                    New York, NY 10003",
5138,"400 E 77TH ST New York, NY 10075",
5139,"375 WEST 127 STREET New York, NY 10027",
5140,"311 EAST 11TH STREET New York, NY 10003",
5141,"40 WEST 87TH   STREET                     New York, NY 10024",
5142,"327 WEST 85TH   STREET New York, NY 10024",
5143,"341 WEST 36TH   STREET New York, NY 10018",
5144,"329 EAST 82ND   STREET                    New York, NY 10028",
5145,"322 EAST 14TH STREET New York, NY 10003",
5146,"400 EAST 67TH   STREET                    New York, NY 10065",
5147,"342 EAST 85TH   STREET                    New York, NY 10028",
5148,"340 EAST 64TH STREET                      New York, NY 10065",
5149,"345 EAST 81ST   STREET New York, NY 10028",
5150,"400 EAST 14TH STREET                      New York, NY 10009",
5151,"350 EAST 19TH   STREET                    New York, NY 10003",
5152,"334 EAST 79TH   STREET                    New York, NY 10075",
5153,"363 EAST 76 ST New York, NY 10075",
5154,"381 WEST 125 STREET New York, NY 10027",
5155,"344 EAST 84TH STREET New York, NY 10028",
5156,"311 1 AVENUE New York, NY 10003",
5157,"357 WEST 123 STREET New York, NY 10027",
5158,"350 EAST 86TH   STREET                    New York, NY 10028",
5159,"389 9 AVENUE                              New York, NY 10001",
5160,"317 EAST 73RD STREET New York, NY 10021",
5161,"331 BROOME STREET                         New York, NY 10002",
5162,"315 WEST 99TH STREET New York, NY 10025",
5163,"315 EAST 70 STREET New York, NY 10021",
5164,"340 EAST 93RD New York, NY 10128",
5165,"333 EAST 68 STREET New York, NY 10065",
5166,"327 EAST 93RD STREET New York, NY 10128",
5167,"35 EAST 9TH New York, NY 10003",
5168,"317 WEST 87TH STREET New York, NY 10024",
5169,"330 E 94TH STREET New York, NY 10128",
5170,"345 EAST 77TH   STREET New York, NY 10075",
5171,"38 WEST 120TH STREET New York, NY 10027",
5172,"330 EAST 94TH STREET New York, NY 10128",
5173,"333 EAST 6TH   STREET                     New York, NY 10003",
5174,"333 EAST 14TH   STREET New York, NY 10003",
5175,"323 EAST 77TH STREET New York, NY 10075",
5176,"321 2ND AVENUE New York, NY 10003",
5177,"340A LENOX AVENUE                         New York, NY 10027",
5178,"331 EAST 5TH STREET New York, NY 10003",
5179,"310 WEST 89TH STREET                      New York, NY 10024",
5180,"4 EAST 70TH STREET New York, NY 10021",
5181,"342 EAST 8TH   STREET                     New York, NY 10009",
5182,"335 WEST 35TH ST                          New York, NY 10001",
5183,"347 WEST 84TH   STREET                    New York, NY 10024",
5184,"335 W 38TH STREET New York, NY 10018",
5185,"329 EAST 12TH   STREET                    New York, NY 10003",
5186,"35 EAST 63RD   STREET                     New York, NY 10065",
5187,"381 LENOX AVENUE New York, NY 10027",
5188,"40 EAST 9TH   STREET New York, NY 10003",
5189,"39 WEST 95TH STREET                       New York, NY 10025",
5190,"38 WEST 96TH   STREET                     New York, NY 10025",
5191,"311 WEST 100TH STREET                     New York, NY 10025",
5192,"40 EAST 61ST   STREET New York, NY 10065",
5193,"400 CENTRAL PARK WEST                     New York, NY 10025",
5194,"340 E 93RD. ST. New York, NY 10128",
5195,"315 EAST 18TH   STREET                    New York, NY 10003",
5196,"37 WEST 88 STREET New York, NY 10024",
5197,"315 EAST 65TH   STREET                    New York, NY 10065",
5198,"315 EAST 65TH   STREET New York, NY 10065",
5199,"4 EAST 72 ST New York, NY 10021",
5200,"32 EAST 68TH   STREET                     New York, NY 10065",
5201,"363 E 76 ST New York, NY 10075",
5202,"335 WEST 84TH   STREET New York, NY 10024",
5203,"344 EAST 84TH STREET                      New York, NY 10028",
5204,"342 EAST 85TH STREET                      New York, NY 10028",
5205,"330 EAST 126 STREET                       New York, NY 10002",
5206,"346 EAST 15TH   STREET                    New York, NY 10003",
5207,"360 E 72ND ST New York, NY 10021",
5208,"35 EAST 10TH   STREET New York, NY 10003",
5209,"400 EAST 70TH   STREET                    New York, NY 10021",
5210,"319 WEST 80TH   STREET                    New York, NY 10024",
5211,"32 WEST 40TH   STREET New York, NY 10018",
5212,"333 E 75TH STREET New York, NY 10021",
5213,"40 EAST 66TH ST                           New York, NY 10065",
5214,"340 EAST 80TH  STREET New York, NY 10075",
5215,"40 EAST 80TH ST New York, NY 10075",
5216,"335 EAST 90TH STREET New York, NY 10128",
5217,"328 EAST 4TH   STREET                     New York, NY 10009",
5218,"331 WEST 85 STREET New York, NY 10024",
5219,"36 EAST 20TH STREET                       New York, NY 10003",
5220,"340 EAST 69TH   STREET New York, NY 10021",
5221,"347 WEST END AVENUE                       New York, NY 10024",
5222,"310 LENOX AVENUE                          New York, NY 10027",
5223,"327 EAST 3RD STREET New York, NY 10009",
5224,"331 WEST 38TH STREET                      New York, NY 10018",
5225,"504 EAST 79TH   STREET                    New York, NY 10075",
5226,"155 EAST 72ND STREET New York, NY 10021",
5227,"118 WOOSTER STREET New York, NY 10012",
5228,"94 NASSAU STREET                          New York, NY 10038",
5229,"180 ORCHARD STREET                        New York, NY 10002",
5230,"134 WEST 83RD   STREET                    New York, NY 10024",
5231,"115 CROSBY STREET                         New York, NY 10012",
5232,"152 EAST 94TH   STREET New York, NY 10128",
5233,"169 EAST 71ST   STREET                    New York, NY 10021",
5234,"47-53 3 AVENUE                            New York, NY 10003",
5235,"1018 MADISON AVE                          New York, NY 10075",
5236,"100 WEST 89TH STREET                      New York, NY 10024",
5237,"65 EAST SEVENTH STREET                    New York, NY 10003",
5238,"145 WEST 129 STREET                       New York, NY 10027",
5239,"109 WEST 27TH STREET                      New York, NY 10001",
5240,"500 MANHATTAN AVENUE                      New York, NY 10027",
5241,"108 EAST 66TH   STREET New York, NY 10065",
5242,"109 WEST 128TH STREET                     New York, NY 10027",
5243,"174 1 AVENUE                              New York, NY 10009",
5244,"5 WEST 127 STREET                         New York, NY 10027",
5245,"831 BROADWAY                              New York, NY 10003",
5246,"137 WEST 25TH STREET                      New York, NY 10001",
5247,"546 EAST 87TH   STREET                    New York, NY 10128",
5248,"84 FORSYTH STREET                         New York, NY 10002",
5249,"101 WEST 79TH   STREET                    New York, NY 10024",
5250,"73 MONROE ST                              New York, NY 10002",
5251,"66 EAST 79TH   STREET New York, NY 10075",
5252,"1413 YORK AVENUE                          New York, NY 10021",
5253,"515 EAST 85TH   STREET New York, NY 10028",
5254,"580 8TH AVENUE                            New York, NY 10018",
5255,"107 WEST 109 STREET                       New York, NY 10025",
5256,"55 WEST 95TH STREET                       New York, NY 10025",
5257,"135 WEST 79TH   STREET New York, NY 10024",
5258,"131 MERCER STREET                         New York, NY 10012",
5259,"161 EAST 88TH   STREET New York, NY 10128",
5260,"177 EAST 73RD   STREET New York, NY 10021",
5261,"101 WEST 79TH ST                          New York, NY 10024",
5262,"1802 2 AVENUE                             New York, NY 10128",
5263,"110 2 AVENUE                              New York, NY 10003",
5264,"641 BROADWAY                              New York, NY 10012",
5265,"130 BEEKMAN STREET                        New York, NY 10038",
5266,"1355 1ST AVENUE                           New York, NY 10021",
5267,"115 DELANCEY STREET                       New York, NY 10002",
5268,"515 E. 72 STREET                          New York, NY 10021",
5269,"1687 3 AVENUE                             New York, NY 10128",
5270,"145 2 AVENUE                              New York, NY 10003",
5271,"112 WEST 87TH STREET                      New York, NY 10024",
5272,"77 WEST 127 STREET                        New York, NY 10027",
5273,"169 WEST 85TH   STREET                    New York, NY 10024",
5274,"15 WEST 84TH   STREET New York, NY 10024",
5275,"159 WEST 126 STREET                       New York, NY 10027",
5276,"180 EAST 79TH   STREET                    New York, NY 10075",
5277,"492 MANHATTAN AVENUE                      New York, NY 10027",
5278,"147 WEST 126TH STREET                     New York, NY 10027",
5279,"124 WEST HOUSTON STREET                   New York, NY 10012",
5280,"733 EAST 9TH STREET                       New York, NY 10009",
5281,"WEST 126 STREET                           New York, NY 10027",
5282,"936 5 AVENUE                              New York, NY 10021",
5283,"127 EAST 62ND STREET                      New York, NY 10065",
5284,"160 WEST 130TH STREET                     New York, NY 10027",
5285,"58 WEST 87TH   STREET                     New York, NY 10024",
5286,"1760 2ND AVENUE                           New York, NY 10128",
5287,"73-75 SULLIVAN STREET                     New York, NY 10012",
5288,"480 CENTRAL PARK WEST                     New York, NY 10025",
5289,"186 WEST 80TH STREET                      New York, NY 10024",
5290,"855 AVENUE OF THE AMER                    New York, NY 10001",
5291,"955 LEXINGTON AVENUE                      New York, NY 10021",
5292,"145 EAST 76TH STREET                      New York, NY 10021",
5293,"1571 THIRD AVENUE                         New York, NY 10128",
5294,"82 UNIVERSITY PLACE                       New York, NY 10003",
5295,"114 WEST 131 STREET                       New York, NY 10027",
5296,"78 IRVING PLACE                           New York, NY 10003",
5297,"103 MORNINGSIDE AVENUE                    New York, NY 10027",
5298,"151 WOOSTER STREET                        New York, NY 10012",
5299,"139 WOOSTER STREET                        New York, NY 10012",
5300,"17 EAST 79TH STREET                       New York, NY 10075",
5301,"838 5 AVENUE                              New York, NY 10065",
5302,"152 SPRING STREET                         New York, NY 10012",
5303,"120 WEST 132 STREET                       New York, NY 10027",
5304,"16 WEST 123 STREET                        New York, NY 10027",
5305,"114 WEST 80TH   STREET New York, NY 10024",
5306,"511 EAST 78TH   STREET New York, NY 10075",
5307,"135 WEST 4TH   STREET                     New York, NY 10012",
5308,"110 WEST 130 STREET                       New York, NY 10027",
5309,"943 COLUMBUS AVENUE                       New York, NY 10025",
5310,"178 SPRING STREET                         New York, NY 10012",
5311,"64 EAST 66TH STREET                       New York, NY 10065",
5312,"122 EAST 93RD   STREET New York, NY 10128",
5313,"7 WEST 96TH   STREET New York, NY 10025",
5314,"WEST 125 STREET                           New York, NY 10027",
5315,"13 EAST 11TH   STREET                     New York, NY 10003",
5316,"530 EAST 76TH   STREET                    New York, NY 10021",
5317,"47 3 AVENUE                               New York, NY 10003",
5318,"112 WEST 129 STREET                       New York, NY 10027",
5319,"134 EAST 93RD STREET                      New York, NY 10128",
5320,"151 EAST 83RD   STREET New York, NY 10028",
5321,"108 WEST 129 STREET                       New York, NY 10027",
5322,"120 EAST 90TH STREET                      New York, NY 10128",
5323,"537 WEST 27TH   STREET                    New York, NY 10001",
5324,"507 EAST 84TH   STREET New York, NY 10028",
5325,"70 WEST 107 STREET                        New York, NY 10025",
5326,"783 MADISON AVENUE                        New York, NY 10065",
5327,"732-734 WEST END AVE                      New York, NY 10025",
5328,"80 MAIDEN LANE                            New York, NY 10038",
5329,"156 EAST 89TH STREET                      New York, NY 10128",
5330,"148 WEST 127 STREET                       New York, NY 10027",
5331,"1808 2 AVENUE                             New York, NY 10128",
5332,"137 ESSEX STREET                          New York, NY 10002",
5333,"530 EAST 76TH STREET                      New York, NY 10021",
5334,"1293 1 AVENUE                             New York, NY 10021",
5335,"119 HESTER STREET                         New York, NY 10002",
5336,"66 3 AVENUE                               New York, NY 10003",
5337,"1676 THIRD AVENUE                         New York, NY 10128",
5338,"513 EAST 86TH   STREET New York, NY 10028",
5339,"124 EAST 79TH ST                          New York, NY 10075",
5340,"131 WEST 122ND ST                         New York, NY 10027",
5341,"525 EAST 89TH   STREET New York, NY 10128",
