,Full Address,LAT_LONG
2204,"1768 SECOND AVENUE                        New York, NY 10128",
2205,"2162 BROADWAY New York, NY 10024",
2206,"1056 FIFTH AVENUE New York, NY 10028",
2207,"40 EAST 88TH STREET New York, NY 10128",
2208,"300 EAST 93 STREET                        New York, NY 10128",
2209,"300 EAST 93 ST.                           New York, NY 10128",
2210,"300 EAST 93RD STREET New York, NY 10128",
2211,"1623 3 AVE                                New York, NY 10128",
2212,"1623 THIRD AVENUE                         New York, NY 10128",
2213,"1623 3 AVENUE New York, NY 10128",
2214,"161 EAST 90TH ST New York, NY 10128",
2215,"161 EAST 90TH STREET New York, NY 10128",
2216,"11 EAST 87TH New York, NY 10128",
2217,"131 WEST 78TH STREET New York, NY 10024",
2218,"22 EAST 88TH STREET New York, NY 10128",
2219,"1623 3RD AVENUE New York, NY 10128",
2220,"1103 PARK AVENUE New York, NY 10128",
2221,"120 EAST 90TH   STREET                    New York, NY 10128",
2222,"120 EAST 90TH STREET New York, NY 10128",
2223,"1105 PARK AVENUE New York, NY 10128",
2224,"114 EAST 90TH STREET New York, NY 10128",
2225,"47 EAST 88TH STREET New York, NY 10128",
2226,"160 E 91 STREET New York, NY 10128",
2227,"160 EAST 91 STREET New York, NY 10128",
2228,"160 EAST 91ST STREET New York, NY 10128",
2229,"130 WEST 79TH   STREET                    New York, NY 10024",
2230,"130 WEST 79TH                             New York, NY 10024",
2231,"50 EAST 89TH   STREET New York, NY 10128",
2232,"50 EAST 89 ST New York, NY 10128",
2233,"50 EAST 89 New York, NY 10128",
2234,"50 EAST 89TH STREET New York, NY 10128",
2235,"1641 THIRD AVENUE                         New York, NY 10128",
2236,"1641 3 AVENUE                             New York, NY 10128",
2237,"1641 THIRD AVE New York, NY 10128",
2238,"1641 THIRD AVENUE New York, NY 10128",
2239,"1060 FIFTH AVENUE New York, NY 10128",
2240,"12 EAST 88TH   STREET                     New York, NY 10128",
2241,"1802 SECOND AVENUE                        New York, NY 10128",
2242,"1 WEST 81ST STREET New York, NY 10024",
2243,"202 WEST 78TH STREET New York, NY 10024",
2244,"200 WEST 78TH STREET                      New York, NY 10024",
2245,"1100 PARK AVENUE New York, NY 10128",
2246,"344 WEST END AVENUE New York, NY 10024",
2247,"1368 LEXINGTON AVENUE New York, NY 10128",
2248,"161 EAST 91ST STREET New York, NY 10128",
2249,"1377-1379 LEXINGTON AVENUE                New York, NY 10128",
2250,"115 EAST 90TH ST New York, NY 10128",
2251,"210 WEST 78TH STREET New York, NY 10024",
2252,"264 WEST 77TH   STREET                    New York, NY 10024",
2253,"264 WEST 77TH STREET                      New York, NY 10024",
2254,"1110 PARK AVENUE New York, NY 10128",
2255,"102 WEST 80TH   STREET New York, NY 10024",
2256,"1810 2 AVENUE                             New York, NY 10128",
2257,"155 EAST 91 STREET New York, NY 10128",
2258,"164 WEST 79TH STREET New York, NY 10024",
2259,"11 WEST 81 STREET New York, NY 10024",
2260,"11 WEST 81ST STREET New York, NY 10024",
2261,"11 WEST 81ST   STREET New York, NY 10024",
2262,"124 EAST 91ST STREET New York, NY 10128",
2263,"15 WEST 81ST STREET New York, NY 10024",
2264,"135 WEST 79 STREET New York, NY 10024",
2265,"135 WEST 79TH STREET New York, NY 10024",
2266,"245 EAST 93 STREET New York, NY 10128",
2267,"236 WEST 78TH STREET                      New York, NY 10024",
2268,"1112 PARK AVENUE New York, NY 10128",
2269,"114 EAST 91ST STREET New York, NY 10128",
2270,"172 WEST 79TH   STREET                    New York, NY 10024",
2271,"172 WEST 79TH STREET New York, NY 10024",
2272,"311 WEST 76TH STREET New York, NY 10025",
2273,"108 EAST 91 New York, NY 10128",
2274,"215 WEST 78TH STREET New York, NY 10024",
2275,"301 EAST 94TH   STREET                    New York, NY 10128",
2276,"157 WEST 79TH STREET New York, NY 10024",
2277,"35 W 81ST New York, NY 10024",
2278,"200 WEST 79TH STREET New York, NY 10024",
2279,"1120 PARK AVENUE                          New York, NY 10128",
2280,"1120 PARK AVENU New York, NY 10128",
2281,"119 WEST 80TH STREET New York, NY 10024",
2282,"171 WEST 79TH ST New York, NY 10024",
2283,"1388 LEXINGTON AVE New York, NY 10128",
2284,"132 WEST 80TH STREET New York, NY 10024",
2285,"169 EAST 92ND   STREET                    New York, NY 10128",
2286,"17 EAST 89 STREET New York, NY 10128",
2287,"225 CENTRAL PARK WEST New York, NY 10024",
2288,"130 WEST 80TH STREET New York, NY 10024",
2289,"45 EAST 89TH STREET New York, NY 10128",
2290,"1133 PARK AVENUE New York, NY 10128",
2291,"121-123 WEST 80TH STREET New York, NY 10024",
2292,"1832 2 AVENUE                             New York, NY 10128",
2293,"121 EAST 91ST STREET                      New York, NY 10128",
2294,"312 WEST 77TH STREET New York, NY 10024",
2295,"32 WEST 82ND STREET New York, NY 10024",
2296,"140 WEST 80TH STREET New York, NY 10024",
2297,"314 WEST 77TH STREET New York, NY 10024",
2298,"146 WEST 80TH STREET New York, NY 10024",
2299,"188 EAST 93RD STREET New York, NY 10128",
2300,"100 WEST 81ST STREET New York, NY 10024",
2301,"3 AVENUE New York, NY 10128",
2302,"51 WEST 81 STREET New York, NY 10024",
2303,"51 WEST 81ST STREET New York, NY 10024",
2304,"103 EAST 91ST   STREET                    New York, NY 10128",
2305,"107 EAST 91ST STREET                      New York, NY 10128",
2306,"54 WEST 82ND STREET New York, NY 10024",
2307,"1128 PARK AVENUE New York, NY 10128",
2308,"180 EAST 93RD   STREET                    New York, NY 10128",
2309,"180 EAST 93 STREET                        New York, NY 10128",
2310,"407 AMSTERDAM AVENUE                      New York, NY 10024",
2311,"56 WEST 82 STREET New York, NY 10024",
2312,"114 WEST 81ST STREET New York, NY 10024",
2313,"27 WEST 82 STREET New York, NY 10024",
2314,"27 WEST 82ND STREET New York, NY 10024",
2315,"45 RIVERSIDE DRIVE New York, NY 10024",
2316,"118 WEST 81ST STREET New York, NY 10024",
2317,"29 WEST 82ND   STREET                     New York, NY 10024",
2318,"151 WEST 80TH New York, NY 10024",
2319,"1261 MADISON AVENUE New York, NY 10128",
2320,"186 WEST 80TH STREET New York, NY 10024",
2321,"207 WEST 79TH   STREET                    New York, NY 10024",
2322,"1664 3 AVENUE                             New York, NY 10128",
2323,"35 W 82ND ST New York, NY 10024",
2324,"131 EAST 92ND   STREET New York, NY 10128",
2325,"2211 BROADWAY New York, NY 10024",
2326,"375 WEST END AVENUE New York, NY 10024",
2327,"24 WEST 83RD New York, NY 10024",
2328,"21 EAST 90TH STREET New York, NY 10128",
2329,"134 W 81ST ST New York, NY 10024",
2330,"150 EAST 93RD STREET New York, NY 10128",
2331,"41 WEST 82 ST New York, NY 10024",
2332,"119 WEST 81ST   STREET                    New York, NY 10024",
2333,"224 EAST 95TH STREET New York, NY 10128",
2334,"51 WEST 82ND STREET New York, NY 10024",
2335,"136 WEST 81 STREET New York, NY 10024",
2336,"136 WEST 81ST STREET New York, NY 10024",
2337,"203 EAST 94TH STREET                      New York, NY 10128",
2338,"390 WEST END AVENUE New York, NY 10024",
2339,"177 EAST 93 STREET New York, NY 10128",
2340,"177 EAST 93RD STREET New York, NY 10128",
2341,"205 EAST 94TH   STREET                    New York, NY 10128",
2342,"134 EAST 93                               New York, NY 10128",
2343,"46 WEST 83RD   STREET New York, NY 10024",
2344,"46 WEST 83RD STREET New York, NY 10024",
2345,"170 EAST 94TH   STREET New York, NY 10128",
2346,"170 E 94TH STREET New York, NY 10128",
2347,"170 EAST 94TH STREET New York, NY 10128",
2348,"39 WEST 83RD STREET New York, NY 10024",
2349,"66 WEST 83RD STREET New York, NY 10024",
2350,"47 EAST 91ST   STREET New York, NY 10128",
2351,"47 EAST 91ST STREET New York, NY 10128",
2352,"321 W 78                                  New York, NY 10024",
2353,"126 WEST 82ND   STREET                    New York, NY 10024",
2354,"1691 3 AVENUE                             New York, NY 10128",
2355,"152 EAST 94 STREET New York, NY 10128",
2356,"152 EAST 94TH STREET New York, NY 10128",
2357,"131 EAST 93 STREET New York, NY 10128",
2358,"131 EAST 93RD STREET New York, NY 10128",
2359,"107 WEST 82ND STREET New York, NY 10024",
2360,"134 WEST 82ND STREET New York, NY 10024",
2361,"134 WEST 82ND   STREET New York, NY 10024",
2362,"55 WEST 83RD STREET New York, NY 10024",
2363,"213 WEST 80TH STREET New York, NY 10024",
2364,"142 WEST 82ND STREET New York, NY 10024",
2365,"60 RIVERSIDE DRIVE New York, NY 10024",
2366,"67 WEST 83RD STREET                       New York, NY 10024",
2367,"310 WEST 79TH STREET New York, NY 10024",
2368,"1449 LEXINGTON AVENUE New York, NY 10128",
2369,"40 WEST 84                                New York, NY 10024",
2370,"127 WEST 82ND   STREET                    New York, NY 10024",
2371,"127 WEST 82ND STREET New York, NY 10024",
2372,"15 WEST 84TH STREET New York, NY 10024",
2373,"15 W 84TH ST New York, NY 10024",
2374,"316 W 79TH ST New York, NY 10024",
2375,"67 RIVERSIDE DRIVE New York, NY 10024",
2376,"204 WEST 81ST STREET New York, NY 10024",
2377,"178 EAST 95TH STREET                      New York, NY 10128",
2378,"1172 PARK AVENUE New York, NY 10128",
2379,"410 WEST END AVENUE New York, NY 10024",
2380,"172 WEST 82ND New York, NY 10024",
2381,"172 WEST 82ND STREET New York, NY 10024",
2382,"131 WEST 82ND STREET                      New York, NY 10024",
2383,"401 WEST END AVENUE New York, NY 10024",
2384,"1185 PARK AVENUE New York, NY 10128",
2385,"1185 PARK AVE New York, NY 10128",
2386,"164 EAST 95TH STREET                      New York, NY 10128",
2387,"70 EAST 93RD STREET New York, NY 10128",
2388,"442 AMSTERDAM AVENUE New York, NY 10024",
2389,"203 WEST 81ST   STREET New York, NY 10024",
2390,"139 EAST 94TH STREET New York, NY 10128",
2391,"2250 BROADWAY                             New York, NY 10024",
2392,"37 WEST 84 STREET                         New York, NY 10024",
2393,"39 WEST 84TH STREET New York, NY 10024",
2394,"30 WEST 85TH   STREET                     New York, NY 10024",
2395,"217 EAST 96TH   STREET New York, NY 10128",
2396,"411 WEST END AVENUE New York, NY 10024",
2397,"257 CENTRAL PARK WEST New York, NY 10024",
2398,"1107 FIFTH AVENUE New York, NY 10128",
2399,"70 RIVERSIDE DRIVE New York, NY 10024",
2400,"19 WEST 85TH STREET New York, NY 10024",
2401,"19 WEST 85TH New York, NY 10024",
2402,"17 EAST 92ND   STREET                     New York, NY 10128",
2403,"2253 BROADWAY                             New York, NY 10024",
2404,"219 WEST 81                               New York, NY 10024",
2405,"219 WEST 81ST STREET                      New York, NY 10024",
2406,"1199 PARK AVENUE                          New York, NY 10128",
2407,"1199 PARK AVENUE New York, NY 10128",
2408,"215 EAST 96TH STREET New York, NY 10128",
2409,"140 EAST 95 STREET New York, NY 10128",
2410,"425 WEST END AVENUE New York, NY 10024",
2411,"164 WEST 83RD   STREET                    New York, NY 10024",
2412,"164 WEST 83RD STREET                      New York, NY 10024",
2413,"18 EAST 93RD STREET New York, NY 10128",
2414,"10 WEST 86TH STREET New York, NY 10024",
2415,"64 EAST 94TH ST New York, NY 10128",
2416,"64 EAST 94TH STREET New York, NY 10128",
2417,"18 WEST 86TH   STREET New York, NY 10024",
2418,"477 AMSTERDAM AVE                         New York, NY 10024",
2419,"29 EAST 93RD STREET New York, NY 10128",
2420,"59 WEST 85TH   STREET New York, NY 10024",
2421,"30 WEST 86TH STREET                       New York, NY 10024",
2422,"30 WEST 86 ST                             New York, NY 10024",
2423,"221 WEST 82 STREET New York, NY 10024",
2424,"221 WEST 82ND STREET New York, NY 10024",
2425,"1326 MADISON AVENUE New York, NY 10128",
2426,"261 CENTRAL PARK WEST New York, NY 10024",
2427,"9 EAST 93RD STREET New York, NY 10128",
2428,"102 WEST 85TH   STREET                    New York, NY 10024",
2429,"250 WEST 82ND STREET New York, NY 10024",
2430,"450 WEST END AVE New York, NY 10024",
2431,"1220 PARK AVENUE New York, NY 10128",
2432,"1235 PARK AVENUE New York, NY 10128",
2433,"18 WEST 87TH STREET New York, NY 10024",
2434,"27 EAST 94TH STREET                       New York, NY 10128",
2435,"109 WEST 85TH   STREET                    New York, NY 10024",
2436,"26 WEST 87TH STREET New York, NY 10024",
2437,"225 W 83 ST                               New York, NY 10024",
2438,"225 WEST 83 STREET New York, NY 10024",
2439,"225 W 83 ST New York, NY 10024",
2440,"28 WEST 87TH STREET New York, NY 10024",
2441,"102 WEST 86TH   STREET                    New York, NY 10024",
2442,"38 WEST 87TH   STREET                     New York, NY 10024",
2443,"36 WEST 87TH STREET New York, NY 10024",
2444,"1236 PARK AVENUE New York, NY 10128",
2445,"17 WEST 87TH STREET                       New York, NY 10024",
2446,"160 WEST 85TH STREET New York, NY 10024",
2447,"160 W 85TH STREET New York, NY 10024",
2448,"131 W 85 ST New York, NY 10024",
2449,"131 WEST 85TH STREET New York, NY 10024",
2450,"465 WEST END AVENUE New York, NY 10024",
2451,"70 EAST 96TH   STREET New York, NY 10128",
2452,"22 EAST 95TH STREET New York, NY 10128",
2453,"61 WEST 86TH STREET New York, NY 10024",
2454,"307 W 82ND ST New York, NY 10024",
2455,"56 WEST 87TH STREET New York, NY 10024",
2456,"141 WEST 85TH STREET New York, NY 10024",
2457,"1133 FIFTH AVENUE New York, NY 10128",
2458,"311 WEST 82 STREET New York, NY 10024",
2459,"311 WEST 82ND STREET New York, NY 10024",
2460,"313 WEST 82ND STREET New York, NY 10024",
2461,"130 WEST 86TH STREET New York, NY 10024",
2462,"130 WEST 86 STREET New York, NY 10024",
2463,"170 WEST 85TH New York, NY 10024",
2464,"170 WEST 85TH   STREET New York, NY 10024",
2465,"147 WEST 85TH   STREET New York, NY 10024",
2466,"1361 MADISON AVENUE New York, NY 10128",
2467,"151 WEST 85TH STREET New York, NY 10024",
2468,"205 WEST 84TH   STREET New York, NY 10024",
2469,"20 WEST 88TH   STREET                     New York, NY 10024",
2470,"20 WEST 88TH STREET                       New York, NY 10024",
2471,"107 WEST 86 STREET New York, NY 10024",
2472,"107 WEST 86TH STREET New York, NY 10024",
2473,"27 EAST 95TH STREET New York, NY 10128",
2474,"41 WEST 87TH   STREET                     New York, NY 10024",
2475,"1136 FIFTH AVENUE New York, NY 10128",
2476,"1136 5TH AVENUE New York, NY 10128",
2477,"473 WEST END AVENUE New York, NY 10024",
2478,"1356 MADISON AVENUE New York, NY 10128",
2479,"28 WEST 88TH   STREET                     New York, NY 10024",
2480,"49 WEST 87TH   STREET New York, NY 10024",
2481,"65 EAST 96TH STREET New York, NY 10128",
2482,"312 WEST 83RD STREET                      New York, NY 10024",
2483,"320 WEST 83RD STREET New York, NY 10024",
2484,"23 WEST 88TH   STREET New York, NY 10024",
2485,"108 WEST 87TH STREET New York, NY 10024",
2486,"212 WEST 85TH STREET New York, NY 10024",
2487,"16 EAST 96TH STREET New York, NY 10128",
2488,"1140 5TH AVENUE New York, NY 10128",
2489,"326 WEST 83RD ST New York, NY 10024",
2490,"326 WEST 83RD STREET New York, NY 10024",
2491,"14 EAST 96TH STREET                       New York, NY 10128",
2492,"14 EAST 96TH   STREET                     New York, NY 10128",
2493,"311 WEST 83RD STREET New York, NY 10024",
2494,"145 WEST 86TH STREET New York, NY 10024",
2495,"122 WEST 87TH STREET                      New York, NY 10024",
2496,"176 WEST 86TH   STREET                    New York, NY 10024",
2497,"176 WEST 86TH STREET New York, NY 10024",
2498,"291 CENTRAL PARK WEST                     New York, NY 10024",
2499,"101 WEST 87TH   STREET                    New York, NY 10024",
2500,"101 WEST 87TH STREET New York, NY 10024",
2501,"113 WEST 87TH STREET                      New York, NY 10024",
2502,"323 WEST 83RD STREET New York, NY 10024",
2503,"1148 5 AVENUE New York, NY 10128",
2504,"327 WEST 83RD STREET New York, NY 10024",
2505,"11 WEST 89TH STREET New York, NY 10024",
2506,"151-161 WEST 86TH STREET New York, NY 10024",
2507,"161 WEST 86TH STREET New York, NY 10024",
2508,"500 WEST END AVENUE                       New York, NY 10024",
2509,"316 WEST 84TH STREET New York, NY 10024",
2510,"200 W 86                                  New York, NY 10024",
2511,"125 WEST 87TH   STREET                    New York, NY 10024",
2512,"61 WEST 88TH STREET New York, NY 10024",
2513,"320 WEST 84TH New York, NY 10024",
2514,"508 WEST END AVENUE                       New York, NY 10024",
2515,"160 WEST 87TH   STREET New York, NY 10024",
2516,"160 WEST 87TH STREET New York, NY 10024",
2517,"54 WEST 89                                New York, NY 10024",
2518,"505 WEST END AVENUE New York, NY 10024",
2519,"29 WEST 89TH STREET                       New York, NY 10024",
2520,"118 WEST 88TH   STREET                    New York, NY 10024",
2521,"1150 5 AVENUE New York, NY 10128",
2522,"37 WEST 89TH   STREET                     New York, NY 10024",
2523,"2 WEST 90TH STREET New York, NY 10024",
2524,"514 WEST END AVENUE New York, NY 10024",
2525,"130 WEST 88TH   STREET                    New York, NY 10024",
2526,"342 WEST 84TH STREET New York, NY 10024",
2527,"309 WEST 84TH STREET New York, NY 10024",
2528,"134 WEST 88TH STREET New York, NY 10024",
2529,"512 WEST END AVENUE New York, NY 10024",
2530,"541 AMSTERDAM AVENUE                      New York, NY 10024",
2531,"515 WEST END AVENUE New York, NY 10024",
2532,"515 WEST END AVE. New York, NY 10024",
2533,"261 WEST 85TH STREET                      New York, NY 10024",
2534,"20 WEST 90TH STREET New York, NY 10024",
2535,"22 WEST 90TH   STREET                     New York, NY 10024",
2536,"176 WEST 87TH STREET New York, NY 10024",
2537,"176 WEST 87 STREET New York, NY 10024",
2538,"110-118 RIVERSIDE DRIVE New York, NY 10024",
2539,"118 RIVERSIDE DRIVE New York, NY 10024",
2540,"333 WEST 84TH STREET New York, NY 10024",
2541,"331 WEST 84TH   STREET New York, NY 10024",
2542,"30 WEST 90TH STREET New York, NY 10024",
2543,"339 WEST 84TH   STREET                    New York, NY 10024",
2544,"272 WEST 86TH STREET New York, NY 10024",
2545,"100 WEST 89TH   STREET                    New York, NY 10024",
2546,"100 WEST 89TH   STREET New York, NY 10024",
2547,"129 WEST 88TH   STREET                    New York, NY 10024",
2548,"300 CENTRAL PARK WEST New York, NY 10024",
2549,"145 WEST 88TH   STREET                    New York, NY 10024",
2550,"530 WEST END AVENUE New York, NY 10024",
2551,"35 WEST 90 STREET New York, NY 10024",
2552,"334 WEST 85TH STREET New York, NY 10024",
2553,"311 WEST 85TH STREET New York, NY 10024",
2554,"2373 BROADWAY                             New York, NY 10024",
2555,"257 WEST 86TH STREET New York, NY 10024",
2556,"342 WEST 85TH STREET                      New York, NY 10024",
2557,"342 WEST 85TH   STREET                    New York, NY 10024",
2558,"203 W 87TH STREET New York, NY 10024",
2559,"55 WEST 90TH STREET New York, NY 10024",
2560,"126 RIVERSIDE DRIVE New York, NY 10024",
2561,"59 WEST 90TH STREET New York, NY 10024",
2562,"302 WEST 86TH STREET New York, NY 10024",
2563,"170 W 89TH ST New York, NY 10024",
2564,"129 WEST 89TH   STREET                    New York, NY 10024",
2565,"129 WEST 89TH STREET                      New York, NY 10024",
2566,"545 WEST END AVENUE New York, NY 10024",
2567,"545 WEST END AVE New York, NY 10024",
2568,"328 WEST 86 ST New York, NY 10024",
2569,"110 WEST 90TH   STREET                    New York, NY 10024",
2570,"133 WEST 89TH STREET                      New York, NY 10024",
2571,"330 WEST 86 STREET                        New York, NY 10024",
2572,"305 WEST 86TH STREET New York, NY 10024",
2573,"211 WEST 88TH STREET New York, NY 10024",
2574,"315 WEST 86 STREET New York, NY 10024",
2575,"215 WEST 88TH STREET New York, NY 10024",
2576,"215 WEST 88TH   STREET                    New York, NY 10024",
2577,"313 WEST 86TH   STREET New York, NY 10024",
2578,"273 WEST 87TH   STREET                    New York, NY 10024",
2579,"325 WEST 86TH STREET New York, NY 10024",
2580,"325 WEST 86 New York, NY 10024",
2581,"7 W 92ND STREET New York, NY 10025",
2582,"327 CENTRAL PARK WEST New York, NY 10025",
2583,"35 WEST 92ND STREET New York, NY 10025",
2584,"35 WEST 92 STREET New York, NY 10025",
2585,"320 WEST 87TH STREET New York, NY 10024",
2586,"201 WEST 89TH STREET New York, NY 10024",
2587,"565 W END AVENUE New York, NY 10024",
2588,"305 WEST 87TH   STREET                    New York, NY 10024",
2589,"334 WEST 87TH STREET New York, NY 10024",
2590,"205 WEST 89TH STREET New York, NY 10024",
2591,"323 WEST 87TH   STREET                    New York, NY 10024",
2592,"140 RIVERSIDE DR New York, NY 10024",
2593,"588 WEST END AVENUE New York, NY 10024",
2594,"250 WEST 89TH STREET New York, NY 10024",
2595,"2631/2 WEST 94TH STREET New York, NY 10025",
2596,"316 WEST 88TH   STREET                    New York, NY 10024",
2597,"336 CENTRAL PARK WEST New York, NY 10025",
2598,"322 WEST 88TH STREET New York, NY 10024",
2599,"251 WEST 89TH ST New York, NY 10024",
2600,"251 WEST 89TH STREET New York, NY 10024",
2601,"210 WEST 90TH STREET New York, NY 10024",
2602,"210 W 90TH STREET New York, NY 10024",
2603,"267 WEST 89TH STREET New York, NY 10024",
2604,"595 WEST END AVENUE New York, NY 10024",
2605,"215 WEST 90TH STREET New York, NY 10024",
2606,"15 WEST 94TH STREET New York, NY 10025",
2607,"57 WEST 93RD ST New York, NY 10025",
2608,"57 WEST 93RD STREET New York, NY 10025",
2609,"46 WEST 94TH STREET                       New York, NY 10025",
2610,"165 WEST 91ST   STREET New York, NY 10024",
2611,"600 WEST END AVENUE New York, NY 10024",
2612,"100 WEST 93RD   STREET New York, NY 10025",
2613,"100 WEST 93RD STREET New York, NY 10025",
2614,"25 WEST 94TH   STREET                     New York, NY 10025",
2615,"31 WEST 94TH STREET New York, NY 10025",
2616,"320 WEST 89TH STREET New York, NY 10024",
2617,"601 WEST END AVENUE New York, NY 10024",
2618,"41 WEST 94TH STREET                       New York, NY 10025",
2619,"255 WEST 90TH   STREET New York, NY 10024",
2620,"255 WEST 90TH STREET New York, NY 10024",
2621,"250 WEST 90TH   STREET                    New York, NY 10024",
2622,"250 WEST 90TH STREET New York, NY 10024",
2623,"47 WEST 94TH STREET New York, NY 10025",
2624,"345 WEST 88TH STREET New York, NY 10024",
2625,"51 WEST 94TH   STREET                     New York, NY 10025",
2626,"24 WEST 95TH   STREET New York, NY 10025",
2627,"160 RIVERSIDE DRIVE New York, NY 10024",
2628,"134 WEST 93RD STREET                      New York, NY 10025",
2629,"134 WEST 93RD STREET New York, NY 10025",
2630,"317 WEST 89TH   STREET                    New York, NY 10024",
2631,"123 WEST 93RD STREET New York, NY 10025",
2632,"304 WEST 90TH STREET                      New York, NY 10024",
2633,"215 WEST 91ST STREET New York, NY 10025",
2634,"215 WEST 91ST ST. New York, NY 10025",
2635,"175 WEST 92ND New York, NY 10025",
2636,"100 WEST 94TH STREET New York, NY 10025",
2637,"100 WEST 94TH   STREET New York, NY 10025",
2638,"100 W. 94TH STREET New York, NY 10025",
2639,"331 WEST 89TH STREET New York, NY 10024",
2640,"316 WEST 90TH STREET New York, NY 10024",
2641,"320 WEST 90TH STREET New York, NY 10024",
2642,"33 WEST 95TH                              New York, NY 10025",
2643,"632 WEST END AVENUE New York, NY 10024",
2644,"12 WEST 96TH   STREET                     New York, NY 10025",
2645,"180 WEST 93RD STREET New York, NY 10025",
2646,"272 WEST 91ST STREET New York, NY 10024",
2647,"49 WEST 95TH   STREET                     New York, NY 10025",
2648,"55 W 95TH STREET New York, NY 10025",
2649,"55 WEST 95TH STREET New York, NY 10025",
2650,"321 WEST 90TH STREET New York, NY 10024",
2651,"321 WEST 90TH New York, NY 10024",
2652,"65 WEST 95TH STREET New York, NY 10025",
2653,"2480 BROADWAY New York, NY 10025",
2654,"44 WEST 96TH STREET New York, NY 10025",
2655,"361 CENTRAL PARK WEST New York, NY 10025",
2656,"640 WEST END AVE                          New York, NY 10024",
2657,"215 WEST 92ND STREET New York, NY 10025",
2658,"215 W 92 New York, NY 10025",
2659,"111 WEST 94TH ST New York, NY 10025",
2660,"175 WEST 93RD STREET New York, NY 10025",
2661,"288 WEST 92ND STREET New York, NY 10025",
2662,"7 W 96TH STREET New York, NY 10025",
2663,"7 WEST 96TH STREET New York, NY 10025",
2664,"148 WEST 94TH STREET New York, NY 10025",
2665,"176 WEST 94TH   STREET New York, NY 10025",
2666,"650 WEST END AVENUE New York, NY 10025",
2667,"220 WEST 93RD STREET                      New York, NY 10025",
2668,"186 RIVERSIDE DRIVE New York, NY 10024",
2669,"26 WEST 97TH STREET New York, NY 10025",
2670,"26 WEST 97TH   STREET                     New York, NY 10025",
2671,"311 WEST 91ST STREET New York, NY 10024",
2672,"645 WEST END AVENUE New York, NY 10025",
2673,"113 WEST 95TH STREET New York, NY 10025",
2674,"113 WEST 95TH STREET                      New York, NY 10025",
2675,"255 WEST 92ND STREET New York, NY 10025",
2676,"150 WEST 95TH STREET New York, NY 10025",
2677,"190 RIVERSIDE DRIVE New York, NY 10024",
2678,"49 WEST 96 STREET New York, NY 10025",
2679,"49 WEST 96TH STREET New York, NY 10025",
2680,"194 RIVERSIDE DRIVE New York, NY 10025",
2681,"153 WEST 95TH STREET New York, NY 10025",
2682,"128 WEST 96TH STREET New York, NY 10025",
2683,"317 WEST 92ND   STREET                    New York, NY 10025",
2684,"263 WEST 93RD   STREET                    New York, NY 10025",
2685,"265 WEST 93 STREET New York, NY 10025",
2686,"677 WEST END AVE. New York, NY 10025",
2687,"2511 BROADWAY New York, NY 10025",
2688,"250 W 94 ST New York, NY 10025",
2689,"250 WEST 94 New York, NY 10025",
2690,"113 WEST 96TH STREET New York, NY 10025",
2691,"169 WEST 95TH   STREET                    New York, NY 10025",
2692,"214 WEST 95TH   STREET                    New York, NY 10025",
2693,"125 WEST 96 STREET New York, NY 10025",
2694,"125 WEST 96TH STREET New York, NY 10025",
2695,"382 CENTRAL PARK WEST New York, NY 10025",
2696,"685 WEST END AVENUE New York, NY 10025",
2697,"722 AMSTERDAM AVENUE                      New York, NY 10025",
2698,"127 WEST 96 STREET New York, NY 10025",
2699,"162 EAST 109 STREET New York, NY 10027",
2700,"265 WEST 94TH STREET New York, NY 10025",
2701,"309 WEST 93RD STREET New York, NY 10025",
2702,"317 WEST 93 STREET New York, NY 10025",
2703,"215 WEST 95TH   STREET                    New York, NY 10025",
2704,"215 WEST 95TH STREET New York, NY 10025",
2705,"215 WEST 95 STREET New York, NY 10025",
2706,"215 WEST 95TH ST New York, NY 10025",
2707,"702 WEST END AVENUE New York, NY 10025",
2708,"8 POMANDER WALK New York, NY 10025",
2709,"210 WEST 96TH   STREET                    New York, NY 10025",
2710,"258 WEST 95TH STREET New York, NY 10025",
2711,"210 RIVERSIDE DR New York, NY 10025",
2712,"310 WEST 94TH ST. New York, NY 10025",
2713,"310 WEST 94TH STREET New York, NY 10025",
2714,"107 WEST 97TH   STREET New York, NY 10025",
2715,"314 WEST 94TH   STREET                    New York, NY 10025",
2716,"314 WEST 94TH New York, NY 10025",
2717,"314 WEST 94 New York, NY 10025",
2718,"314 WEST 94TH STREET                      New York, NY 10025",
2719,"272 WEST 95 STREET New York, NY 10025",
2720,"255 WEST 95 STREET New York, NY 10025",
2721,"N/A WEST 97TH   STREET                    New York, NY 10025",
2722,"214 RIVERSIDE DRIVE New York, NY 10025",
2723,"392 CENTRAL PARK WEST New York, NY 10025",
2724,"392 CENTRAL PARK WEST                     New York, NY 10025",
2725,"410 CENTRAL PARK WEST New York, NY 10025",
2726,"222 RIVERSIDE DRIVE New York, NY 10025",
2727,"732 WEST END                              New York, NY 10025",
2728,"275 WEST 96 ST New York, NY 10025",
2729,"275 WEST 96TH STREET New York, NY 10025",
2730,"317 WEST 95TH STREET New York, NY 10025",
2731,"229 WEST 97TH STREET New York, NY 10025",
2732,"418 CENTRAL PARK WEST New York, NY 10025",
2733,"328 WEST 96TH STREET New York, NY 10025",
2734,"328 WEST 96TH ST New York, NY 10025",
2735,"741 WEST END AVENUE New York, NY 10025",
