,Full Address,LAT_LONG
1318,"249 EAST 82ND   STREET                    New York, NY 10028",
1319,"344 EAST 84TH STREET New York, NY 10028",
1320,"233 EAST 82ND   STREET                    New York, NY 10028",
1321,"305 EAST 83RD STREET New York, NY 10028",
1322,"349 EAST 84TH   STREET New York, NY 10028",
1323,"347 EAST 84TH   STREET New York, NY 10028",
1324,"347 EAST 84TH STREET                      New York, NY 10028",
1325,"246 EAST 83RD   STREET                    New York, NY 10028",
1326,"343 EAST 84TH   STREET                    New York, NY 10028",
1327,"314 EAST 84TH   STREET                    New York, NY 10028",
1328,"312 EAST 84TH   STREET                    New York, NY 10028",
1329,"226 EAST 83RD   STREET                    New York, NY 10028",
1330,"327 EAST 84TH   STREET                    New York, NY 10028",
1331,"344 EAST 85TH   STREET                    New York, NY 10028",
1332,"342 EAST 85TH   STREET                    New York, NY 10028",
1333,"351 EAST 85TH   STREET                    New York, NY 10028",
1334,"322 EAST 85TH STREET New York, NY 10028",
1335,"312 EAST 85TH STREET New York, NY 10028",
1336,"337 EAST 85TH STREET New York, NY 10028",
1337,"201 E 83RD STREET New York, NY 10028",
1338,"333 EAST 85TH STREET New York, NY 10028",
1339,"335 EAST 85TH New York, NY 10028",
1340,"321 EAST 85TH   STREET                    New York, NY 10028",
1341,"216 EAST 84TH   STREET                    New York, NY 10028",
1342,"214 EAST 84TH STREET New York, NY 10028",
1343,"210 EAST 84TH STREET New York, NY 10028",
1344,"208 EAST 84TH STREET New York, NY 10028",
1345,"336 EAST 86TH   STREET                    New York, NY 10028",
1346,"320 EAST 86TH STREET New York, NY 10028",
1347,"320 EAST 86TH   STREET New York, NY 10028",
1348,"200 EAST 84TH ST New York, NY 10028",
1349,"200 EAST 84TH STREET New York, NY 10028",
1350,"314 EAST 86TH   STREET                    New York, NY 10028",
1351,"308 EAST 86TH   STREET New York, NY 10028",
1352,"345 EAST 86TH   STREET New York, NY 10028",
1353,"345 EAST 86TH STREET New York, NY 10028",
1354,"3 EAST 80TH   STREET                      New York, NY 10075",
1355,"350 EAST 87TH   STREET                    New York, NY 10128",
1356,"344 EAST 87TH   STREET New York, NY 10128",
1357,"355 EAST 87TH   STREET                    New York, NY 10128",
1358,"4 EAST 81ST   STREET                      New York, NY 10028",
1359,"205 EAST 85TH   STREET New York, NY 10028",
1360,"205 EAST 85TH   STREET                    New York, NY 10028",
1361,"220 EAST 86TH   STREET                    New York, NY 10028",
1362,"350 EAST 88TH   STREET                    New York, NY 10128",
1363,"22 EAST 82ND   STREET                     New York, NY 10028",
1364,"22 EAST 82ND STREET New York, NY 10028",
1365,"360 EAST 88TH   STREET                    New York, NY 10128",
1366,"360 EAST 88TH   STREET New York, NY 10128",
1367,"360 E. 88TH STREET                        New York, NY 10128",
1368,"360 EAST 88TH STREET                      New York, NY 10128",
1369,"360 EAST 88TH STREET New York, NY 10128",
1370,"311 EAST 87TH STREET New York, NY 10128",
1371,"301 EAST 87TH STREET New York, NY 10128",
1372,"4 EAST 82ND STREET New York, NY 10028",
1373,"250 EAST 87TH  STREET New York, NY 10028",
1374,"242 EAST 87TH   STREET New York, NY 10128",
1375,"40 EAST 83RD STREET New York, NY 10028",
1376,"354 EAST 89TH   STREET New York, NY 10128",
1377,"315 EAST 88TH STREET New York, NY 10128",
1378,"319 EAST 88TH   STREET                    New York, NY 10128",
1379,"348 EAST 89TH   STREET                    New York, NY 10128",
1380,"348 EAST 89TH STREET                      New York, NY 10128",
1381,"389 EAST 89TH   STREET                    New York, NY 10128",
1382,"389 EAST 89TH ST New York, NY 10128",
1383,"235 EAST 87TH STREET New York, NY 10128",
1384,"305 EAST 88TH  STREET New York, NY 10128",
1385,"25 EAST 83RD New York, NY 10028",
1386,"227 EAST 87TH STREET New York, NY 10128",
1387,"234 EAST 88TH   STREET                    New York, NY 10128",
1388,"331 EAST 89TH   STREET                    New York, NY 10128",
1389,"21 EAST 83RD   STREET                     New York, NY 10028",
1390,"40 EAST 84TH STREET New York, NY 10028",
1391,"321 EAST 89TH STREET New York, NY 10128",
1392,"340 EAST 90TH STREET                      New York, NY 10128",
1393,"237 EAST 88TH STREET                      New York, NY 10128",
1394,"237 EAST 88TH   STREET                    New York, NY 10128",
1395,"334 EAST 90TH STREET                      New York, NY 10128",
1396,"313 EAST 89TH STREET New York, NY 10128",
1397,"324 EAST 90TH STREET New York, NY 10128",
1398,"20 WEST 77TH STREET                       New York, NY 10024",
1399,"20 WEST 77TH   STREET New York, NY 10024",
1400,"252 EAST 89TH STREET New York, NY 10128",
1401,"40 WEST 77TH   STREET New York, NY 10024",
1402,"323 EAST 90TH STREET                      New York, NY 10128",
1403,"3 EAST 84TH STREET New York, NY 10028",
1404,"319 EAST 90TH   STREET                    New York, NY 10128",
1405,"350 EAST 91ST   STREET                    New York, NY 10128",
1406,"30 EAST 85TH   STREET                     New York, NY 10028",
1407,"30 EAST 85TH STREET                       New York, NY 10028",
1408,"201 WEST 74TH STREET New York, NY 10002",
1409,"35 EAST 85TH   STREET New York, NY 10028",
1410,"35 EAST 85TH STREET New York, NY 10028",
1411,"300 EAST 90TH STREET                      New York, NY 10128",
1412,"227 EAST 89TH STREET                      New York, NY 10128",
1413,"333 EAST 91ST STREET New York, NY 10128",
1414,"200 EAST 89TH ST                          New York, NY 10128",
1415,"200 EAST 89TH   STREET New York, NY 10128",
1416,"200 EAST 89TH STREET                      New York, NY 10128",
1417,"316 EAST 91ST STREET                      New York, NY 10128",
1418,"316 EAST 91ST   STREET                    New York, NY 10128",
1419,"314 EAST 91ST STREET                      New York, NY 10128",
1420,"312 EAST 91ST STREET                      New York, NY 10128",
1421,"205 EAST 89TH STREET New York, NY 10128",
1422,"3 EAST 85TH ST New York, NY 10028",
1423,"208 EAST 90TH STREET New York, NY 10128",
1424,"206 EAST 90TH   STREET New York, NY 10128",
1425,"204 EAST 90TH STREET New York, NY 10128",
1426,"200 EAST 90TH STREET New York, NY 10128",
1427,"340 EAST 93RD STREET New York, NY 10128",
1428,"340 AMSTERDAM AVE                         New York, NY 10024",
1429,"331-333 EAST 92ND STREET New York, NY 10128",
1430,"345 EAST 93RD ST New York, NY 10128",
1431,"345 EAST 93RD   STREET New York, NY 10128",
1432,"386 COLUMBUS AVENUE                       New York, NY 10024",
1433,"392 COLUMBUS AVENUE                       New York, NY 10024",
1434,"300 EAST 93RD   STREET                    New York, NY 10128",
1435,"210 WEST 77TH   STREET New York, NY 10024",
1436,"330 EAST 94TH   STREET New York, NY 10128",
1437,"330 EAST 94TH ST New York, NY 10128",
1438,"20 EAST 88TH   STREET                     New York, NY 10128",
1439,"20 EAST 88TH ST New York, NY 10128",
1440,"20 EAST 88TH STREET New York, NY 10128",
1441,"20 EAST 88TH   STREET New York, NY 10128",
1442,"219 WEST 77TH   STREET                    New York, NY 10024",
1443,"19 EAST 88TH STREET New York, NY 10128",
1444,"4 EAST 88TH STREET New York, NY 10128",
1445,"204 WEST 78TH STREET New York, NY 10024",
1446,"245 EAST 93RD STREET                      New York, NY 10128",
1447,"245 EAST 93RD   STREET New York, NY 10128",
1448,"2 EAST 88TH STREET New York, NY 10128",
1449,"230 WEST 78TH   STREET                    New York, NY 10024",
1450,"101 WEST 80TH STREET                      New York, NY 10024",
1451,"351 WEST END AVENUE New York, NY 10024",
1452,"301 EAST 94TH   STREET New York, NY 10128",
1453,"333 EAST 95TH   STREET                    New York, NY 10128",
1454,"333 EAST 95TH STREET                      New York, NY 10128",
1455,"35 WEST 81ST   STREET New York, NY 10024",
1456,"223 WEST 78TH   STREET                    New York, NY 10024",
1457,"225 WEST 78TH STREET                      New York, NY 10024",
1458,"200 WEST 79TH   STREET New York, NY 10024",
1459,"220 EAST 94TH   STREET                    New York, NY 10128",
1460,"322 WEST 77TH   STREET                    New York, NY 10024",
1461,"365 WEST END AVENUE                       New York, NY 10024",
1462,"241-243 EAST 94TH STREET                  New York, NY 10128",
1463,"200 EAST 94TH STREET                      New York, NY 10128",
1464,"200 EAST 94TH   STREET                    New York, NY 10128",
1465,"260 WEST 78TH   STREET                    New York, NY 10024",
1466,"372-378 WEST END AVENUE                   New York, NY 10024",
1467,"227 CENTRAL PARK WEST New York, NY 10024",
1468,"309 EAST 95TH   STREET                    New York, NY 10128",
1469,"332 WEST 77TH   STREET                    New York, NY 10024",
1470,"231-239 EAST 94TH STREET                  New York, NY 10128",
1471,"313 WEST 77TH   STREET                    New York, NY 10024",
1472,"336-338 EAST 96TH STREET                  New York, NY 10128",
1473,"302 EAST 96TH   STREET                    New York, NY 10128",
1474,"224 EAST 95TH   STREET New York, NY 10128",
1475,"381 WEST END AVENUE New York, NY 10024",
1476,"383 WEST END AVENUE                       New York, NY 10024",
1477,"206 WEST 80TH STREET                      New York, NY 10024",
1478,"208 WEST 80TH   STREET New York, NY 10024",
1479,"210 EAST 95TH   STREET New York, NY 10128",
1480,"214 WEST 80TH   STREET                    New York, NY 10024",
1481,"206 EAST 95TH   STREET New York, NY 10128",
1482,"206 E 95TH STREET                         New York, NY 10128",
1483,"206 EAST 95TH STREET                      New York, NY 10128",
1484,"206 EAST 95TH   STREET                    New York, NY 10128",
1485,"321 WEST 78TH STREET New York, NY 10024",
1486,"20 WEST 84TH   STREET                     New York, NY 10024",
1487,"23 WAVERLY                                New York, NY 10003",
1488,"302 WEST 79TH   STREET New York, NY 10024",
1489,"40 WEST 84TH STREET New York, NY 10024",
1490,"2250 BROADWAY New York, NY 10024",
1491,"203 WEST 81ST   STREET                    New York, NY 10024",
1492,"39 WEST 84TH   STREET New York, NY 10024",
1493,"219 WEST 81ST   STREET New York, NY 10024",
1494,"320 WEST 80TH STREET New York, NY 10024",
1495,"210 WEST 82ND STREET                      New York, NY 10024",
1496,"303 WEST 80TH   STREET                    New York, NY 10024",
1497,"40 EAST 94TH STREET                       New York, NY 10128",
1498,"40 EAST 94TH   STREET                     New York, NY 10128",
1499,"40 EAST 94TH   STREET New York, NY 10128",
1500,"40 EAST 94TH STREET New York, NY 10128",
1501,"262 CENTRAL PARK WEST New York, NY 10024",
1502,"21 WEST 86TH   STREET                     New York, NY 10024",
1503,"21 EAST 94TH   STREET                     New York, NY 10128",
1504,"316 WEST 82ND STREET New York, NY 10024",
1505,"202 WEST 84TH   STREET                    New York, NY 10024",
1506,"204 WEST 84TH   STREET                    New York, NY 10024",
1507,"40 WEST 87TH STREET                       New York, NY 10024",
1508,"40 WEST 87TH   STREET                     New York, NY 10024",
1509,"21 WEST 87TH   STREET                     New York, NY 10024",
1510,"20 EAST 95TH STREET New York, NY 10128",
1511,"35 WEST 87TH STREET New York, NY 10024",
1512,"4 EAST 95TH   STREET New York, NY 10128",
1513,"205 WEST 84TH STREET New York, NY 10024",
1514,"321 WEST 82ND   STREET                    New York, NY 10024",
1515,"26 WEST 88TH   STREET                     New York, NY 10024",
1516,"30 WEST 88TH   STREET                     New York, NY 10024",
1517,"34 WEST 88TH STREET New York, NY 10024",
1518,"36 WEST 88TH STREET New York, NY 10024",
1519,"202 WEST 85TH STREET New York, NY 10024",
1520,"316 WEST 83RD STREET New York, NY 10024",
1521,"309 WEST 83RD   STREET New York, NY 10024",
1522,"208 WEST 85TH STREET New York, NY 10024",
1523,"208 WEST 85TH   STREET New York, NY 10024",
1524,"268 WEST 84TH STREET                      New York, NY 10024",
1525,"324 WEST 83RD ST New York, NY 10024",
1526,"324 WEST 83RD STREET New York, NY 10024",
1527,"325 WEST 83RD   STREET                    New York, NY 10024",
1528,"214 WEST 85TH   STREET New York, NY 10024",
1529,"323 WEST 83RD   STREET New York, NY 10024",
1530,"213 WEST 85TH STREET                      New York, NY 10024",
1531,"200 WEST 86TH New York, NY 10024",
1532,"316 WEST 84TH   STREET New York, NY 10024",
1533,"320 WEST 84TH STREET New York, NY 10024",
1534,"200 WEST 86TH STREET New York, NY 10024",
1535,"200 WEST 86TH ST New York, NY 10024",
1536,"25 WEST 89TH STREET                       New York, NY 10024",
1537,"31 WEST 89TH   STREET                     New York, NY 10024",
1538,"2 WEST 90TH   STREET New York, NY 10024",
1539,"33 WEST 89TH   STREET New York, NY 10024",
1540,"340 WEST 84TH STREET New York, NY 10024",
1541,"331 WEST 84TH STREET New York, NY 10024",
1542,"333 WEST 84TH   STREET New York, NY 10024",
1543,"335 WEST 84TH   STREET                    New York, NY 10024",
1544,"310 WEST 85TH   STREET New York, NY 10024",
1545,"310 WEST 85TH STREET New York, NY 10024",
1546,"337 WEST 84TH STREET New York, NY 10024",
1547,"337 WEST 84TH   STREET                    New York, NY 10024",
1548,"30 WEST 90TH   STREET                     New York, NY 10024",
1549,"30 WEST 90TH STREET                       New York, NY 10024",
1550,"30 WEST 90TH   STREET New York, NY 10024",
1551,"326 WEST 85TH   STREET                    New York, NY 10024",
1552,"35 WEST 90TH STREET New York, NY 10024",
1553,"340 WEST 85TH   STREET New York, NY 10024",
1554,"203 WEST 87TH   STREET New York, NY 10024",
1555,"203 WEST 87TH STREET New York, NY 10024",
1556,"327 WEST 85TH STREET New York, NY 10024",
1557,"327 WEST 85TH   STREET New York, NY 10024",
1558,"320 CENTRAL PARK WEST New York, NY 10025",
1559,"337 WEST 85TH STREET New York, NY 10024",
1560,"302 WEST 86TH   STREET New York, NY 10024",
1561,"310 WEST 86TH   STREET New York, NY 10024",
1562,"320 WEST 86TH STREET New York, NY 10024",
1563,"328 WEST 86TH   STREET New York, NY 10024",
1564,"328 WEST 86TH STREET New York, NY 10024",
1565,"322 CENTRAL PARK WEST New York, NY 10025",
1566,"334 WEST 86TH STREET New York, NY 10024",
1567,"267 WEST 87TH   STREET                    New York, NY 10024",
1568,"340 WEST 86TH   STREET                    New York, NY 10024",
1569,"340 WEST 86TH STREET                      New York, NY 10024",
1570,"340 WEST 86TH   STREET New York, NY 10024",
1571,"315 WEST 86TH STREET New York, NY 10024",
1572,"215 WEST 88TH ST                          New York, NY 10024",
1573,"325 CENTRAL PARK WEST New York, NY 10025",
1574,"250 WEST 88TH STREET New York, NY 10024",
1575,"327 CENTRAL PARK WEST                     New York, NY 10025",
1576,"35 WEST 92ND   STREET New York, NY 10025",
1577,"330 WEST 87TH   STREET New York, NY 10024",
1578,"334 WEST 87TH   STREET New York, NY 10024",
1579,"333 CENTRAL PARK WEST New York, NY 10025",
1580,"317 WEST 87TH   STREET New York, NY 10024",
1581,"331 WEST 87TH   STREET New York, NY 10024",
1582,"310 WEST 88TH ST                          New York, NY 10024",
1583,"337 WEST 87TH STREET                      New York, NY 10024",
1584,"33 WEST 93RD STREET New York, NY 10025",
1585,"341 WEST 87TH STREET New York, NY 10024",
1586,"2420 BROADWAY New York, NY 10024",
1587,"203 WEST 90TH STREET                      New York, NY 10024",
1588,"203 WEST 90TH   STREET                    New York, NY 10024",
1589,"320 WEST 88TH STREET                      New York, NY 10024",
1590,"322 WEST 88TH STREET                      New York, NY 10024",
1591,"324 WEST 88TH STREET New York, NY 10024",
1592,"330 WEST 88TH   STREET                    New York, NY 10024",
1593,"37 WEST 93RD STREET New York, NY 10025",
1594,"215 WEST 90TH   STREET New York, NY 10024",
1595,"215 WEST 90TH STREET                      New York, NY 10024",
1596,"323 WEST 88TH STREET New York, NY 10024",
1597,"23 WEST 94TH   STREET                     New York, NY 10025",
1598,"337 WEST 88TH   STREET New York, NY 10024",
1599,"250 WEST 90TH STREET                      New York, NY 10024",
1600,"250 WEST 90TH   STREET New York, NY 10024",
1601,"33 WEST 94TH   STREET                     New York, NY 10025",
1602,"37 WEST 94TH   STREET New York, NY 10025",
1603,"341 WEST 88TH STREET New York, NY 10024",
1604,"317 WEST 89TH   STREET New York, NY 10024",
1605,"317 WEST 89TH STREET                      New York, NY 10024",
1606,"345 WEST 88TH   STREET New York, NY 10024",
1607,"324 WEST 89TH STREET New York, NY 10024",
1608,"301 WEST 89TH STREET New York, NY 10024",
1609,"326 WEST 89TH   STREET                    New York, NY 10024",
1610,"353 CENTRAL PARK WEST                     New York, NY 10025",
1611,"334 WEST 89TH STREET New York, NY 10024",
1612,"334 WEST 89TH STREET                      New York, NY 10024",
1613,"265 WEST 90TH STREET                      New York, NY 10024",
1614,"344 WEST 89TH STREET New York, NY 10024",
1615,"325 WEST 89TH   STREET New York, NY 10024",
1616,"202 WEST 92ND STREET New York, NY 10025",
1617,"360 CENTRAL PARK WEST New York, NY 10025",
1618,"329 WEST 89TH STREET New York, NY 10024",
1619,"204 WEST 92ND STREET New York, NY 10025",
1620,"320 WEST 90TH   STREET New York, NY 10024",
1621,"255 WEST 91ST   STREET                    New York, NY 10024",
1622,"32 WEST 96TH STREET New York, NY 10025",
1623,"321 WEST 90TH   STREET New York, NY 10024",
1624,"361 CENTRAL PARK WEST                     New York, NY 10025",
1625,"36 WEST 96TH   STREET                     New York, NY 10025",
1626,"40 WEST 96TH STREET                       New York, NY 10025",
1627,"370 CENTRAL PARK WEST New York, NY 10025",
1628,"296 WEST 92ND   STREET                    New York, NY 10025",
1629,"19 WEST 96TH   STREET                     New York, NY 10025",
1630,"220 WEST 93RD   STREET                    New York, NY 10025",
1631,"220 WEST 93RD   STREET New York, NY 10025",
1632,"307 WEST 91ST   STREET New York, NY 10024",
1633,"309 WEST 91ST STREET                      New York, NY 10024",
1634,"190 RIVERSIDE DRIVE                       New York, NY 10024",
1635,"258 WEST 93RD   STREET New York, NY 10025",
1636,"372 CENTRAL PARK WEST                     New York, NY 10025",
1637,"257 WEST 93RD STREET                      New York, NY 10025",
1638,"257 WEST 93RD   STREET New York, NY 10025",
1639,"206 WEST 95TH   STREET                    New York, NY 10025",
1640,"206 WEST 95TH   STREET New York, NY 10025",
1641,"214 WEST 95TH   STREET New York, NY 10025",
1642,"205 WEST 95TH STREET New York, NY 10025",
1643,"382 CENTRAL PARK WEST                     New York, NY 10025",
1644,"250 WEST 94TH STREET New York, NY 10025",
1645,"215 WEST 95TH STREET                      New York, NY 10025",
1646,"317 WEST 93RD STREET New York, NY 10025",
1647,"3 POMANDER WALK New York, NY 10025",
1648,"310 WEST 94TH ST New York, NY 10025",
1649,"400 CENTRAL PARK WEST New York, NY 10025",
1650,"251 WEST 95TH STREET New York, NY 10025",
1651,"314 WEST 94TH   STREET New York, NY 10025",
1652,"392 CENTRAL PARK W                        New York, NY 10025",
1653,"4 MANHATTAN AVENUE                        New York, NY 10025",
1654,"4 MANHATTAN AVENUE New York, NY 10025",
1655,"275 WEST 96TH   STREET                    New York, NY 10025",
1656,"275 WEST 96TH ST New York, NY 10025",
1657,"317 WEST 95TH STREET                      New York, NY 10025",
1658,"317 WEST 95TH   STREET                    New York, NY 10025",
1659,"328 WEST 96TH   STREET New York, NY 10025",
1660,"203 WEST 98TH ST. New York, NY 10025",
1661,"323 WEST 96TH   STREET                    New York, NY 10025",
1662,"306 WEST 97TH   STREET                    New York, NY 10025",
1663,"240 WEST 98TH STREET                      New York, NY 10025",
1664,"310 WEST 97TH   STREET New York, NY 10025",
1665,"243 WEST 98TH   STREET                    New York, NY 10025",
1666,"255 WEST 98TH STREET New York, NY 10025",
1667,"245 WEST 99TH   STREET New York, NY 10025",
1668,"4 WEST 105TH STREET New York, NY 10025",
1669,"270 RIVERSIDE DRIVE                       New York, NY 10025",
1670,"314 WEST 100TH STREET                     New York, NY 10025",
1671,"318 WEST 100TH STREET                     New York, NY 10025",
1672,"318 WEST 101ST STREET                     New York, NY 10025",
1673,"235 W. 102ND STREET New York, NY 10025",
1674,"235 WEST 102ND ST New York, NY 10025",
1675,"299 RIVERSIDE DRIVE New York, NY 10025",
1676,"209 WEST 104TH STREET New York, NY 10025",
1677,"209 WEST 104TH STREET                     New York, NY 10025",
1678,"4 WEST 109TH STREET New York, NY 10025",
1679,"4 WEST 109TH ST New York, NY 10025",
1680,"317 WEST 103RD STREET New York, NY 10025",
1681,"310 RIVERSIDE DRIVE New York, NY 10025",
1682,"315 RIVERSIDE DR New York, NY 10025",
1683,"352 CATHEDRAL PARKWAY                     New York, NY 10025",
1684,"354 CATHEDRAL PARKWAY                     New York, NY 10025",
1685,"303 WEST 105TH STREET New York, NY 10025",
1686,"308 W 106TH STREET New York, NY 10025",
1687,"200 WEST 108TH STREET New York, NY 10025",
1688,"310 WEST 106TH STREET New York, NY 10025",
1689,"2770 BROADWAY                             New York, NY 10025",
1690,"340 RIVERSIDE DRIVE                       New York, NY 10025",
1691,"200 WEST 109TH STREET New York, NY 10025",
1692,"200 WEST 109TH STREET                     New York, NY 10025",
1693,"300 W 108TH STREET New York, NY 10025",
1694,"353 RIVERSIDE DRIVE New York, NY 10025",
1695,"355 RIVERSIDE DRIVE New York, NY 10025",
1696,"329 WEST 108TH STREET New York, NY 10025",
1697,"380 RIVERSIDE DRIVE New York, NY 10025",
1698,"22 MT MORRIS PARK WEST                    New York, NY 10027",
1699,"390 RIVERSIDE DRIVE New York, NY 10025",
1700,"395 RIVERSIDE DRIVE New York, NY 10025",
1701,"237 WEST 120TH STREET                     New York, NY 10027",
1702,"203 WEST 122ND STREET New York, NY 10027",
1703,"203 WEST 122ND STREET                     New York, NY 10027",
1704,"207 W.122ND ST                            New York, NY 10027",
1705,"222 ST NICHOLAS AVENUE                    New York, NY 10027",
1706,"20 WEST 127TH STREET New York, NY 10027",
1707,"271 WEST 122ND STREET                     New York, NY 10027",
1708,"371 W 120TH STREET New York, NY 10027",
1709,"235 ST NICHOLAS AVENUE New York, NY 10027",
1710,"344 WEST 121ST STREET                     New York, NY 10027",
1711,"252 WEST 123RD STREET                     New York, NY 10027",
1712,"302 WEST 122ND STREET New York, NY 10027",
1713,"32 WEST 128TH STREET                      New York, NY 10027",
1714,"265 WEST 123RD STREET                     New York, NY 10027",
1715,"19 WEST 128TH STREET                      New York, NY 10027",
1716,"258 ST NICHOLAS AVENUE New York, NY 10027",
1717,"355 WEST 122ND STREET                     New York, NY 10027",
1718,"352 WEST 123RD STREET                     New York, NY 10027",
1719,"31 WEST 129TH STREET                      New York, NY 10027",
1720,"39 WEST 129TH STREET                      New York, NY 10027",
1721,"261 WEST 126TH STREET                     New York, NY 10027",
1722,"278 WEST 127TH STREET                     New York, NY 10027",
1723,"321 SAINT NICHOLAS AVE New York, NY 10027",
1724,"379 WEST 125TH STREET New York, NY 10027",
1725,"2201 7TH AVENUE                           New York, NY 10027",
1726,"362 WEST 127TH STREET New York, NY 10027",
1727,"4 ST NICHOLAS TERRACE                     New York, NY 10027",
1728,"362 ST. NICHOLAS AVENUE                   New York, NY 10027",
1729,"362 ST NICHOLAS AVENUE                    New York, NY 10027",
1730,"362 ST NICHOLAS AVENUE New York, NY 10027",
1731,"3115 BROADWAY New York, NY 10027",
1732,"35 ST NICHOLAS TERRACE                    New York, NY 10027",
1733,"2251 7TH AVENUE                           New York, NY 10027",
1734,"255 WEST 131ST STREET                     New York, NY 10027",
1735,"29-33 CONVENT AVENUE New York, NY 10027",
1736,"2256 7TH AVENUE                           New York, NY 10027",
1737,"33 CONVENT AVENUE New York, NY 10027",
1738,"245 WEST 132ND STREET                     New York, NY 10027",
1739,"3143 BROADWAY                             New York, NY 10027",
1740,"3147 BROADWAY                             New York, NY 10027",
1741,"3149 BROADWAY                             New York, NY 10027",
1742,"3151 BROADWAY                             New York, NY 10027",
1743,"3155 BROADWAY                             New York, NY 10027",
1744,"40 TIEMANN PLACE New York, NY 10027",
1745,"3210/3214 BROADWAY                        New York, NY 10027",
1746,"38 STUYVESANT STREET                      New York, NY 10003",
1747,"330 EAST 65 New York, NY 10065",
1748,"354 EAST 81                               New York, NY 10028",
1749,"320 RIVERSIDE DRIVE New York, NY 10025",
1750,"320 RIVERSIDE DR New York, NY 10025",
1751,"201 EAST 17 ST New York, NY 10003",
1752,"222 EAST 17 STREET New York, NY 10003",
1753,"311 EAST 3RD New York, NY 10009",
1754,"2 SOUTH END New York, NY 10280",
1755,"273 LENOX AVENUE                          New York, NY 10027",
1756,"264 LENOX AVENUE                          New York, NY 10027",
1757,"255 LENOX AVENUE                          New York, NY 10027",
1758,"227 LENOX AVENUE                          New York, NY 10027",
1759,"202 LENOX AVENUE                          New York, NY 10027",
1760,"191 LENOX AVENUE                          New York, NY 10027",
1761,"196 LENOX AVENUE                          New York, NY 10027",
1762,"263 NINTH AVENUE New York, NY 10001",
1763,"305 SEVENTH AVENUE                        New York, NY 10001",
1764,"2195 SEVENTH AVENUE                       New York, NY 10027",
1765,"315 SEVENTH AVE                           New York, NY 10001",
1766,"25 FIFTH AVENUE New York, NY 10003",
1767,"372 FIFTH AVENUE New York, NY 10001",
1768,"33 FIFTH AVENUE New York, NY 10003",
1769,"224 FIRST AVENUE                          New York, NY 10009",
1770,"206 EAST 16 New York, NY 10003",
1771,"200 EAST 16 New York, NY 10003",
1772,"243 THIRD AVENUE                          New York, NY 10003",
1773,"205 THIRD AVE New York, NY 10003",
1774,"220 THIRD AVENUE                          New York, NY 10003",
1775,"20 CLINTON                                New York, NY 10002",
1776,"194 FIRST AVENUE                          New York, NY 10009",
1777,"34 GRAMERCY PARK New York, NY 10003",
1778,"31 GRAMERCY PARK                          New York, NY 10003",
1779,"2360 EIGHTH AVE New York, NY 10027",
1780,"25 5TH                                    New York, NY 10003",
1781,"880 GREENE AVENUE New York, NY 10027",
1782,"10 LITTLE WEST STREET                     New York, NY 10280",
1783,"90 MAIDEN LANE                            New York, NY 10038",
1784,"90 MAIDEN LANE New York, NY 10038",
1785,"70 LITTLE WEST STREET                     New York, NY 10280",
1786,"80 MAIDEN LANE New York, NY 10038",
1787,"115 SOUTH STREET                          New York, NY 10038",
1788,"30 WEST STREET                            New York, NY 10280",
1789,"30 WEST STREET New York, NY 10280",
1790,"130 BEEKMAN STREET New York, NY 10038",
1791,"117 BEEKMAN STREET New York, NY 10038",
1792,"2 SOUTH END AVENUE                        New York, NY 10280",
1793,"2 SOUTH END AVENUE New York, NY 10280",
1794,"247 WATER STREET                          New York, NY 10038",
1795,"160 SOUTH STREET                          New York, NY 10038",
1796,"90 WILLIAM ST New York, NY 10038",
1797,"90 WILLIAM STREET New York, NY 10038",
1798,"21 SOUTH END AVENUE New York, NY 10280",
1799,"80 JOHN STREET New York, NY 10038",
1800,"244 FRONT STREET                          New York, NY 10038",
1801,"23 PECK SLIP                              New York, NY 10038",
1802,"99 JOHN STREET New York, NY 10038",
1803,"99 JOHN ST New York, NY 10038",
1804,"269 WATER STREET                          New York, NY 10038",
1805,"27 CLIFF STREET New York, NY 10038",
1806,"273 WATER STREET New York, NY 10038",
1807,"277 WATER STREET New York, NY 10038",
1808,"100 BEEKMAN ST New York, NY 10038",
1809,"200 RECTOR PLACE New York, NY 10280",
1810,"264-266 WATER STREET                      New York, NY 10038",
1811,"272 WATER STREET                          New York, NY 10038",
1812,"299 PEARL STREET New York, NY 10038",
1813,"299 PEARL ST New York, NY 10038",
1814,"59 JOHN STREET                            New York, NY 10038",
1815,"59 JOHN STREET New York, NY 10038",
1816,"300 RECTOR PLACE                          New York, NY 10280",
1817,"300 RECTOR PLACE New York, NY 10280",
1818,"77 FULTON ST New York, NY 10038",
1819,"380 RECTOR PL                             New York, NY 10280",
1820,"380 RECTOR PLACE                          New York, NY 10280",
1821,"130 WILLIAM STREET                        New York, NY 10038",
1822,"92 FULTON STREET                          New York, NY 10038",
1823,"90 BEEKMAN STREET New York, NY 10038",
1824,"225 RECTOR PLACE New York, NY 10280",
1825,"65 NASSAU STREET                          New York, NY 10038",
1826,"333 PEARL STREET New York, NY 10038",
1827,"102 FULTON STREET                         New York, NY 10038",
1828,"71 NASSAU STREET New York, NY 10038",
1829,"106 FULTON STREET                         New York, NY 10038",
1830,"174 BROADWAY                              New York, NY 10038",
1831,"90 GOLD ST                                New York, NY 10038",
1832,"90 GOLD STREET New York, NY 10038",
1833,"250 SOUTH END AVENUE New York, NY 10280",
1834,"176 BROADWAY New York, NY 10038",
