,Full Address,LAT_LONG
5086,"5 WEST 127 STREET                         New York, NY 10027",
5087,"831 BROADWAY                              New York, NY 10003",
5088,"137 WEST 25TH STREET                      New York, NY 10001",
5089,"546 EAST 87TH   STREET                    New York, NY 10128",
5090,"84 FORSYTH STREET                         New York, NY 10002",
5091,"101 WEST 79TH   STREET                    New York, NY 10024",
5092,"73 MONROE ST                              New York, NY 10002",
5093,"66 EAST 79TH   STREET New York, NY 10075",
5094,"1413 YORK AVENUE                          New York, NY 10021",
5095,"515 EAST 85TH   STREET New York, NY 10028",
5096,"580 8TH AVENUE                            New York, NY 10018",
5097,"107 WEST 109 STREET                       New York, NY 10025",
5098,"55 WEST 95TH STREET                       New York, NY 10025",
5099,"135 WEST 79TH   STREET New York, NY 10024",
5100,"131 MERCER STREET                         New York, NY 10012",
5101,"161 EAST 88TH   STREET New York, NY 10128",
5102,"177 EAST 73RD   STREET New York, NY 10021",
5103,"101 WEST 79TH ST                          New York, NY 10024",
5104,"1802 2 AVENUE                             New York, NY 10128",
5105,"110 2 AVENUE                              New York, NY 10003",
5106,"641 BROADWAY                              New York, NY 10012",
5107,"130 BEEKMAN STREET                        New York, NY 10038",
5108,"1355 1ST AVENUE                           New York, NY 10021",
5109,"115 DELANCEY STREET                       New York, NY 10002",
5110,"515 E. 72 STREET                          New York, NY 10021",
5111,"1687 3 AVENUE                             New York, NY 10128",
5112,"145 2 AVENUE                              New York, NY 10003",
5113,"112 WEST 87TH STREET                      New York, NY 10024",
5114,"77 WEST 127 STREET                        New York, NY 10027",
5115,"169 WEST 85TH   STREET                    New York, NY 10024",
5116,"15 WEST 84TH   STREET New York, NY 10024",
5117,"159 WEST 126 STREET                       New York, NY 10027",
5118,"180 EAST 79TH   STREET                    New York, NY 10075",
5119,"492 MANHATTAN AVENUE                      New York, NY 10027",
5120,"147 WEST 126TH STREET                     New York, NY 10027",
5121,"124 WEST HOUSTON STREET                   New York, NY 10012",
5122,"733 EAST 9TH STREET                       New York, NY 10009",
5123,"WEST 126 STREET                           New York, NY 10027",
5124,"936 5 AVENUE                              New York, NY 10021",
5125,"127 EAST 62ND STREET                      New York, NY 10065",
5126,"160 WEST 130TH STREET                     New York, NY 10027",
5127,"58 WEST 87TH   STREET                     New York, NY 10024",
5128,"1760 2ND AVENUE                           New York, NY 10128",
5129,"73-75 SULLIVAN STREET                     New York, NY 10012",
5130,"480 CENTRAL PARK WEST                     New York, NY 10025",
5131,"186 WEST 80TH STREET                      New York, NY 10024",
5132,"855 AVENUE OF THE AMER                    New York, NY 10001",
5133,"955 LEXINGTON AVENUE                      New York, NY 10021",
5134,"145 EAST 76TH STREET                      New York, NY 10021",
5135,"1571 THIRD AVENUE                         New York, NY 10128",
5136,"82 UNIVERSITY PLACE                       New York, NY 10003",
5137,"114 WEST 131 STREET                       New York, NY 10027",
5138,"78 IRVING PLACE                           New York, NY 10003",
5139,"103 MORNINGSIDE AVENUE                    New York, NY 10027",
5140,"151 WOOSTER STREET                        New York, NY 10012",
5141,"139 WOOSTER STREET                        New York, NY 10012",
5142,"17 EAST 79TH STREET                       New York, NY 10075",
5143,"838 5 AVENUE                              New York, NY 10065",
5144,"152 SPRING STREET                         New York, NY 10012",
5145,"120 WEST 132 STREET                       New York, NY 10027",
5146,"16 WEST 123 STREET                        New York, NY 10027",
5147,"114 WEST 80TH   STREET New York, NY 10024",
5148,"511 EAST 78TH   STREET New York, NY 10075",
5149,"135 WEST 4TH   STREET                     New York, NY 10012",
5150,"110 WEST 130 STREET                       New York, NY 10027",
5151,"943 COLUMBUS AVENUE                       New York, NY 10025",
5152,"178 SPRING STREET                         New York, NY 10012",
5153,"64 EAST 66TH STREET                       New York, NY 10065",
5154,"122 EAST 93RD   STREET New York, NY 10128",
5155,"7 WEST 96TH   STREET New York, NY 10025",
5156,"WEST 125 STREET                           New York, NY 10027",
5157,"13 EAST 11TH   STREET                     New York, NY 10003",
5158,"530 EAST 76TH   STREET                    New York, NY 10021",
5159,"47 3 AVENUE                               New York, NY 10003",
5160,"112 WEST 129 STREET                       New York, NY 10027",
5161,"134 EAST 93RD STREET                      New York, NY 10128",
5162,"151 EAST 83RD   STREET New York, NY 10028",
5163,"108 WEST 129 STREET                       New York, NY 10027",
5164,"120 EAST 90TH STREET                      New York, NY 10128",
5165,"537 WEST 27TH   STREET                    New York, NY 10001",
5166,"507 EAST 84TH   STREET New York, NY 10028",
5167,"70 WEST 107 STREET                        New York, NY 10025",
5168,"783 MADISON AVENUE                        New York, NY 10065",
5169,"732-734 WEST END AVE                      New York, NY 10025",
5170,"80 MAIDEN LANE                            New York, NY 10038",
5171,"156 EAST 89TH STREET                      New York, NY 10128",
5172,"148 WEST 127 STREET                       New York, NY 10027",
5173,"1808 2 AVENUE                             New York, NY 10128",
5174,"137 ESSEX STREET                          New York, NY 10002",
5175,"530 EAST 76TH STREET                      New York, NY 10021",
5176,"1293 1 AVENUE                             New York, NY 10021",
5177,"119 HESTER STREET                         New York, NY 10002",
5178,"66 3 AVENUE                               New York, NY 10003",
5179,"1676 THIRD AVENUE                         New York, NY 10128",
5180,"513 EAST 86TH   STREET New York, NY 10028",
5181,"124 EAST 79TH ST                          New York, NY 10075",
5182,"131 WEST 122ND ST                         New York, NY 10027",
5183,"525 EAST 89TH   STREET New York, NY 10128",
5184,"1409 SECOND AVENUE                        New York, NY 10021",
5185,"135 EAST 83 STREET                        New York, NY 10028",
5186,"128 EAST 93RD STREET                      New York, NY 10128",
5187,"57 1 AVENUE                               New York, NY 10003",
5188,"157 EAST 84TH   STREET                    New York, NY 10028",
5189,"115 4 AVENUE                              New York, NY 10003",
5190,"128 MANHATTAN AVENUE                      New York, NY 10025",
5191,"133 NORFOLK STREET                        New York, NY 10002",
5192,"71 NASSAU STREET                          New York, NY 10038",
5193,"135 WEST 120TH STREET                     New York, NY 10027",
5194,"120 EAST 90TH ST                          New York, NY 10128",
5195,"510 WEST 28TH   STREET New York, NY 10001",
5196,"117-119 EAST 7TH   STREET                 New York, NY 10009",
5197,"127 AVENUE D                              New York, NY 10009",
5198,"173 EAST 71ST STREET                      New York, NY 10021",
5199,"1491 1 AVENUE                             New York, NY 10075",
5200,"701 MADISON AVENUE                        New York, NY 10065",
5201,"7 EAST 17 STREET                          New York, NY 10003",
5202,"1169 2ND AVENUE                           New York, NY 10065",
5203,"64 EAST 94TH   STREET New York, NY 10128",
5204,"115 EAST 10TH   STREET New York, NY 10003",
5205,"145 WEST 87TH   STREET                    New York, NY 10024",
5206,"125 MAIDEN LANE                           New York, NY 10038",
5207,"171 EAST 84TH   STREET                    New York, NY 10028",
5208,"148 EAST 74TH   STREET New York, NY 10021",
5209,"62 WEST 126 STREET                        New York, NY 10027",
5210,"135 EAST 93RD   STREET                    New York, NY 10128",
5211,"49 ANN STREET                             New York, NY 10038",
5212,"170 EAST 77TH STREET                      New York, NY 10075",
5213,"11 EAST 86TH   STREET                     New York, NY 10028",
5214,"112 WEST 129TH STREET                     New York, NY 10027",
5215,"186 W. 80TH STREET                        New York, NY 10024",
5216,"142 WEST 32ND STREET                      New York, NY 10001",
5217,"7 EAST 17TH   STREET                      New York, NY 10003",
5218,"149 BOWERY                                New York, NY 10002",
5219,"PRINCE STREET                             New York, NY 10012",
5220,"1585 2 AVENUE                             New York, NY 10028",
5221,"130 EAST 12TH   STREET                    New York, NY 10003",
5222,"159 WEST 120 STREET                       New York, NY 10027",
5223,"564 WEST 126 STREET                       New York, NY 10027",
5224,"122 EAST 82ND   STREET New York, NY 10028",
5225,"54 WEST 120 STREET                        New York, NY 10027",
5226,"131 WEST 80TH STREET                      New York, NY 10024",
5227,"1291 LEXINGTON AVENUE                     New York, NY 10128",
5228,"112 WEST 88TH   STREET                    New York, NY 10024",
5229,"55 EAST 93RD   STREET                     New York, NY 10128",
5230,"114 EAST 13TH STREET                      New York, NY 10003",
5231,"1542 SECOND AVENUE                        New York, NY 10028",
5232,"49 WEST 29TH   STREET                     New York, NY 10001",
5233,"11 EAST 89TH   STREET                     New York, NY 10128",
5234,"162 WEST 123 STREET                       New York, NY 10027",
5235,"16 WEST 77TH   STREET New York, NY 10024",
5236,"176 WEST 86TH   STREET New York, NY 10024",
5237,"134 EAST 93RD   STREET                    New York, NY 10128",
5238,"6 EAST 79TH   STREET New York, NY 10075",
5239,"692 BROADWAY                              New York, NY 10012",
5240,"1573 THIRD AVENUE                         New York, NY 10128",
5241,"148-154 RIVINGTON STREET                  New York, NY 10002",
5242,"117 WEST 79TH   STREET                    New York, NY 10024",
5243,"5 EAST 17TH STREET                        New York, NY 10003",
5244,"179 EAST 80TH   STREET                    New York, NY 10075",
5245,"113 ELDRIDGE STREET                       New York, NY 10002",
5246,"112 EAST 71ST   STREET                    New York, NY 10021",
5247,"74 FORSYTH STREET                         New York, NY 10002",
5248,"517 EAST 11TH STREET                      New York, NY 10009",
5249,"504 CATHEDRAL PARKWAY                     New York, NY 10025",
5250,"50 BOND STREET                            New York, NY 10012",
5251,"820 MADISON AVENUE                        New York, NY 10065",
5252,"156 EAST 65TH   STREET                    New York, NY 10065",
5253,"667 MADISON AVENUE                        New York, NY 10065",
5254,"70 EAST END AVENUE                        New York, NY 10028",
5255,"62 EAST 80TH   STREET New York, NY 10075",
5256,"517 EAST 77TH   STREET New York, NY 10075",
5257,"516 EAST 79TH   STREET New York, NY 10075",
5258,"172 RIVINGTON                             New York, NY 10002",
5259,"78 WEST 105 STREET                        New York, NY 10025",
5260,"8 MANHATTAN AVENUE                        New York, NY 10025",
5261,"620-622 EAST 6TH   STREET                 New York, NY 10009",
5262,"515 EAST 72ND   STREET New York, NY 10021",
5263,"515 EAST 79TH   STREET New York, NY 10075",
5264,"123 EAST 86TH   STREET                    New York, NY 10028",
5265,"61 EAST 77TH   STREET New York, NY 10075",
5266,"654 EAST 12TH STREET                      New York, NY 10009",
5267,"525 EAST 12TH   STREET                    New York, NY 10009",
5268,"77 BOWERY                                 New York, NY 10002",
5269,"140-144 WEST 28TH   STREET                New York, NY 10001",
5270,"1435 2 AVENUE                             New York, NY 10021",
5271,"793 SIXTH AVENUE                          New York, NY 10001",
5272,"71 WEST 127 STREET                        New York, NY 10027",
5273,"1012 PARK AVENUE                          New York, NY 10028",
5274,"5 PRINCE STREET                           New York, NY 10012",
5275,"179 EAST 94TH   STREET                    New York, NY 10128",
5276,"51 IRVING PLACE                           New York, NY 10003",
5277,"152 WEST 26TH STREET                      New York, NY 10001",
5278,"60 WASHINGTON MEWS                        New York, NY 10003",
5279,"753 EAST 5TH STREET                       New York, NY 10009",
5280,"165 EAST 62ND   STREET                    New York, NY 10065",
5281,"9 EAST 16TH   STREET                      New York, NY 10003",
5282,"527 WEST 34TH STREET                      New York, NY 10001",
5283,"17 JOHN STREET                            New York, NY 10038",
5284,"171 EAST 74TH STREET                      New York, NY 10021",
5285,"101 WEST 79TH   STREET New York, NY 10024",
5286,"1329 2 AVENUE                             New York, NY 10021",
5287,"546 WEST 29TH   STREET                    New York, NY 10001",
5288,"650 WEST END AVENUE                       New York, NY 10025",
5289,"140 EAST 63RD   STREET New York, NY 10065",
5290,"105 WEST 28TH STREET                      New York, NY 10001",
5291,"136 EAST 19TH STREET                      New York, NY 10003",
5292,"163 WEST 126 STREET                       New York, NY 10027",
5293,"123 3 AVENUE                              New York, NY 10003",
5294,"178 EAST 64TH   STREET                    New York, NY 10065",
5295,"105 WEST 77TH STREET                      New York, NY 10024",
5296,"163 ORCHARD STREET                        New York, NY 10002",
5297,"53 LUDLOW STREET                          New York, NY 10002",
5298,"700 PARK AVENUE                           New York, NY 10021",
5299,"505 EAST 84TH   STREET New York, NY 10028",
5300,"155 WEST 126TH STREET                     New York, NY 10027",
5301,"1477 3RD AVENUE                           New York, NY 10028",
5302,"181 EAST 65TH   STREET                    New York, NY 10065",
5303,"150 EAST 86TH STREET                      New York, NY 10028",
5304,"85 EAST 10TH STREET                       New York, NY 10003",
5305,"17 EAST 12TH STREET                       New York, NY 10003",
5306,"17 LUDLOW STREET                          New York, NY 10002",
5307,"115 EAST 9                                New York, NY 10003",
5308,"161 WEST 91ST   STREET                    New York, NY 10024",
5309,"583 BROADWAY                              New York, NY 10012",
5310,"17 EAST 71ST STREET                       New York, NY 10021",
5311,"527 CATHEDRAL PARKWAY                     New York, NY 10025",
5312,"551 10TH   AVENUE                         New York, NY 10018",
5313,"118 E 83RD                                New York, NY 10028",
5314,"1649 FIRST AVENUE                         New York, NY 10028",
5315,"601-603 EAST 9TH STREET                   New York, NY 10009",
5316,"98 GREENE STREET                          New York, NY 10012",
5317,"141 EAST 88TH   STREET                    New York, NY 10128",
5318,"534 EAST 87TH   STREET                    New York, NY 10128",
5319,"164 ELDRIDGE STREET                       New York, NY 10002",
5320,"NA WEST 33RD   STREET                     New York, NY 10001",
5321,"128 WEST 123RD STREET                     New York, NY 10027",
5322,"134 EAST 65TH   STREET                    New York, NY 10065",
5323,"13 CLINTON STREET                         New York, NY 10002",
5324,"129 EAST 94TH STREET                      New York, NY 10128",
5325,"55 THIRD AVENUE                           New York, NY 10003",
5326,"50 MANHATTAN AVENUE                       New York, NY 10025",
5327,"124 EAST 13TH STREET                      New York, NY 10003",
5328,"61 EAST 86TH   STREET                     New York, NY 10028",
5329,"150 WEST 95TH   STREET New York, NY 10025",
5330,"111 MANHATTAN AVENUE                      New York, NY 10025",
5331,"53 EAST 7TH STREET                        New York, NY 10003",
5332,"102 GREENE STREET                         New York, NY 10012",
5333,"157 EAST 72ND   STREET                    New York, NY 10021",
5334,"1293-1295 THIRD AVENUE                    New York, NY 10021",
5335,"971 MADISON AVENUE                        New York, NY 10021",
5336,"110 W 86TH STREET                         New York, NY 10024",
5337,"126 EAST 95TH STREET                      New York, NY 10128",
5338,"63 E 9TH                                  New York, NY 10003",
5339,"163 EAST 89TH STREET                      New York, NY 10128",
5340,"49 EAST 12TH   STREET New York, NY 10003",
5341,"175 SULLIVAN STREET                       New York, NY 10012",
5342,"58 ST MARKS PLACE                         New York, NY 10003",
5343,"522 WEST 37TH   STREET New York, NY 10018",
5344,"7 AVENUE                                  New York, NY 10028",
5345,"167 EAST 79TH STREET                      New York, NY 10075",
5346,"147 EAST 18TH STREET                      New York, NY 10003",
5347,"165 MERCER STREET                         New York, NY 10012",
5348,"139 WEST 131ST STREET                     New York, NY 10027",
5349,"110 THIRD AVENUE                          New York, NY 10003",
5350,"477 AMSTERDAM AVENUE                      New York, NY 10024",
5351,"102 AVENUE C                              New York, NY 10009",
5352,"100 WEST 93 STREET                        New York, NY 10025",
5353,"175 WEST 95TH STREET                      New York, NY 10025",
5354,"964 AMSTERDAM AVENUE                      New York, NY 10025",
5355,"138 WEST 124TH STREET                     New York, NY 10027",
5356,"611 EAST 6TH   STREET                     New York, NY 10009",
5357,"528 W 111                                 New York, NY 10025",
5358,"162 EAST 83RD STREET                      New York, NY 10028",
5359,"150 EAST 83RD   STREET New York, NY 10028",
5360,"155 AVENUE C                              New York, NY 10009",
5361,"48 WEST 36TH STREET                       New York, NY 10018",
5362,"542 EAST 79TH   STREET                    New York, NY 10075",
5363,"1647 FIRST AVENUE                         New York, NY 10028",
5364,"58 WEST 87TH STREET                       New York, NY 10024",
5365,"50 WEST 106 STREET                        New York, NY 10025",
5366,"61-63 CROSBY STREET                       New York, NY 10012",
5367,"485 7 AVENUE                              New York, NY 10018",
5368,"50 EAST 3RD   STREET                      New York, NY 10003",
5369,"155 ALLEN STREET                          New York, NY 10002",
5370,"114 WEST 29TH   STREET                    New York, NY 10001",
5371,"1018 MADISON AVENUE                       New York, NY 10075",
5372,"1441 3RD                                  New York, NY 10028",
5373,"926 AMSTERDAM AVENUE                      New York, NY 10025",
5374,"643 EAST 11TH   STREET                    New York, NY 10009",
5375,"6 EAST 8TH   STREET                       New York, NY 10003",
5376,"50 EAST 72ND   STREET                     New York, NY 10021",
5377,"151 EAST 78 STREET                        New York, NY 10075",
5378,"159 WEST 82ND   STREET                    New York, NY 10024",
5379,"127 WEST 126TH STREET                     New York, NY 10027",
5380,"129 WEST 126TH STREET                     New York, NY 10027",
5381,"55-06 VAN CLEEF STREET                    New York, NY 10002",
5382,"164 WEST 128 STREET                       New York, NY 10027",
5383,"7 CHATHAM SQUARE                          New York, NY 10038",
5384,"112 EAST 19TH   STREET New York, NY 10003",
5385,"151 STANTON STREET                        New York, NY 10002",
5386,"7 EAST 14TH   STREET                      New York, NY 10003",
5387,"530 EAST 76 STREET                        New York, NY 10021",
5388,"152 THOMPSON STREET                       New York, NY 10012",
5389,"125 EAST 82ND STREET                      New York, NY 10028",
5390,"1032 SIXTH AVENUE                         New York, NY 10018",
5391,"144 WEST 34TH   STREET                    New York, NY 10001",
5392,"146 WEST 127 STREET                       New York, NY 10027",
5393,"102 WOOSTER STREET                        New York, NY 10012",
5394,"922 MADISON AVENUE                        New York, NY 10021",
5395,"1356 1 AVENUE                             New York, NY 10021",
5396,"151 WEST 93RD   STREET                    New York, NY 10025",
5397,"135 EAST 54TH   STREET                    New York, NY 10021",
5398,"1623 3RD AVENUE                           New York, NY 10128",
5399,"17 EAST BROADWAY                          New York, NY 10002",
5400,"74 WEST 85TH   STREET                     New York, NY 10024",
5401,"597 BROADWAY                              New York, NY 10012",
5402,"130 WEST 30TH   STREET                    New York, NY 10001",
5403,"520 CATHEDRAL PARKWAY                     New York, NY 10025",
5404,"615 EAST 11TH   STREET                    New York, NY 10009",
5405,"61 FOURTH AVENUE                          New York, NY 10003",
5406,"126 EAST 12TH   STREET New York, NY 10003",
5407,"15 EAST 69TH STREET                       New York, NY 10021",
5408,"116 JOHN STREET                           New York, NY 10038",
5409,"151 EAST 74TH   STREET                    New York, NY 10021",
5410,"102 WEST 87TH   STREET                    New York, NY 10024",
5411,"111 EAST 88TH   STREET                    New York, NY 10128",
5412,"100 WEST 81ST   STREET New York, NY 10024",
5413,"123 WEST 87TH   STREET                    New York, NY 10024",
5414,"113 WEST 120 STREET                       New York, NY 10027",
5415,"123 EAST 61ST   STREET                    New York, NY 10065",
5416,"66 EAST 11TH STREET                       New York, NY 10003",
5417,"170 E. 87TH STREET                        New York, NY 10128",
5418,"133 WEST 78 STREET                        New York, NY 10024",
5419,"99 JOHN ST                                New York, NY 10038",
5420,"9 WEST 82ND   STREET                      New York, NY 10024",
5421,"55 EAST 86TH   STREET New York, NY 10028",
5422,"148 WEST 31ST   STREET                    New York, NY 10001",
5423,"153 EAST 87TH   STREET                    New York, NY 10128",
5424,"123 WEST 133 STREET                       New York, NY 10027",
5425,"158 RIVINGTON STREET                      New York, NY 10002",
5426,"5-19 UNIVERSITY PLACE                     New York, NY 10003",
5427,"147 EAST 86TH   STREET New York, NY 10028",
5428,"155 EAST 76TH   STREET New York, NY 10021",
5429,"630 EAST 11TH   STREET                    New York, NY 10009",
5430,"151 ALLEN                                 New York, NY 10002",
5431,"15 UNION SQUARE WEST                      New York, NY 10003",
5432,"11 EAST 7TH   STREET                      New York, NY 10003",
5433,"510 EAST 12TH   STREET                    New York, NY 10009",
5434,"1546 SECOND AVENUE                        New York, NY 10028",
5435,"148 EAST 78TH   STREET                    New York, NY 10075",
5436,"832-838 WEST END AVENUE                   New York, NY 10025",
5437,"181 EAST 65TH STREET                      New York, NY 10065",
5438,"170 EAST 87 STREET                        New York, NY 10128",
5439,"142 W 132 ST                              New York, NY 10027",
5440,"163 EAST 62ND STREET                      New York, NY 10065",
5441,"1068 LEXINGTON AVENUE                     New York, NY 10021",
5442,"130 EAST 17TH   STREET New York, NY 10003",
5443,"1438 THIRD AVENUE                         New York, NY 10028",
5444,"156 EAST 79TH   STREET New York, NY 10075",
5445,"110 EAST 87TH STREET                      New York, NY 10128",
5446,"130 WEST 28TH   STREET                    New York, NY 10001",
5447,"96 AVENUE B                               New York, NY 10009",
5448,"817 5 AVENUE                              New York, NY 10065",
5449,"780 WEST END                              New York, NY 10025",
5450,"835 AVENUE OF THE AMER                    New York, NY 10001",
5451,"151-155 EAST 86TH   STREET                New York, NY 10028",
5452,"52 EAST 64TH   STREET New York, NY 10065",
5453,"694-696 MADISON AVENUE                    New York, NY 10065",
5454,"83 MERCER STREET                          New York, NY 10012",
5455,"84 SULLIVAN STREET                        New York, NY 10012",
5456,"111 WEST 82ND   STREET New York, NY 10024",
5457,"172 WEST 79TH STREET                      New York, NY 10024",
5458,"1771 1 AVENUE                             New York, NY 10128",
5459,"118 EAST 93RD   STREET                    New York, NY 10128",
5460,"176 WEST 82ND                             New York, NY 10024",
5461,"527 WEST 110TH STREET                     New York, NY 10025",
5462,"55 WEST 125 STREET                        New York, NY 10027",
5463,"17 EAST 12TH   STREET New York, NY 10003",
5464,"159 WEST 91ST   STREET                    New York, NY 10024",
5465,"55 WEST 90TH STREET                       New York, NY 10024",
5466,"65 THOMPSON STREET                        New York, NY 10012",
5467,"946 COLUMBUS AVENUE                       New York, NY 10025",
5468,"66 EAST 11TH   STREET New York, NY 10003",
5469,"627 WEST END AVENUE                       New York, NY 10024",
5470,"525 EAST 11TH   STREET                    New York, NY 10009",
5471,"510 EAST 80TH   STREET New York, NY 10075",
5472,"176 WEST 82ND STREET                      New York, NY 10024",
5473,"118 EAST 1ST STREET                       New York, NY 10009",
5474,"116 EAST 70TH   STREET                    New York, NY 10021",
5475,"872 MADISON AVENUE                        New York, NY 10021",
5476,"123 EAST 92ND   STREET New York, NY 10128",
5477,"99 JOHN STREET                            New York, NY 10038",
5478,"144 FULTON STREET                         New York, NY 10038",
5479,"13 EAST 9TH   STREET                      New York, NY 10003",
5480,"129 WEST 78TH STREET                      New York, NY 10024",
5481,"644-652 EAST 14TH STREET                  New York, NY 10009",
5482,"133 EAST 15TH   STREET New York, NY 10003",
5483,"143 EAST 63RD   STREET New York, NY 10065",
5484,"161 LENOX AVENUE                          New York, NY 10027",
5485,"8 WEST 28TH   STREET                      New York, NY 10001",
5486,"12 EAST 12TH STREET                       New York, NY 10003",
5487,"7 EAST 76TH   STREET New York, NY 10021",
5488,"166 E 63RD STREET                         New York, NY 10065",
5489,"504 WEST 110TH STREET                     New York, NY 10025",
5490,"166 EAST 91ST   STREET                    New York, NY 10128",
5491,"123 WEST 93RD   STREET New York, NY 10025",
5492,"13 WEST 27TH   STREET                     New York, NY 10001",
5493,"165 WILLIAM STREET                        New York, NY 10038",
5494,"1619 3 AVENUE                             New York, NY 10128",
5495,"97 2ND AVENUE                             New York, NY 10003",
5496,"59 EAST 7TH STREET                        New York, NY 10003",
5497,"504 WEST 110 STREET                       New York, NY 10025",
5498,"554 WEST 38TH   STREET                    New York, NY 10018",
5499,"92 LUDLOW STREET                          New York, NY 10002",
5500,"144 WEST 27TH STREET                      New York, NY 10001",
5501,"171 EAST 84TH STREET                      New York, NY 10028",
5502,"933 MADISON AVENUE                        New York, NY 10021",
5503,"148 MADISON  STREET                       New York, NY 10002",
5504,"132 AVENUE C                              New York, NY 10002",
5505,"1235 PARK AVE                             New York, NY 10128",
5506,"82 EAST 10TH   STREET                     New York, NY 10003",
5507,"72 EAST 1ST   STREET New York, NY 10003",
5508,"170 EAST 87TH                             New York, NY 10128",
5509,"80 SOUTH STREET                           New York, NY 10038",
5510,"122 EAST 95TH   STREET                    New York, NY 10128",
5511,"166 EAST 96TH   STREET New York, NY 10128",
5512,"1367 BROADWAY                             New York, NY 10018",
5513,"122 2 AVENUE                              New York, NY 10003",
5514,"151 EAST 20TH   STREET                    New York, NY 10003",
5515,"8 WEST 83RD STREET                        New York, NY 10024",
5516,"103-105 WEST 128TH STREET                 New York, NY 10027",
5517,"53 WEST 88TH   STREET                     New York, NY 10024",
5518,"628 EAST 14TH   STREET New York, NY 10009",
5519,"173 CHRYSTIE STREET                       New York, NY 10002",
5520,"114-120 WEST 29TH STREET                  New York, NY 10001",
5521,"114-120 WEST 29TH   STREET                New York, NY 10001",
5522,"143 AVENUE D                              New York, NY 10009",
5523,"106-108 CONVENT AVENUE                    New York, NY 10027",
5524,"497 9 AVENUE                              New York, NY 10018",
5525,"59 THOMPSON STREET                        New York, NY 10012",
5526,"543 WEST 25TH   STREET                    New York, NY 10001",
5527,"54 BOND STREET                            New York, NY 10012",
5528,"175 EAST 2ND   STREET New York, NY 10009",
5529,"144-150 WEST 34TH STREET                  New York, NY 10001",
5530,"739 WEST END AVENUE                       New York, NY 10025",
5531,"11 EAST 68TH   STREET                     New York, NY 10065",
5532,"55 EAST 86TH                              New York, NY 10028",
5533,"129 WEST 95TH   STREET                    New York, NY 10025",
5534,"111 EAST 88TH   STREET New York, NY 10128",
5535,"176 WEST 86TH STREET                      New York, NY 10024",
5536,"141 WEST 95TH STREET                      New York, NY 10025",
5537,"119 EAST 84TH   STREET New York, NY 10028",
5538,"1643 FIRST AVENUE                         New York, NY 10028",
5539,"155 WEST 120 STREET                       New York, NY 10027",
5540,"120 EAST 87TH   STREET New York, NY 10128",
5541,"167 EAST 82ND   STREET New York, NY 10028",
5542,"1372 BROADWAY                             New York, NY 10018",
5543,"72-74 EAST 3RD STREET                     New York, NY 10003",
5544,"136 EAST 73RD   STREET                    New York, NY 10021",
5545,"1326 MADISON AVENUE                       New York, NY 10128",
5546,"1420 3RD  AVENUE                          New York, NY 10028",
5547,"158 1 AVENUE                              New York, NY 10009",
5548,"545 WEST 133 STREET                       New York, NY 10027",
5549,"527 EAST 78TH   STREET New York, NY 10075",
5550,"150 EAST 69TH STREET                      New York, NY 10065",
5551,"535 EAST 86TH   STREET New York, NY 10028",
5552,"108 DELANCEY ST                           New York, NY 10002",
5553,"555 EAST 78TH   STREET                    New York, NY 10075",
5554,"6 EAST 1ST   STREET New York, NY 10003",
5555,"797 BROADWAY                              New York, NY 10003",
5556,"57 BOND STREET                            New York, NY 10012",
5557,"949 PARK AVENUE                           New York, NY 10028",
5558,"512 EAST 89TH   STREET                    New York, NY 10128",
5559,"18 WEST 95TH   STREET                     New York, NY 10025",
5560,"111 WEST 94TH   STREET New York, NY 10025",
5561,"17 MINETTA STREET                         New York, NY 10012",
5562,"135 WEST 4TH STREET                       New York, NY 10012",
5563,"1006 MADISON AVENUE                       New York, NY 10075",
5564,"167 EAST 82ND   STREET                    New York, NY 10028",
5565,"156 EAST 71ST   STREET                    New York, NY 10021",
5566,"62 3 AVENUE                               New York, NY 10003",
5567,"105 NORFOLK STREET                        New York, NY 10002",
5568,"115 SPRING STREET                         New York, NY 10012",
5569,"121 ESSEX STREET                          New York, NY 10002",
5570,"103 EAST 84TH   STREET New York, NY 10028",
5571,"5 EAST 10TH   STREET                      New York, NY 10003",
5572,"186 WEST 80 STREET                        New York, NY 10024",
5573,"167 EAST 78TH   STREET New York, NY 10075",
5574,"125 EAST 82ND   STREET                    New York, NY 10028",
5575,"104 MAC DOUGAL STREET                     New York, NY 10012",
5576,"165 WEST 122 STREET                       New York, NY 10027",
5577,"105 WEST 78TH   STREET New York, NY 10024",
5578,"144 SUFFOLK STREET                        New York, NY 10002",
5579,"52 EAST END AVENUE                        New York, NY 10028",
5580,"104 WEST 123 STREET                       New York, NY 10027",
5581,"610 WEST 110TH STREET                     New York, NY 10025",
5582,"101 WOOSTER ST                            New York, NY 10012",
5583,"163 WEST 131 STREET                       New York, NY 10027",
5584,"102 JOHN STREET                           New York, NY 10038",
5585,"508 MANHATTAN AVENUE                      New York, NY 10027",
5586,"610 WEST 110 STREET                       New York, NY 10025",
5587,"1017 AVENUE OF THE AMER                   New York, NY 10018",
5588,"157 NORFOLK STREET                        New York, NY 10002",
5589,"50 HENRY STREET                           New York, NY 10002",
5590,"167 EAST 62ND   STREET New York, NY 10065",
5591,"1368 LEXINGTON AVENUE                     New York, NY 10128",
5592,"162 EAST 71ST   STREET                    New York, NY 10021",
5593,"76 WEST 85TH   STREET New York, NY 10024",
