,LAT,LONG,YEAR,count
688,40.7769406,-73.95415009999999,2018,1
689,40.776945,-73.947693,2017,2
690,40.776951000000004,-73.94524200000001,2017,3
691,40.776956799999994,-73.9591257,2017,1
692,40.776963,-73.961269,2017,2
693,40.776972,-73.954278,2017,1
694,40.7770395,-73.95438679,2017,1
695,40.777066999999995,-73.954163,2017,1
696,40.7770851,-73.9541834,2017,1
697,40.777093,-73.956552,2018,2
698,40.7771,-73.951751,2017,1
699,40.777101,-73.954243,2017,1
700,40.777124,-73.94537340000001,2017,1
701,40.777179,-73.962314,2017,1
702,40.777194,-73.959848,2017,3
703,40.7772091,-73.9516646,2017,1
704,40.777213,-73.95647199999999,2017,1
705,40.7772189,-73.9568142,2017,1
706,40.7772189,-73.9568142,2018,1
707,40.777221999999995,-73.958461,2017,2
708,40.7772381,-73.95891999999999,2017,1
709,40.7772381,-73.95891999999999,2018,1
710,40.77725770000001,-73.94672775,2017,1
711,40.777295,-73.9547074,2017,5
712,40.777364,-73.94335500000001,2017,4
713,40.777364,-73.94335500000001,2018,1
714,40.777377,-73.956354,2017,2
715,40.7774193,-73.9442202,2017,2
716,40.7774427,-73.94991834,2017,7
717,40.777446000000005,-73.944477,2017,1
718,40.77751025,-73.95744115,2018,1
719,40.7775765,-73.9566975,2017,7
720,40.7775765,-73.9566975,2018,1
721,40.7776476,-73.95800159999999,2017,2
722,40.777662,-73.959498,2017,1
723,40.77768295,-73.95381259999999,2017,1
724,40.77768705,-73.94458218,2017,2
725,40.777696,-73.946998,2018,1
726,40.777712,-73.949842,2017,1
727,40.777736,-73.94764,2017,2
728,40.777767,-73.953855,2017,1
729,40.7777721,-73.9561648,2017,2
730,40.777848,-73.958598,2017,2
731,40.7778496,-73.9553043,2017,7
732,40.777924799999994,-73.958323,2017,1
733,40.77797,-73.944299,2017,2
734,40.777974,-73.95383100000001,2017,2
735,40.777986,-73.956352,2017,2
736,40.7780439,-73.9611704,2017,1
737,40.77811733,-73.95420712,2017,4
738,40.7781265,-73.95797859999999,2017,1
739,40.77813,-73.95900999999999,2018,1
740,40.778138,-73.949969,2017,3
741,40.7782061,-73.9562192,2017,2
742,40.7782061,-73.9562192,2018,2
743,40.7782179,-73.9571291,2017,2
744,40.7782179,-73.9571291,2018,1
745,40.77825015,-73.96119974,2017,2
746,40.7782664,-73.94594740000001,2017,7
747,40.7782664,-73.94594740000001,2018,2
748,40.778275799999996,-73.9490193,2017,5
749,40.778275799999996,-73.9490193,2018,1
750,40.778434999999995,-73.956907,2017,2
751,40.7784651,-73.952522,2017,2
752,40.7785182,-73.9528103,2017,4
753,40.7785182,-73.9528103,2018,2
754,40.778532,-73.95081850000001,2017,7
755,40.77853765,-73.96184826,2017,1
756,40.7785428,-73.9516717,2017,1
757,40.778543,-73.951672,2017,6
758,40.7785762,-73.9524301,2017,1
759,40.778587,-73.958077,2017,1
760,40.778614000000005,-73.955881,2017,5
761,40.7786406,-73.962272,2018,1
762,40.7786493,-73.9502641,2017,1
763,40.778661,-73.957104,2017,2
764,40.778726,-73.957581,2017,1
765,40.778806,-73.950288,2017,1
766,40.778806,-73.950288,2018,1
767,40.778847799999994,-73.94828290000001,2017,22
768,40.778847799999994,-73.94828290000001,2018,3
769,40.7788835,-73.9498305,2017,1
770,40.7788835,-73.9498305,2018,1
771,40.778894,-73.951252,2017,1
772,40.7789089,-73.9527667,2017,1
773,40.778923999999996,-73.961973,2017,1
774,40.778926500000004,-73.95777199999999,2017,1
775,40.778950200000004,-73.9469577,2017,1
776,40.778950200000004,-73.9469577,2018,1
777,40.7789511,-73.9487257,2017,1
778,40.7789511,-73.9487257,2018,1
779,40.778963,-73.9519,2017,1
780,40.779014000000004,-73.95014,2017,1
781,40.77903835,-73.95187455,2017,5
782,40.77903835,-73.95187455,2018,1
783,40.779038799999995,-73.9519172,2017,3
784,40.77904,-73.952683,2017,2
785,40.779053000000005,-73.949901,2017,1
786,40.779074,-73.946917,2017,2
787,40.779075,-73.960375,2017,1
788,40.7790902,-73.9463148,2017,2
789,40.77909915,-73.95005337,2017,1
790,40.779101000000004,-73.961095,2017,4
791,40.779107200000006,-73.9483299,2017,100
792,40.779107200000006,-73.9483299,2018,5
793,40.779163,-73.95825400000001,2017,1
794,40.779208000000004,-73.947233,2017,6
795,40.77921375,-73.95226261,2017,4
796,40.779233000000005,-73.95538499999999,2017,1
797,40.779261600000005,-73.9495523,2017,1
798,40.7793023,-73.9615353,2017,1
799,40.779303999999996,-73.978941,2017,1
800,40.779357,-73.9595973,2017,1
801,40.779357,-73.959597,2017,1
802,40.779418,-73.954992,2017,1
803,40.779441999999996,-73.951163,2017,2
804,40.77947,-73.94908442,2017,2
805,40.7794706,-73.9567159,2017,2
806,40.7794706,-73.9567159,2018,1
807,40.779517999999996,-73.960334,2017,1
808,40.779602600000004,-73.94940188,2017,2
809,40.7796097,-73.96149140000001,2017,3
810,40.7796097,-73.96149140000001,2018,1
811,40.779613,-73.956234,2017,1
812,40.7796345,-73.95406740000001,2017,7
813,40.77965510000001,-73.9539686,2017,4
814,40.77965510000001,-73.9539686,2018,1
815,40.7796824,-73.96033409999998,2017,1
816,40.77968535,-73.94861967,2017,1
817,40.779775,-73.95665799999999,2017,2
818,40.779799700000005,-73.9487257,2017,1
819,40.779802000000004,-73.948114,2017,1
820,40.779849,-73.957136,2017,2
821,40.779877,-73.958342,2017,3
822,40.7799,-73.957718,2018,1
823,40.7799054,-73.959078,2017,2
824,40.7799054,-73.959078,2018,2
825,40.77994,-73.95624000000001,2017,3
826,40.780033700000004,-73.9498278,2017,1
827,40.780066,-73.957596,2017,1
828,40.780105600000006,-73.9554588,2017,2
829,40.780105600000006,-73.9554588,2018,1
830,40.780120600000004,-73.9553186,2017,1
831,40.780121,-73.954719,2018,1
832,40.780165999999994,-73.9596143,2017,1
833,40.7801727,-73.9590434,2017,3
834,40.780217,-73.949626,2017,1
835,40.7802499,-73.95805899999999,2018,1
836,40.78025,-73.947117,2017,1
837,40.78027120000001,-73.9567847,2017,3
838,40.780277000000005,-73.947284,2017,2
839,40.780322999999996,-73.953756,2017,2
840,40.7804112,-73.9561419,2017,2
841,40.7804112,-73.9561419,2018,1
842,40.7804136,-73.94720252,2017,5
843,40.7804232,-73.95216190000001,2017,1
844,40.780429,-73.960171,2017,2
845,40.780472100000004,-73.9514203,2017,1
846,40.780488299999995,-73.95234,2017,4
847,40.780516,-73.9514109,2017,1
848,40.78053,-73.9575194,2017,4
849,40.7806,-73.95053100000001,2017,2
850,40.780606,-73.951973,2017,1
851,40.780639,-73.960149,2017,1
852,40.780639,-73.960149,2018,1
853,40.78065205,-73.95182669,2017,2
854,40.780665,-73.955854,2017,6
855,40.780665,-73.955854,2018,1
856,40.780713399999996,-73.9518942,2017,3
857,40.780713399999996,-73.9518942,2018,1
858,40.7807327,-73.9571079,2017,2
859,40.7807557,-73.95430999999999,2017,1
860,40.780759100000004,-73.9579098,2017,1
861,40.780759100000004,-73.9579098,2018,1
862,40.780767,-73.954316,2017,3
863,40.780892,-73.958492,2017,2
864,40.780908000000004,-73.95631999999999,2017,5
865,40.780908000000004,-73.95631999999999,2018,2
866,40.7809293,-73.95152647,2017,2
867,40.7809442,-73.9516187,2017,1
868,40.780989,-73.95158,2017,12
869,40.780989,-73.95158,2018,1
870,40.781007,-73.946774,2017,1
871,40.781095,-73.958964,2017,2
872,40.7811466,-73.94734809999999,2017,1
873,40.7811626,-73.9518647,2017,4
874,40.7811626,-73.9518647,2018,2
875,40.7811655,-73.9472103,2017,1
876,40.7811809,-73.954939,2017,1
877,40.7811822,-73.95619479999999,2017,1
878,40.7812136,-73.9570373,2017,2
879,40.7812136,-73.9570373,2018,1
880,40.7812525,-73.95516063,2018,1
881,40.781257000000004,-73.95924140000001,2017,1
882,40.781296000000005,-73.957492,2017,4
883,40.7813093,-73.94650820000001,2017,7
884,40.7813394,-73.9572439,2017,1
885,40.78136920000001,-73.95107809999999,2017,3
886,40.78136920000001,-73.95107809999999,2018,1
887,40.78139,-73.956627,2017,2
888,40.78139,-73.956627,2018,1
889,40.78146015,-73.95792169,2017,1
890,40.78148702,-73.94825722,2017,1
891,40.781506799999995,-73.9580062,2017,1
892,40.781537,-73.95280699999999,2017,1
893,40.7815656,-73.9463135,2017,2
894,40.781566,-73.946314,2017,13
895,40.7816977,-73.9466133,2017,2
896,40.781706,-73.958985,2017,1
897,40.781718,-73.952799,2017,1
898,40.7817638,-73.958585,2017,1
899,40.781806,-73.953723,2017,3
900,40.781806,-73.953723,2018,1
901,40.781833,-73.955689,2017,1
902,40.781864,-73.958842,2017,6
903,40.781864,-73.958842,2018,1
904,40.7818836,-73.9576802,2017,4
905,40.781923,-73.957551,2017,1
906,40.7819235,-73.9483354,2017,2
907,40.7819235,-73.9483354,2018,1
908,40.7819416,-73.9506314,2017,3
909,40.7819416,-73.9506314,2018,1
910,40.78194295,-73.94832134,2017,5
911,40.78194295,-73.94832134,2018,1
912,40.781956,-73.95620600000001,2017,2
913,40.781956,-73.95620600000001,2018,1
914,40.7819597,-73.9529275,2017,1
915,40.7819881,-73.95841490000001,2017,1
916,40.7820344,-73.95535500000001,2018,1
917,40.782076700000005,-73.9541161,2017,2
918,40.782084999999995,-73.95405600000001,2017,2
919,40.782084999999995,-73.95405600000001,2018,1
920,40.7821142,-73.9544199,2017,3
921,40.7821142,-73.9544199,2018,1
922,40.78217695,-73.95846331,2017,1
923,40.782211,-73.946561,2017,2
924,40.78222720000001,-73.9575194,2017,2
925,40.7822552,-73.95283559999999,2017,6
926,40.782272,-73.952529,2017,2
927,40.782298100000006,-73.9568829,2017,7
928,40.782318200000006,-73.95100670000001,2017,3
929,40.782318200000006,-73.95100670000001,2018,1
930,40.782357,-73.958586,2017,3
931,40.782361,-73.95273900000001,2017,1
932,40.782365999999996,-73.951124,2017,2
933,40.7823797,-73.95801386,2017,2
934,40.782418,-73.955964,2017,1
935,40.782418,-73.955964,2018,1
936,40.782443,-73.954386,2017,4
937,40.782452,-73.95524499999999,2018,1
938,40.78253529999999,-73.9487536,2017,3
939,40.7826915,-73.9538688,2017,1
940,40.78270175,-73.95194711,2017,1
941,40.782756899999995,-73.9485838,2017,1
942,40.782799,-73.95185500000001,2017,3
943,40.782825,-73.94866800000001,2017,5
944,40.782831200000004,-73.95593520000001,2018,1
945,40.782869,-73.957095,2017,2
946,40.782893,-73.954924,2017,1
947,40.783002,-73.955711,2017,1
948,40.783021000000005,-73.957707,2017,1
949,40.783027000000004,-73.954328,2017,3
950,40.7830459,-73.95568270000001,2017,1
951,40.78310379999999,-73.9571641,2017,4
952,40.7831046,-73.9546035,2017,1
953,40.783312,-73.956441,2017,1
954,40.783312,-73.956441,2018,1
955,40.783334,-73.95541999999999,2017,1
956,40.7833465,-73.94925409999999,2017,5
957,40.7833465,-73.94925409999999,2018,1
958,40.783435,-73.957249,2017,1
959,40.783605,-73.951296,2017,2
960,40.783605,-73.949874,2017,5
961,40.783640000000005,-73.95194000000001,2017,1
962,40.783662400000004,-73.95715820000001,2017,1
963,40.783666600000004,-73.95225009999999,2017,1
964,40.783666600000004,-73.95225009999999,2018,1
965,40.783682,-73.954338,2017,1
966,40.7836825,-73.95324797,2017,1
967,40.783759499999995,-73.9486339,2018,1
968,40.783765,-73.951675,2017,3
969,40.783808,-73.94838100000001,2017,4
970,40.783823999999996,-73.9515269,2017,1
971,40.783882,-73.95481,2017,4
972,40.7839404,-73.9526051,2017,1
973,40.783965,-73.952146,2017,3
974,40.7840222,-73.95102179999999,2017,2
975,40.784046999999994,-73.948985,2018,1
976,40.784084,-73.954051,2017,1
977,40.7840954,-73.94938764,2017,3
978,40.784125,-73.953102,2017,1
979,40.784156,-73.951171,2017,1
980,40.7842192,-73.951458,2017,1
981,40.784221,-73.956633,2017,3
982,40.7842443,-73.95258309999998,2017,3
983,40.7842443,-73.95258309999998,2018,1
984,40.784259000000006,-73.95285600000001,2017,1
985,40.784372,-73.95185,2017,3
986,40.7846599,-73.9544199,2017,2
987,40.784683,-73.952426,2017,4
988,40.7847265,-73.9534342,2017,2
989,40.7847265,-73.9534342,2018,1
990,40.784732899999995,-73.9547298,2017,1
991,40.7848245,-73.95197950000001,2017,1
992,40.784839,-73.954737,2017,1
993,40.785036,-73.94838100000001,2017,10
994,40.785036,-73.94838100000001,2018,1
995,40.785088,-73.956724,2018,1
996,40.7851535,-73.9538734,2017,1
997,40.7851736,-73.9527438,2017,5
998,40.7851736,-73.9527438,2018,1
999,40.785188299999994,-73.947968,2017,3
1000,40.78522,-73.95175400000001,2017,1
1001,40.78523315,-73.95495926,2017,1
1002,40.785309000000005,-73.95585799999999,2017,1
1003,40.7854218,-73.9544887,2017,3
1004,40.785515000000004,-73.954441,2017,1
1005,40.7856205,-73.9546485,2017,8
1006,40.7856205,-73.9546485,2018,1
1007,40.7857969,-73.955499,2017,1
1008,40.78601665,-73.94964915,2017,1
1009,40.78605235,-73.94973440000001,2017,2
1010,40.786084,-73.949598,2017,1
1011,40.786120000000004,-73.94968399999999,2017,1
1012,40.786184000000006,-73.9524625,2017,3
1013,40.786419,-73.952952,2017,1
1014,40.78671,-73.953342,2017,4
1015,40.78671,-73.953342,2018,1
1016,40.78672825,-73.95136039,2017,1
1017,40.7867711,-73.9542132,2017,2
1018,40.78679505,-73.95568674,2017,1
1019,40.786843,-73.953659,2017,2
1020,40.787,-73.95311109999999,2017,3
1021,40.787,-73.95311109999999,2018,1
1022,40.787251899999994,-73.9546584,2017,1
1023,40.787287,-73.953898,2017,1
1024,40.787287,-73.953898,2018,1
1025,40.787357,-73.954875,2017,1
1026,40.7874325,-73.95114152,2017,2
1027,40.787668,-73.954806,2017,2
1028,40.787668,-73.954806,2018,1
1029,40.787929,-73.9552666,2017,1
1030,40.78801235,-73.95445716,2017,4
1031,40.78801235,-73.95445716,2018,2
1032,40.78821,-73.94736,2017,4
1033,40.788449,-73.947436,2017,7
1034,40.788781799999995,-73.94104886,2017,1
1035,40.788813,-73.949717,2017,1
1036,40.788962,-73.948128,2017,1
1037,40.788984,-73.950121,2017,1
1038,40.789017,-73.950201,2017,1
1039,40.789192,-73.94833100000001,2017,1
1040,40.7892204,-73.9545888,2017,1
1041,40.78926485,-73.94951732,2017,1
1042,40.789507,-73.949426,2017,1
1043,40.789541,-73.94728329,2017,1
1044,40.789608,-73.942401,2017,1
1045,40.789618,-73.941888,2017,1
1046,40.789749,-73.942196,2017,2
1047,40.789846000000004,-73.948266,2017,2
1048,40.789846000000004,-73.948266,2018,1
1049,40.790594,-73.947215,2017,4
1050,40.7907,-73.946395,2017,1
1051,40.791290000000004,-73.945861,2017,1
1052,40.791884,-73.943517,2017,2
1053,40.791981,-73.939401,2017,3
1054,40.792082,-73.945493,2017,1
1055,40.792112,-73.940554,2017,1
1056,40.79214867,-73.94030114,2017,1
1057,40.79214867,-73.94030114,2018,1
1058,40.79227492,-73.94015429,2017,1
1059,40.79227492,-73.94015429,2018,1
1060,40.792628,-73.939867,2017,4
1061,40.792628,-73.939867,2018,1
1062,40.792747,-73.945103,2017,1
1063,40.793365,-73.940663,2018,1
1064,40.793369,-73.941323,2017,1
1065,40.79369225,-73.93818062,2017,1
1066,40.79373302,-73.94405606,2017,1
1067,40.7938255,-73.9386489,2017,1
1068,40.793892,-73.938602,2017,1
1069,40.794385,-73.941193,2017,1
1070,40.794705,-73.943607,2017,2
1071,40.794705,-73.943607,2018,2
1072,40.7948681,-73.93527787,2017,1
1073,40.794878999999995,-73.942914,2017,1
1074,40.795065,-73.935774,2017,1
1075,40.795072999999995,-73.950312,2017,1
1076,40.795484,-73.933755,2017,1
1077,40.7954968,-73.9360038,2017,1
1078,40.7955079,-73.9483077,2017,1
1079,40.79556475,-73.93486216,2017,1
1080,40.795702,-73.936532,2017,1
1081,40.795765,-73.934428,2017,1
1082,40.795804,-73.946495,2017,2
1083,40.796106,-73.93125699999999,2017,1
1084,40.796593,-73.936389,2017,1
1085,40.797011,-73.939607,2017,1
1086,40.797346000000005,-73.962135,2017,1
1087,40.797846,-73.932152,2017,1
1088,40.797956,-73.941824,2017,1
1089,40.798774,-73.935691,2017,1
1090,40.801553000000006,-73.943517,2017,1
1091,40.802687,-73.935765,2017,1
1092,40.805634999999995,-73.942178,2017,1
1093,42.7976632,-73.9527343,2017,4
1094,42.79822876,-73.95045653,2017,2
1095,42.79822876,-73.95045653,2018,1
1096,42.79826529,-73.95033071,2017,4
1097,42.79826529,-73.95033071,2018,1
1098,42.8002283,-73.9523152,2017,12
1099,42.802027200000005,-73.9503835,2017,1
1100,42.8021386,-73.95284609999999,2017,2
