,lat,long,year,price
578,40.770383,-73.956041,2015,5314900
579,40.770451672280295,-73.950340771838,2014,2347013
580,40.770451672280295,-73.950340771838,2016,624487
581,40.770452,-73.95034100000001,2015,717500
582,40.770488893687,-73.9540521014042,2014,388000
583,40.770488893687,-73.9540521014042,2016,890000
584,40.7704918064353,-73.9479904561438,2014,4250000
585,40.7704918064353,-73.9479904561438,2016,8395000
586,40.7705,-73.948009,2015,6075000
587,40.7705323000914,-73.9600487332776,2014,1200000
588,40.770533,-73.96249300000001,2015,7475000
589,40.770533121648604,-73.9624928869155,2014,3000000
590,40.770533121648604,-73.9624928869155,2016,5320000
591,40.770539,-73.956413,2015,2163100
592,40.7705392163716,-73.95641318485329,2014,809000
593,40.7705392163716,-73.95641318485329,2016,320000
594,40.770563858132604,-73.9642041392958,2014,31872802
595,40.770563858132604,-73.9642041392958,2016,19648467
596,40.770564,-73.957092,2015,2306564
597,40.770567,-73.958439,2015,3763573
598,40.770567412137794,-73.9584385300646,2014,7963029
599,40.770567412137794,-73.9584385300646,2016,4450000
600,40.770606,-73.968367,2015,13543750
601,40.7706062472488,-73.96836676457751,2014,12075000
602,40.7706062472488,-73.96836676457751,2016,14545000
603,40.7706106422912,-73.9565792108143,2014,1945000
604,40.7706106422912,-73.9565792108143,2016,8856490
605,40.770610999999995,-73.956579,2015,1650000
606,40.7706155282899,-73.9626914057074,2014,1050000
607,40.770616,-73.962691,2015,3100000
608,40.7706585448381,-73.9527595044945,2014,2172000
609,40.7706585448381,-73.9527595044945,2016,3662500
610,40.770659,-73.95276,2015,1429000
611,40.770669553375605,-73.9528317022765,2014,309000
612,40.77067,-73.952832,2015,1031000
613,40.770688971252106,-73.96069126920959,2014,3631000
614,40.770688971252106,-73.96069126920959,2016,10870000
615,40.770689000000004,-73.960691,2015,14636000
616,40.77068967709229,-73.9628177239832,2014,3030000
617,40.77068967709229,-73.9628177239832,2016,2050000
618,40.7706896770924,-73.9628177239832,2016,2850000
619,40.77069,-73.962818,2015,2850000
620,40.7707107466166,-73.95288582732721,2014,3700000
621,40.7707107643235,-73.95292915069601,2014,215000
622,40.7707107643235,-73.95292915069601,2016,815000
623,40.7707307828796,-73.9549436743727,2014,8682768
624,40.7707307828796,-73.9549436743727,2016,15648100
625,40.770731,-73.954944,2015,8171749
626,40.770736,-73.96080699999999,2015,3950000
627,40.770767950290704,-73.95891857278559,2014,7659018
628,40.770767950290704,-73.95891857278559,2016,3189000
629,40.770768,-73.958919,2015,3195400
630,40.770783,-73.963038,2015,500000
631,40.770794,-73.963511,2015,1325000
632,40.770802,-73.95506999999999,2015,7450000
633,40.7708021954355,-73.955069986092,2014,9335500
634,40.7708021954355,-73.955069986092,2016,9841500
635,40.7708078052698,-73.96314258384521,2014,3550000
636,40.7708078052698,-73.96314258384521,2016,4800000
637,40.770808,-73.963143,2015,770000
638,40.770818,-73.947781,2015,6019700
639,40.770818335651896,-73.9477808044466,2014,8505000
640,40.770818335651896,-73.9477808044466,2016,5105000
641,40.7708629750911,-73.9640126331586,2014,2375000
642,40.7708629750911,-73.9640126331586,2016,2830000
643,40.770863,-73.964013,2015,2927500
644,40.7708728610866,-73.9533153372145,2014,9075125
645,40.7708728610866,-73.9533153372145,2016,6498906
646,40.770872999999995,-73.953315,2015,5500000
647,40.770883192115,-73.9673846339178,2016,5950000
648,40.770888821423,-73.9592073215277,2014,6214500
649,40.770888821423,-73.9592073215277,2016,1100000
650,40.770889000000004,-73.95920699999999,2015,8514000
651,40.7709,-73.96119300000001,2015,4270000
652,40.7709004862695,-73.9611929749362,2014,4030000
653,40.770916,-73.959312,2015,14992030
654,40.7709163058324,-73.9593120031834,2014,5624101
655,40.7709163058324,-73.9593120031834,2016,4240750
656,40.77098,-73.961431,2015,13388737
657,40.7709801637073,-73.9614312080565,2014,1850000
658,40.7709801637073,-73.9614312080565,2016,3500000
659,40.771001,-73.96766600000001,2015,4350000
660,40.771001295263204,-73.9676661792628,2016,1750000
661,40.771148617000605,-73.949834809359,2014,3825000
662,40.771148617000605,-73.949834809359,2016,10297500
663,40.771149,-73.949835,2015,9410000
664,40.77122,-73.950004,2015,5167500
665,40.771220053959105,-73.95000444009159,2014,5965000
666,40.771220053959105,-73.95000444009159,2016,5861500
667,40.7712475310898,-73.95007301537159,2014,10111809
668,40.7712475310898,-73.95007301537159,2016,7330000
669,40.771248,-73.950073,2015,9772500
670,40.7713177023728,-73.9473941091977,2016,8020000
671,40.771318,-73.94739399999999,2015,1575000
672,40.7713459312616,-73.96363689931209,2014,2200000
673,40.77135,-73.952434,2015,2420100
674,40.7713500853425,-73.9524340854615,2014,247000
675,40.7713500853425,-73.9524340854615,2016,823000
676,40.7713668166664,-73.9603839921439,2014,2310000
677,40.7713668166664,-73.9603839921439,2016,13085000
678,40.771367,-73.96038399999999,2015,5295000
679,40.771378000000006,-73.952499,2015,370000
680,40.7713805366359,-73.9603731530284,2014,4518000
681,40.7713805366359,-73.9603731530284,2016,4372000
682,40.771381,-73.960373,2015,2125000
683,40.771390999999994,-73.952528,2015,317777
684,40.771399764699,-73.9604164654148,2014,525000
685,40.771399764699,-73.9604164654148,2016,554000
686,40.7714,-73.96041600000001,2015,420000
687,40.7714160245391,-73.95259289244541,2014,3028625
688,40.771419010079896,-73.96051032229609,2014,2850000
689,40.771440000000005,-73.95859300000001,2015,1275000
690,40.7714402950061,-73.95859322912159,2014,850000
691,40.771497231938795,-73.9647307449288,2016,545400
692,40.771507,-73.95482,2015,5201061
693,40.7715074958969,-73.95482039782699,2014,3882216
694,40.7715074958969,-73.95482039782699,2016,3814397
695,40.771508219731295,-73.96475962170791,2016,520000
696,40.771512,-73.946903,2015,2815000
697,40.771512353590204,-73.9469029511862,2014,3020000
698,40.771512353590204,-73.9469029511862,2016,893000
699,40.771521953358494,-73.9647921073702,2016,804000
700,40.771522999999995,-73.952846,2015,423000
701,40.771523173049204,-73.9528455389778,2014,955000
702,40.771523173049204,-73.9528455389778,2016,465000
703,40.77153,-73.964861,2015,2902012
704,40.7715302085151,-73.96486069919929,2014,7500000
705,40.7715302085151,-73.96486069919929,2016,1775000
706,40.771539860004,-73.9607485321883,2014,1560000
707,40.771539860004,-73.9607485321883,2016,1225000
708,40.77154,-73.96074899999999,2015,7530000
709,40.771565,-73.954911,2015,1844000
710,40.771565170764,-73.9549106169007,2014,1840000
711,40.771565170764,-73.9549106169007,2016,3181676
712,40.771582,-73.964936,2015,1700000
713,40.771582381648706,-73.9649364885748,2014,7170000
714,40.771582381648706,-73.9649364885748,2016,1000000
715,40.771609000000005,-73.95505899999999,2015,965000
716,40.7716091444122,-73.9550586106756,2016,830000
717,40.77162,-73.96346,2015,3450000
718,40.771623,-73.95509100000001,2015,305000
719,40.77163661712721,-73.9551235781105,2016,1165000
720,40.7716406857353,-73.9671929153404,2014,1050000
721,40.771640999999995,-73.96719300000001,2015,3225000
722,40.771656555311395,-73.9651530694903,2014,5795000
723,40.771656555311395,-73.9651530694903,2016,1500000
724,40.771657,-73.965153,2015,3350000
725,40.771664091209395,-73.9551921559315,2016,688000
726,40.7716702757289,-73.96514223131021,2014,1599000
727,40.77169430998929,-73.9552607319651,2016,1250000
728,40.771708000000004,-73.95525,2015,3630000
729,40.7717080294761,-73.9552498917409,2014,4821500
730,40.7717080294761,-73.9552498917409,2016,1260000
731,40.7717217657841,-73.9552823755393,2016,360000
732,40.771752,-73.949152,2015,2437810
733,40.771752160385795,-73.9491520007779,2014,16540000
734,40.771752160385795,-73.9491520007779,2016,9416196
735,40.771757,-73.95310500000001,2015,600000
736,40.771778999999995,-73.95541999999999,2015,3812417
737,40.7717794584564,-73.9554195297069,2014,1380000
738,40.7717794584564,-73.9554195297069,2016,300000
739,40.771786,-73.951387,2015,5231333
740,40.7717860617982,-73.95138677543581,2014,6958558
741,40.771811,-73.959478,2015,6608750
742,40.7718111492007,-73.95947753215671,2014,6120082
743,40.7718111492007,-73.95947753215671,2016,5949440
744,40.771836,-73.961185,2015,857500
745,40.7718364397691,-73.96118520884279,2014,2841550
746,40.7718456006684,-73.9494227051865,2014,3394250
747,40.7718456006684,-73.9494227051865,2016,2425000
748,40.771846000000004,-73.949423,2015,5779000
749,40.7718646233982,-73.9556216519748,2014,2280000
750,40.7718646400764,-73.955664976095,2014,10965000
751,40.7718646400764,-73.955664976095,2016,8075000
752,40.771865000000005,-73.955665,2015,14746105
753,40.771865000000005,-73.95562199999999,2015,2400000
754,40.7718758038816,-73.9494479546631,2014,650000
755,40.7718758038816,-73.9494479546631,2016,775000
756,40.771876,-73.949448,2015,3770000
757,40.771890811228,-73.9596616113096,2014,1374000
758,40.771890811228,-73.9596616113096,2016,1319500
759,40.771891,-73.959662,2015,815000
760,40.771910040819705,-73.9597085341682,2016,950000
761,40.771912,-73.95774499999999,2015,10770000
762,40.7719120820314,-73.95774450428229,2014,10308000
763,40.7719120820314,-73.95774450428229,2016,5742815
764,40.7719206891018,-73.9517079980792,2014,8700900
765,40.7719206891018,-73.9517079980792,2016,10964125
766,40.771921,-73.951708,2015,10493500
767,40.7719244321594,-73.9616653337613,2014,1472000
768,40.7719244321594,-73.9616653337613,2016,3000000
769,40.77192854649,-73.95773366279231,2014,3215000
770,40.77192854649,-73.95773366279231,2016,3539000
771,40.771929,-73.957734,2015,3349000
772,40.771935,-73.961113,2015,8696000
773,40.7719352260115,-73.9611129443056,2014,4540008
774,40.7719378063397,-73.94694232580059,2014,4569498
775,40.7719378063397,-73.94694232580059,2016,4362000
776,40.771938,-73.946942,2015,5315000
777,40.7719686252786,-73.9483214549827,2016,395000
778,40.7719701076808,-73.9673804912442,2014,9600000
779,40.7719701076808,-73.9673804912442,2016,4300000
780,40.771972,-73.96320300000001,2015,2440665
781,40.772001771272706,-73.963156364444,2014,1908900
782,40.772001771272706,-73.963156364444,2016,6160000
783,40.772002,-73.96315600000001,2015,6050000
784,40.7720108651433,-73.96595077188809,2014,509935
785,40.772011,-73.965951,2015,1189056
786,40.7720315607677,-73.9619179968183,2014,3710000
787,40.7720315607677,-73.9619179968183,2016,2550000
788,40.772032,-73.96191800000001,2015,1350000
789,40.772035685035895,-73.9579899298925,2014,1213634
790,40.772035685035895,-73.9579899298925,2016,1427000
791,40.772036,-73.95799,2015,637000
792,40.772044,-73.951957,2015,2571500
793,40.772044306469105,-73.9519570228697,2014,6260000
794,40.772044306469105,-73.9519570228697,2016,4158000
795,40.772050790631795,-73.9619685307812,2014,1250000
796,40.772063,-73.958055,2015,1916000
797,40.772063156096294,-73.9580548989528,2014,666000
798,40.772063156096294,-73.9580548989528,2016,1295000
799,40.772124,-73.946834,2015,405000
800,40.772124398618104,-73.9468338663816,2016,457000
801,40.772127000000005,-73.960178,2015,3615000
802,40.772127038329,-73.9601777494737,2014,1575000
803,40.7721377386605,-73.9522241220434,2014,10763000
804,40.7721377386605,-73.9522241220434,2016,4549000
805,40.772138,-73.952224,2015,8913000
806,40.77214134836439,-73.95435784181579,2014,999499
807,40.772155,-73.954394,2015,585000
808,40.77216,-73.946783,2015,6730000
809,40.772160056881795,-73.94678329286691,2014,5765000
810,40.772160056881795,-73.94678329286691,2016,6565000
811,40.772165,-73.95228900000001,2015,18441500
812,40.772165212971395,-73.9522890888246,2014,4765000
813,40.772165212971395,-73.9522890888246,2016,9864990
814,40.772168,-73.94680100000001,2015,7963500
815,40.7721682994325,-73.94680133808491,2014,4553000
816,40.7721682994325,-73.94680133808491,2016,11310000
817,40.7721935298291,-73.9544372340191,2014,390000
818,40.7722087546983,-73.96687131320621,2016,700000
819,40.772209000000004,-73.966871,2015,2218344
820,40.7722265151639,-73.95455996382441,2014,1474000
821,40.772308,-73.94653000000001,2015,7430000
822,40.772308155744604,-73.94653044872241,2014,6501315
823,40.772308155744604,-73.94653044872241,2016,4211500
824,40.7724079929511,-73.948790462632,2014,445000
825,40.7724079929511,-73.948790462632,2016,5769930
826,40.772408,-73.94879,2015,3297000
827,40.7724145099112,-73.9665246149568,2014,4925000
828,40.7724244565659,-73.9487796188476,2014,450000
829,40.772438,-73.94881600000001,2015,576000
830,40.7724381963002,-73.9488157120351,2016,675000
831,40.772495873733604,-73.9633113373495,2014,13795000
832,40.772495873733604,-73.9633113373495,2016,4650000
833,40.772496000000004,-73.963311,2015,4550000
834,40.7725,-73.946559,2015,17910000
835,40.772500300813604,-73.94655917747829,2016,7390000
836,40.772512,-73.95519200000001,2015,3929000
837,40.772512215380104,-73.9551915852748,2014,2095000
838,40.772512215380104,-73.9551915852748,2016,7793018
839,40.772513692629204,-73.95916661203479,2014,6337500
840,40.772513692629204,-73.95916661203479,2016,11800000
841,40.772514,-73.95916700000001,2015,12555000
842,40.7725299536,-73.9585853308392,2014,1570000
843,40.772548676206604,-73.9572422573473,2016,725000
844,40.7725505901225,-73.9627553084812,2014,8520000
845,40.7725505901225,-73.9627553084812,2016,7070000
846,40.772551,-73.962755,2015,4450000
847,40.772605010246295,-73.9613147347138,2014,780000
848,40.772620497485704,-73.95849501490059,2016,100335
849,40.7726269996303,-73.9614085919628,2014,3500333
850,40.772627,-73.961409,2015,10200000
851,40.772632,-73.961376,2015,972000
852,40.7726324782194,-73.9613760953159,2014,5302500
853,40.7726324782194,-73.9613760953159,2016,3735500
854,40.7726534064765,-73.9668855335528,2016,4800000
855,40.772662,-73.96056,2015,4378475
856,40.77266239394,-73.9605601304083,2014,3008000
857,40.77266239394,-73.9605601304083,2016,1050000
858,40.772664,-73.951318,2015,1563500
859,40.7726643490909,-73.9513175369282,2014,2425500
860,40.7726643490909,-73.9513175369282,2016,865000
861,40.7727145390227,-73.96054565796479,2014,2200000
862,40.7727145390227,-73.96054565796479,2016,715000
863,40.77272,-73.961629,2015,3275000
864,40.7727203942827,-73.9616287716645,2014,6653850
865,40.7727354995666,-73.9577331506321,2014,964000
866,40.7727354995666,-73.9577331506321,2016,2730000
867,40.772752000000004,-73.957722,2015,730000
868,40.772789,-73.961748,2015,2162500
869,40.772789052353296,-73.9617478751151,2014,3256000
870,40.772789052353296,-73.9617478751151,2016,3522000
871,40.7728027700602,-73.94775397560541,2016,5550000
872,40.772803,-73.947754,2015,8917600
873,40.772804,-73.957852,2015,7916500
874,40.77280416166371,-73.9578522500933,2014,3941000
875,40.77280416166371,-73.9578522500933,2016,5117000
876,40.772813,-73.95983100000001,2015,10721250
877,40.7728131026037,-73.95983074124021,2014,6340000
878,40.7728131026037,-73.95983074124021,2016,8590000
879,40.772831631479896,-73.9579136094506,2014,2674000
880,40.772831631479896,-73.9579136094506,2016,7851000
881,40.772832,-73.957914,2015,6045000
882,40.772832,-73.94629499999999,2015,4190000
883,40.7728322915747,-73.94629535208371,2014,11481964
884,40.7728322915747,-73.94629535208371,2016,8943000
885,40.772846067124796,-73.9599101500989,2014,1426500
886,40.7728716484051,-73.9625204530025,2014,3325000
887,40.772872,-73.96252,2015,6650000
888,40.772892999999996,-73.961997,2015,3305025
889,40.772893434837705,-73.9619969327522,2014,620000
890,40.772893434837705,-73.9619969327522,2016,8175000
891,40.772897412451,-73.965939487401,2014,1625000
892,40.772912818303496,-73.9625168194308,2016,3000000
893,40.772967,-73.954195,2015,2585000
894,40.772967,-73.954151,2015,5940000
895,40.772967432863496,-73.95415148260192,2014,9907000
896,40.772967432863496,-73.95415148260192,2016,6230000
897,40.7729674500945,-73.95419480743921,2014,2219000
898,40.7729674500945,-73.95419480743921,2016,3690000
899,40.773016999999996,-73.948259,2015,4925000
900,40.7730223993126,-73.95433196511229,2016,4500000
901,40.773025,-73.954289,2015,2375000
902,40.773025126871204,-73.95428863835521,2014,3748730
903,40.773025126871204,-73.95428863835521,2016,1250000
904,40.773030806525604,-73.9482484225513,2014,2684000
905,40.773030806525604,-73.9482484225513,2016,3293316
906,40.773031,-73.94824799999999,2015,4507520
907,40.773072,-73.94839300000001,2015,415000
908,40.7730720423662,-73.94839280690199,2014,1204828
909,40.7730720423662,-73.94839280690199,2016,354373
910,40.773085780604504,-73.9484252899513,2014,657500
911,40.7730929641481,-73.9461290629545,2016,4195500
912,40.773092999999996,-73.946129,2015,9254000
913,40.7730995204485,-73.94846138342409,2016,230650
914,40.773123999999996,-73.95456999999999,2015,10901374
915,40.7731240488146,-73.95457018263441,2014,7140800
916,40.7731240488146,-73.95457018263441,2016,12155000
917,40.7731297222524,-73.9484830225284,2014,985000
918,40.7731297222524,-73.9484830225284,2016,2100500
919,40.7731341200192,-73.9460965359417,2014,5702500
920,40.773159,-73.960701,2015,2059000
921,40.7731592396569,-73.96070064231421,2014,8503500
922,40.7731592396569,-73.96070064231421,2016,7429500
923,40.773170938474,-73.9485840822707,2014,1369400
924,40.773170938474,-73.9485840822707,2016,2177008
925,40.773171000000005,-73.948584,2015,3292500
926,40.77317899616529,-73.95470373052521,2014,5250000
927,40.77317899616529,-73.95470373052521,2016,13510000
928,40.77319271559671,-73.9546928899445,2014,22269500
929,40.77319271559671,-73.9546928899445,2016,15200100
930,40.773193,-73.954693,2015,15950500
931,40.773207,-73.956888,2015,977000
932,40.7732072815156,-73.95688801360859,2014,300000
933,40.7732072815156,-73.95688801360859,2016,322000
934,40.773216,-73.958874,2015,7908135
935,40.773216241589104,-73.9588737374361,2014,5900276
936,40.773216241589104,-73.9588737374361,2016,7115034
937,40.7732296772283,-73.9664556072448,2014,1150000
938,40.7732296772283,-73.9664556072448,2016,3800000
939,40.77323,-73.96645600000001,2015,3815088
940,40.773235,-73.958874,2015,2315000
941,40.7732354547551,-73.9588737255706,2014,6620000
942,40.7732354547551,-73.9588737255706,2016,9825000
943,40.7732421091148,-73.96227834644291,2014,2100000
944,40.7732421091148,-73.96227834644291,2016,1300000
945,40.77326,-73.958975,2015,8150000
946,40.7732601934345,-73.9589748020491,2014,13554450
947,40.7732601934345,-73.9589748020491,2016,1870988
948,40.773278626692296,-73.96492476419121,2014,4284500
949,40.773278626692296,-73.96492476419121,2016,1900000
950,40.773278999999995,-73.964925,2015,2250000
951,40.773298,-73.94502,2015,6850000
952,40.7733010406809,-73.9450204949597,2014,3900000
953,40.773317,-73.957101,2015,606000
954,40.7733171505376,-73.95710095743729,2014,295000
955,40.7733171505376,-73.95710095743729,2016,325000
956,40.7733308863204,-73.9571334424025,2014,1289000
957,40.7733308863204,-73.9571334424025,2016,560000
958,40.773331,-73.957133,2015,3715000
959,40.7733810618276,-73.945915814722,2014,8223000
960,40.773383,-73.945212,2015,5400000
961,40.7733834739571,-73.9452117795268,2016,1495000
962,40.7733862204115,-73.9452153876943,2014,2410000
963,40.773392,-73.945883,2015,1775000
964,40.773399,-73.962137,2015,7725000
965,40.7734,-73.945901,2015,8607150
966,40.77340026821211,-73.9459013574125,2016,2696600
967,40.773403,-73.959314,2015,2276000
968,40.773403040143,-73.9593140942432,2014,5451396
969,40.773403040143,-73.9593140942432,2016,14251000
970,40.773428,-73.953129,2015,4325000
971,40.7734281377469,-73.9531294139845,2014,2960000
972,40.7734281377469,-73.9531294139845,2016,6732382
973,40.773438,-73.95739,2015,10739000
974,40.7734380261786,-73.9573897139336,2014,11485813
975,40.7734380261786,-73.9573897139336,2016,9175000
976,40.773447999999995,-73.963311,2015,875000
977,40.7734482978787,-73.9633108126267,2014,415000
978,40.77345,-73.95323,2015,2947000
979,40.7734501367267,-73.953230490549,2014,10539750
980,40.7734501367267,-73.953230490549,2016,5908000
981,40.7734517765481,-73.9574619137411,2014,6370000
982,40.7734517765481,-73.9574619137411,2016,7221250
983,40.773452,-73.95746199999999,2015,4350000
984,40.7734592860238,-73.96333969001759,2014,890500
985,40.7734592860238,-73.96333969001759,2016,950000
986,40.773464000000004,-73.96211600000001,2015,3031600
987,40.77346437959,-73.96211575114921,2016,4700000
988,40.773494,-73.953288,2015,629000
989,40.77349407596461,-73.9532882266125,2014,1602000
990,40.77349407596461,-73.9532882266125,2016,520000
991,40.773494737274106,-73.95494902518259,2014,450000
992,40.7735078318265,-73.95336764649849,2014,3618500
993,40.7735078318265,-73.95336764649849,2016,3575500
994,40.773537,-73.94555799999999,2015,3260687
995,40.773538,-73.953393,2015,3170041
996,40.7735380341676,-73.9533928983945,2014,5340000
997,40.7735380341676,-73.9533928983945,2016,1892000
998,40.7735803055939,-73.9641375300022,2016,2995000
999,40.7735929814232,-73.95352283570709,2014,2765000
1000,40.773593,-73.953523,2015,4175000
1001,40.7735966258459,-73.9636645538329,2016,3500000
1002,40.773596999999995,-73.963665,2015,2350000
1003,40.77362341718371,-73.9476883438481,2014,367500
1004,40.77362341718371,-73.9476883438481,2016,375000
1005,40.7736948556418,-73.94785436813959,2014,350000
1006,40.7736948556418,-73.94785436813959,2016,379000
1007,40.773695000000004,-73.947854,2015,400000
1008,40.773696,-73.965621,2015,8270000
1009,40.773696036873005,-73.9656213599112,2014,22847500
1010,40.773696036873005,-73.9656213599112,2016,9247250
1011,40.773736,-73.948002,2015,1010457
1012,40.7737360936014,-73.9480023641307,2016,731674
1013,40.77378,-73.94805600000001,2015,384500
1014,40.7737800338294,-73.9480564865455,2016,410000
1015,40.773784,-73.95824499999999,2015,6914232
1016,40.7737841763955,-73.958245168693,2014,9750000
1017,40.773807512108895,-73.9481250636579,2014,410000
1018,40.773808,-73.948125,2015,375000
1019,40.773821000000005,-73.948204,2015,6455000
1020,40.773821271528895,-73.948204482851,2014,11599000
1021,40.773821271528895,-73.948204482851,2016,5237500
1022,40.773843,-73.961838,2015,4200000
1023,40.773863,-73.956324,2015,4226000
1024,40.7738630617489,-73.9563243584552,2014,8185968
1025,40.7738630617489,-73.9563243584552,2016,3730500
1026,40.7738905173349,-73.9563460031728,2014,6260000
1027,40.7738905173349,-73.9563460031728,2016,4562500
1028,40.773891,-73.956346,2015,7060500
1029,40.773903999999995,-73.956378,2015,291000
1030,40.7739042533293,-73.9563784882619,2014,385000
1031,40.7739042533293,-73.9563784882619,2016,299000
1032,40.7739317402963,-73.9564831734902,2014,1092906
1033,40.7739317402963,-73.9564831734902,2016,2824000
1034,40.773932,-73.95648299999999,2015,2411500
1035,40.773940761901,-73.95862055801621,2014,1100000
1036,40.773940761901,-73.95862055801621,2016,3570000
1037,40.773941,-73.958621,2015,6145000
1038,40.773946,-73.958588,2015,1107500
1039,40.7739462397027,-73.9585880604988,2014,4823650
1040,40.7739462397027,-73.9585880604988,2016,3024500
1041,40.773953999999996,-73.950436,2015,237000
1042,40.773954000307604,-73.95043564246879,2016,599000
1043,40.773959000000005,-73.956505,2015,11080000
1044,40.7739591958522,-73.9565048182956,2014,2739000
1045,40.7739591958522,-73.9565048182956,2016,2794000
1046,40.773976,-73.958704,2015,650000
1047,40.773976473282204,-73.9587035763762,2016,965000
1048,40.773986667742,-73.95656978861979,2014,4058000
1049,40.773986667742,-73.95656978861979,2016,1798500
1050,40.773987,-73.95657,2015,1670000
1051,40.774016893938295,-73.96470413723009,2014,6875000
1052,40.774016893938295,-73.96470413723009,2016,8210000
1053,40.774017,-73.964704,2015,1442500
1054,40.774052601212205,-73.95672860598609,2014,2597500
1055,40.774052601212205,-73.95672860598609,2016,2332500
1056,40.774053,-73.95672900000001,2015,1682000
1057,40.774060999999996,-73.950696,2015,500000
1058,40.774065701839206,-73.962805007585,2014,9255000
1059,40.774065701839206,-73.962805007585,2016,1695000
1060,40.774066,-73.962805,2015,2300000
1061,40.7740748941839,-73.95072800009041,2014,275000
1062,40.7740890862482,-73.9589237448947,2016,1236300
1063,40.7741165734694,-73.959035652395,2014,6859312
1064,40.7741165734694,-73.959035652395,2016,3568875
1065,40.77412,-73.961635,2015,3300000
1066,40.774120213048,-73.9616351860135,2014,3700000
1067,40.774129842900294,-73.95085432578558,2014,784000
1068,40.7741316278748,-73.9629674417793,2016,2767000
1069,40.7741350312319,-73.956963232801,2014,39119983
1070,40.7741487508739,-73.9569523925302,2014,12642371
1071,40.7741487508739,-73.9569523925302,2016,19486500
1072,40.774149,-73.956952,2015,9010000
1073,40.7741828685079,-73.9529519697455,2014,6383500
1074,40.7741828685079,-73.9529519697455,2016,10843124
1075,40.774183,-73.952952,2015,6876793
1076,40.7741885627777,-73.9470957827463,2014,245000
1077,40.7741955023846,-73.9653647586588,2014,9126400
1078,40.774196,-73.965365,2015,3000000
1079,40.7742160416273,-73.947164359883,2016,256100
1080,40.774234,-73.965177,2015,3950000
1081,40.774243500587204,-73.9471896114107,2016,410000
1082,40.7742435204359,-73.94723293707631,2014,3642000
1083,40.7742435204359,-73.94723293707631,2016,1087000
1084,40.774244,-73.947233,2015,3260000
1085,40.774244,-73.94719,2015,280500
1086,40.77425250145679,-73.9632959276577,2014,6200000
1087,40.7742572391622,-73.9472220947832,2016,290000
1088,40.7742599838995,-73.9472220926079,2014,1850000
1089,40.7742662354911,-73.96332841435691,2014,1935000
1090,40.7742709992036,-73.9473015143261,2016,1385000
1091,40.774287462673605,-73.9472906698702,2016,282000
1092,40.774314939757204,-73.9473556367132,2014,275000
1093,40.774386,-73.947569,2015,995000
1094,40.774386400054205,-73.9475685986103,2014,775000
1095,40.774386400054205,-73.9475685986103,2016,1498000
1096,40.774439,-73.949663,2015,9870000
1097,40.7744394838975,-73.9496626375521,2014,19710000
1098,40.7744394838975,-73.9496626375521,2016,17000250
1099,40.774509870466,-73.9613497330085,2014,4750000
1100,40.7745416084026,-73.95792697070421,2014,8613500
1101,40.7745416084026,-73.95792697070421,2016,5426250
1102,40.774542,-73.957927,2015,6152000
1103,40.774566,-73.957941,2015,3074500
1104,40.7745663163119,-73.95794139705659,2014,6658000
1105,40.7745663163119,-73.95794139705659,2016,4317000
1106,40.7745828005425,-73.9579847125446,2016,5922000
1107,40.774583,-73.957985,2015,4605000
1108,40.774602,-73.958024,2015,2600000
1109,40.7746020281791,-73.9580244158323,2014,720000
1110,40.774632000000004,-73.95814,2015,3170000
1111,40.7746322623206,-73.95813993259141,2014,2720200
1112,40.7746565425357,-73.95017877437141,2014,2079000
1113,40.7746565425357,-73.95017877437141,2016,340000
1114,40.774669,-73.962321,2015,1215000
1115,40.774669386920294,-73.96232086390701,2016,265659
1116,40.7746699350189,-73.9561144204661,2014,1812000
1117,40.7746699350189,-73.9561144204661,2016,5037000
1118,40.77467,-73.956114,2015,2195000
1119,40.77467,-73.950211,2015,1694500
1120,40.7746858518027,-73.96231002309959,2014,1245000
1121,40.7746858518027,-73.96231002309959,2016,550000
1122,40.774685999999996,-73.96231,2015,599000
1123,40.774698,-73.944951,2015,1005000
1124,40.7746980792882,-73.9449507420814,2016,3495000
1125,40.7747224930855,-73.9653680950653,2014,999500
1126,40.774722902788504,-73.95831679007459,2016,3700000
1127,40.774723,-73.95831700000001,2015,6101000
1128,40.77473859739771,-73.9562299112188,2014,6243562
1129,40.77473859739771,-73.9562299112188,2016,3951200
1130,40.774739000000004,-73.95623,2015,4393625
1131,40.774758,-73.96449799999999,2015,1265000
1132,40.7747586300181,-73.9584431352504,2014,4310000
1133,40.7747586300181,-73.9584431352504,2016,6625000
1134,40.774759,-73.958443,2015,3222000
1135,40.7747600197954,-73.962494116679,2014,2601000
1136,40.7747600197954,-73.962494116679,2016,1595000
1137,40.774778000000005,-73.952432,2015,12887800
1138,40.7747782630644,-73.9524316367622,2014,18099243
1139,40.7747782630644,-73.9524316367622,2016,14589450
1140,40.774823210882204,-73.9626854378294,2014,3900000
1141,40.774823210882204,-73.9626854378294,2016,4300000
1142,40.774832,-73.95645400000001,2015,7526863
1143,40.7748320032807,-73.956453701143,2014,12051000
1144,40.7748320032807,-73.956453701143,2016,15332401
1145,40.7748745957752,-73.9467666815293,2014,440000
1146,40.775003718220894,-73.9470265353652,2014,1689175
1147,40.775003718220894,-73.9470265353652,2016,3765000
1148,40.775003999999996,-73.947027,2015,3464503
1149,40.775087,-73.949232,2015,1280000
1150,40.775087,-73.949189,2015,925000
