,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,ADDRESS_clean,FullAddress,LAT_LONG
6177,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1398, ,R4,389 EAST 89TH   STREET,18F,10128,1,0,1,0,0,2002,2,R4,1133007,9/1/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6178,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1399, ,R4,389 EAST 89TH   STREET,18G,10128,1,0,1,0,0,2002,2,R4,2375272,5/26/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6179,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1400, ,R4,389 EAST 89TH   STREET,19A,10128,1,0,1,0,0,2002,2,R4,2718727,7/6/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6180,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1402, ,R4,389 EAST 89TH   STREET,19C,10128,1,0,1,0,0,2002,2,R4,2125801,8/17/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6181,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1403, ,R4,389 EAST 89TH   STREET,19D,10128,1,0,1,0,0,2002,2,R4,1733775,8/8/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6182,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1404, ,R4,389 EAST 89TH   STREET,20A,10128,1,0,1,0,0,2002,2,R4,2823302,8/22/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6183,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1405, ,R4,389 EAST 89TH   STREET,20B,10128,1,0,1,0,0,2002,2,R4,2344725,8/22/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6184,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1406, ,R4,389 EAST 89TH   STREET,20C,10128,1,0,1,0,0,2002,2,R4,2141075,7/31/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6185,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1407, ,R4,389 EAST 89TH   STREET,20D,10128,1,0,1,0,0,2002,2,R4,1749048,8/4/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6186,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1408, ,R4,389 EAST 89TH   STREET,21A,10128,1,0,1,0,0,2002,2,R4,2853850,8/3/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6187,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1409, ,R4,389 EAST 89TH   STREET,21B,10128,1,0,1,0,0,2002,2,R4,2365090,8/4/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6188,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1410, ,R4,389 EAST 89TH   STREET,21C,10128,1,0,1,0,0,2002,2,R4,2137049,11/21/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6189,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1412, ,R4,389 EAST 89TH   STREET,22A,10128,1,0,1,0,0,2002,2,R4,2802937,2/14/18 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6190,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1413, ,R4,389 EAST 89TH   STREET,22B,10128,1,0,1,0,0,2002,2,R4,2385455,8/21/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6191,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1414, ,R4,389 EAST 89TH   STREET,22C,10128,1,0,1,0,0,2002,2,R4,2171622,8/3/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6192,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1415, ,R4,389 EAST 89TH   STREET,22D,10128,1,0,1,0,0,2002,2,R4,1779596,8/3/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6193,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1417, ,R4,389 EAST 89TH   STREET,23B,10128,1,0,1,0,0,2002,2,R4,2405820,12/21/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6194,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1419, ,R4,389 EAST 89TH   STREET,23D,10128,1,0,1,0,0,2002,2,R4,1794870,10/17/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6195,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1421, ,R4,389 EAST 89TH   STREET,24B,10128,1,0,1,0,0,2002,2,R4,2436367,7/25/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6196,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1422, ,R4,389 EAST 89TH   STREET,24C,10128,1,0,1,0,0,2002,2,R4,2202170,6/21/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6197,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1423, ,R4,389 EAST 89TH   STREET,24D,10128,1,0,1,0,0,2002,2,R4,1810143,8/2/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6198,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1424, ,R4,389 EAST 89TH   STREET,25A,10128,1,0,1,0,0,2002,2,R4,2996405,8/11/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6199,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1425, ,R4,389 EAST 89TH   STREET,25B,10128,1,0,1,0,0,2002,2,R4,2456732,7/14/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6200,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1427, ,R4,389 EAST 89TH   STREET,25D,10128,1,0,1,0,0,2002,2,R4,1825417,8/11/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6201,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1430, ,R4,389 EAST 89TH   STREET,26C,10128,1,0,1,0,0,2002,2,R4,2232717,5/31/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6202,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1431, ,R4,389 EAST 89TH   STREET,26D,10128,1,0,1,0,0,2002,2,R4,1840691,7/25/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6203,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1433, ,R4,389 EAST 89TH   STREET,27B,10128,1,0,1,0,0,2002,2,R4,2507645,7/27/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6204,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1435, ,R4,389 EAST 89TH   STREET,27D,10128,1,0,1,0,0,2002,2,R4,1855965,7/14/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6205,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1437, ,R4,389 EAST 89TH   STREET,28B,10128,1,0,1,0,0,2002,2,R4,2528010,8/9/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6206,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1439, ,R4,389 EAST 89TH   STREET,28D,10128,1,0,1,0,0,2002,2,R4,1871238,7/14/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6207,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1441, ,R4,389 EAST 89TH   STREET,29B,10128,1,0,1,0,0,2002,2,R4,2558557,8/16/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6208,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1443, ,R4,389 EAST 89TH   STREET,29D,10128,1,0,1,0,0,2002,2,R4,1886512,8/16/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6209,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1445, ,R4,389 EAST 89TH   STREET,30B,10128,1,0,1,0,0,2002,2,R4,2578922,10/31/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6210,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1446, ,R4,389 EAST 89TH   STREET,30C,10128,1,0,1,0,0,2002,2,R4,2291062,8/16/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6211,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1447, ,R4,389 EAST 89TH   STREET,30D,10128,1,0,1,0,0,2002,2,R4,1901786,11/2/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6212,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1449, ,R4,389 EAST 89TH   STREET,31B,10128,1,0,1,0,0,2002,2,R4,2609470,7/28/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6213,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1450, ,R4,389 EAST 89TH   STREET,31C,10128,1,0,1,0,0,2002,2,R4,2309086,7/31/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6214,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1451, ,R4,389 EAST 89TH   STREET,31D,10128,1,0,1,0,0,2002,2,R4,1917060,6/29/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6215,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1453, ,R4,389 EAST 89TH   STREET,32B,10128,1,0,1,0,0,2002,2,R4,2640017,8/22/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6216,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1454, ,R4,389 EAST 89TH   STREET,32C,10128,1,0,1,0,0,2002,2,R4,2300000,8/4/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6217,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1455, ,R4,389 EAST 89TH   STREET,32D,10128,1,0,1,0,0,2002,2,R4,1952698,8/7/17 0:00,389 EAST 89TH   STREET,"389 EAST 89TH   STREET New York, NY 10128","[40.7791072, -73.94832989999999]"
6218,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1552,1451, ,R4,389 EAST 89TH ST,31D,10128,1,0,1,0,0,2002,2,R4,0,12/24/17 0:00,389 EAST 89TH ST,"389 EAST 89TH ST New York, NY 10128","(40.779026, -73.9482259)"
6219,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1554,1008, ,R4,1760 SECOND AVENUE,3A,10128,1,0,1,0,0,0,2,R4,665000,8/8/17 0:00,1760 SECOND AVENUE,"1760 SECOND AVENUE New York, NY 10128",0
6220,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1554,1129, ,R4,1760 SECOND AVENUE,29C,10128,1,0,1,0,0,0,2,R4,2600000,3/3/17 0:00,1760 SECOND AVENUE,"1760 SECOND AVENUE New York, NY 10128",0
6221,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1554,1033, ,R4,1760 2 AVENUE,8A,10128,1,0,1,0,0,0,2,R4,879000,7/17/17 0:00,1760 2 AVENUE,"1760 2 AVENUE New York, NY 10128",0
6222,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1554,1083, ,R4,1760 2 AVENUE,18C,10128,1,0,1,0,0,0,2,R4,1750000,8/16/17 0:00,1760 2 AVENUE,"1760 2 AVENUE New York, NY 10128",0
6223,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1554,1103, ,R4,1760 2 AVENUE,22E,10128,1,0,1,0,0,0,2,R4,0,3/17/17 0:00,1760 2 AVENUE,"1760 2 AVENUE New York, NY 10128",0
6224,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1182, ,R4,300 EAST 93RD   STREET,3C,10128,1,0,1,0,0,0,2,R4,565000,1/4/18 0:00,300 EAST 93RD   STREET,"300 EAST 93RD   STREET New York, NY 10128",0
6225,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1190, ,R4,300 EAST 93RD   STREET,11C,10128,1,0,1,0,0,0,2,R4,575000,5/2/17 0:00,300 EAST 93RD   STREET,"300 EAST 93RD   STREET New York, NY 10128",0
6226,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1199, ,R4,300 EAST 93RD   STREET,21C,10128,1,0,1,0,0,0,2,R4,0,9/8/17 0:00,300 EAST 93RD   STREET,"300 EAST 93RD   STREET New York, NY 10128",0
6227,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1206, ,R4,300 EAST 93RD   STREET,28C,10128,1,0,1,0,0,0,2,R4,580000,8/28/17 0:00,300 EAST 93RD   STREET,"300 EAST 93RD   STREET New York, NY 10128",0
6228,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1230, ,R4,300 EAST 93RD   STREET,11D,10128,1,0,1,0,0,0,2,R4,0,11/9/17 0:00,300 EAST 93RD   STREET,"300 EAST 93RD   STREET New York, NY 10128",0
6229,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1233, ,R4,300 EAST 93RD   STREET,15D,10128,1,0,1,0,0,0,2,R4,0,7/24/17 0:00,300 EAST 93RD   STREET,"300 EAST 93RD   STREET New York, NY 10128",0
6230,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1246, ,R4,300 EAST 93RD   STREET,28D,10128,1,0,1,0,0,0,2,R4,582000,11/2/17 0:00,300 EAST 93RD   STREET,"300 EAST 93RD   STREET New York, NY 10128",0
6231,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1270, ,R4,300 EAST 93RD   STREET,15E,10128,1,0,1,0,0,0,2,R4,825000,7/14/17 0:00,300 EAST 93RD   STREET,"300 EAST 93RD   STREET New York, NY 10128",0
6232,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1280, ,R4,300 EAST 93RD   STREET,25E,10128,1,0,1,0,0,0,2,R4,1150000,5/15/17 0:00,300 EAST 93RD   STREET,"300 EAST 93RD   STREET New York, NY 10128",0
6233,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1200, ,R4,300 EAST 93RD STREET,22C,10128,1,0,1,0,0,0,2,R4,570000,10/5/17 0:00,300 EAST 93RD STREET,"300 EAST 93RD STREET New York, NY 10128","[40.7819235, -73.94833539999999]"
6234,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1241, ,R4,300 EAST 93RD STREET,23D,10128,1,0,1,0,0,0,2,R4,588000,7/26/17 0:00,300 EAST 93RD STREET,"300 EAST 93RD STREET New York, NY 10128","[40.7819235, -73.94833539999999]"
6235,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1555,1320, ,R4,300 EAST 93RD STREET,26F,10128,1,0,1,0,0,0,2,R4,810000,1/31/18 0:00,300 EAST 93RD STREET,"300 EAST 93RD STREET New York, NY 10128","[40.7819235, -73.94833539999999]"
6236,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1562,1013, ,R4,450 EAST 83RD STREET,3E,10028,1,0,1,0,0,2005,2,R4,0,6/25/17 0:00,450 EAST 83RD STREET,"450 EAST 83RD STREET New York, NY 10028","[40.7739859, -73.9489945]"
6237,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1562,1038, ,R4,450 EAST 83RD STREET,5K,10028,1,0,1,0,0,2005,2,R4,965000,10/6/17 0:00,450 EAST 83RD STREET,"450 EAST 83RD STREET New York, NY 10028","[40.7739859, -73.9489945]"
6238,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1562,1033, ,R4,450 EAST 83RD   STREET,5E,10028,1,0,1,0,0,2005,2,R4,1300000,11/16/17 0:00,450 EAST 83RD   STREET,"450 EAST 83RD   STREET New York, NY 10028","[40.7739859, -73.9489945]"
6239,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1562,1049, ,R4,450 EAST 83RD   STREET,8A,10028,1,0,1,0,0,2005,2,R4,1100000,11/3/17 0:00,450 EAST 83RD   STREET,"450 EAST 83RD   STREET New York, NY 10028","[40.7739859, -73.9489945]"
6240,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1564,1115, ,R4,401 EAST 84TH   STREET,6A,10028,1,0,1,0,0,1986,2,R4,1230000,6/14/17 0:00,401 EAST 84TH   STREET,"401 EAST 84TH   STREET New York, NY 10028",0
6241,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1565,1003, ,R4,420 EAST 86TH STREET,1B,10028,1,0,1,0,0,0,2,R4,920000,7/27/17 0:00,420 EAST 86TH STREET,"420 EAST 86TH STREET New York, NY 10028",0
6242,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1005, ,R4,455 EAST 86TH   STREET,6A,10028,1,0,1,0,0,1986,2,R4,724459,9/28/17 0:00,455 EAST 86TH   STREET,"455 EAST 86TH   STREET New York, NY 10028",0
6243,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1024, ,R4,455 EAST 86TH   STREET,26A,10028,1,0,1,0,0,1986,2,R4,3250000,12/4/17 0:00,455 EAST 86TH   STREET,"455 EAST 86TH   STREET New York, NY 10028",0
6244,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1056, ,R4,455 EAST 86TH   STREET,26B,10028,1,0,1,0,0,1986,2,R4,0,12/4/17 0:00,455 EAST 86TH   STREET,"455 EAST 86TH   STREET New York, NY 10028",0
6245,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1133, ,R4,455 EAST 86TH STREET,14E,10028,1,0,1,0,0,1986,2,R4,845000,11/21/17 0:00,455 EAST 86TH STREET,"455 EAST 86TH STREET New York, NY 10028","[40.7762478, -73.9473481]"
6246,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1566,1141, ,R4,455 EAST 86TH STREET,22E,10028,1,0,1,0,0,1986,2,R4,1630000,8/18/17 0:00,455 EAST 86TH STREET,"455 EAST 86TH STREET New York, NY 10028","[40.7762478, -73.9473481]"
6247,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1002, ,R4,402 EAST 90TH   STREET,1C,10128,1,0,1,0,0,1910,2,R4,930000,10/23/17 0:00,402 EAST 90TH   STREET,"402 EAST 90TH   STREET New York, NY 10128",0
6248,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1006, ,R4,402 EAST 90TH   STREET,2A,10128,1,0,1,0,0,1910,2,R4,0,3/16/17 0:00,402 EAST 90TH   STREET,"402 EAST 90TH   STREET New York, NY 10128",0
6249,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1055, ,R4,402 EAST 90TH   STREET,9A,10128,1,0,1,0,0,1910,2,R4,0,7/14/17 0:00,402 EAST 90TH   STREET,"402 EAST 90TH   STREET New York, NY 10128",0
6250,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1078, ,R4,402 EAST 90TH   STREET,12C,10128,1,0,1,0,0,1910,2,R4,1330000,5/8/17 0:00,402 EAST 90TH   STREET,"402 EAST 90TH   STREET New York, NY 10128",0
6251,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1037, ,R4,402 EAST 90TH STREET,6D,10128,1,0,1,0,0,1910,2,R4,880000,1/17/18 0:00,402 EAST 90TH STREET,"402 EAST 90TH STREET New York, NY 10128","[40.7789502, -73.9469577]"
6252,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1053, ,R4,402 EAST 90TH STREET,8F,10128,1,0,1,0,0,1910,2,R4,816000,9/14/17 0:00,402 EAST 90TH STREET,"402 EAST 90TH STREET New York, NY 10128","[40.7789502, -73.9469577]"
6253,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1168, ,R4,401 EAST 89TH STREET,6A,10128,1,0,1,0,0,0,2,R4,0,4/20/17 0:00,401 EAST 89TH STREET,"401 EAST 89TH STREET New York, NY 10128","[40.7788108, -73.9473227]"
6254,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1181, ,R4,401 EAST 89TH   STREET,6P,10128,1,0,1,0,0,0,2,R4,0,12/20/17 0:00,401 EAST 89TH   STREET,"401 EAST 89TH   STREET New York, NY 10128",0
6255,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1283, ,R4,401 EAST 89TH   STREET,16F,10128,1,0,1,0,0,0,2,R4,0,11/9/17 0:00,401 EAST 89TH   STREET,"401 EAST 89TH   STREET New York, NY 10128",0
6256,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1314, ,R4,400 EAST 90TH STREET,3G,10128,1,0,1,0,0,0,2,R4,900000,9/28/17 0:00,400 EAST 90TH STREET,"400 EAST 90TH STREET New York, NY 10128",0
6257,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1355, ,R4,400 EAST 90TH STREET,9C,10128,1,0,1,0,0,0,2,R4,565000,11/14/17 0:00,400 EAST 90TH STREET,"400 EAST 90TH STREET New York, NY 10128",0
6258,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1319, ,R4,400 EAST 90TH   STREET,4C,10128,1,0,1,0,0,0,2,R4,690000,7/19/17 0:00,400 EAST 90TH   STREET,"400 EAST 90TH   STREET New York, NY 10128",0
6259,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1337, ,R4,400 EAST 90TH   STREET,6C,10128,1,0,1,0,0,0,2,R4,0,4/11/17 0:00,400 EAST 90TH   STREET,"400 EAST 90TH   STREET New York, NY 10128",0
6260,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1410, ,R4,400 EAST 90TH   STREET,19D,10128,1,0,1,0,0,0,2,R4,1425000,6/5/17 0:00,400 EAST 90TH   STREET,"400 EAST 90TH   STREET New York, NY 10128",0
6261,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1422, ,R4,400 EAST 90TH   STREET,22A,10128,1,0,1,0,0,0,2,R4,1270000,3/6/17 0:00,400 EAST 90TH   STREET,"400 EAST 90TH   STREET New York, NY 10128",0
6262,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1569,1426, ,R4,400 E 90 ST,23B,10128,1,0,1,0,0,0,2,R4,2100000,9/29/17 0:00,400 E 90 ST,"400 E 90 ST New York, NY 10128",0
6263,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1016, ,R4,510 EAST 80TH STREET,3C,10075,1,0,1,0,0,1986,2,R4,1040000,6/21/17 0:00,510 EAST 80TH STREET,"510 EAST 80TH STREET New York, NY 10075","[40.7716811, -73.9494145]"
