"Filing.Year","index","LATITUDE","LONGITUDE"
2009,40,40.779198,-73.960036
2009,100,40.7792,-73.957906
2009,50,40.779251,-73.955025
2009,1200,40.779252,-73.957094
2009,100,40.779255,-73.952894
2009,100,40.779266,-73.95297
2009,66.6666666666667,40.779271,-73.950713
2009,100,40.779272,-73.947142
2009,33.3333333333333,40.77928,-73.959134
2009,200,40.779284,-73.955097
2009,50,40.779286,-73.947175
2009,500,40.779287,-73.955057
2009,100,40.779302,-73.947164
2009,800,40.779304,-73.957852
2009,150,40.779311,-73.961459
2009,40,40.779328,-73.955205
2009,100,40.779332,-73.959296
2009,350,40.779336,-73.95518
2009,400,40.779339,-73.955714
2009,800,40.779346,-73.959329
2009,66.6666666666667,40.779363,-73.953151
2009,300,40.779378,-73.944604
2009,600,40.779388,-73.961394
2009,100,40.779403,-73.959426
2009,300,40.779414,-73.957249
2009,200,40.779425,-73.944597
2009,100,40.779523,-73.950558
2009,200,40.779523,-73.950533
2009,150,40.779558,-73.961531
2009,200,40.779587,-73.950489
2009,100,40.779591,-73.947409
2009,225,40.779602,-73.955519
2009,33.3333333333333,40.77965,-73.950442
2009,1000,40.779656,-73.946062
2009,150,40.779685,-73.95757
2009,100,40.779761,-73.953313
2009,66.6666666666667,40.779774,-73.952222
2009,400,40.779798,-73.956313
2009,100,40.7798,-73.956281
2009,100,40.779804,-73.946376
2009,700,40.77981,-73.947247
2009,1100,40.779813,-73.960379
2009,500,40.779816,-73.953273
2009,400,40.779846,-73.954342
2009,20,40.779879,-73.960578
2009,200,40.779891,-73.956494
2009,200,40.779895,-73.952511
2009,100,40.779898,-73.952475
2009,100,40.779903,-73.947153
2009,9.09090909090909,40.779922,-73.946669
2009,233.333333333333,40.77995,-73.96156
2009,300,40.779954,-73.956689
2009,66.6666666666667,40.779969,-73.958797
2009,200,40.779972,-73.960751
2009,300,40.779974,-73.957335
2009,350,40.779992,-73.954685
2009,20,40.780006,-73.950207
2009,100,40.780016,-73.961509
2009,100,40.780022,-73.961166
2009,200,40.780026,-73.958938
2009,500,40.780026,-73.956811
2009,25,40.780027,-73.954771
2009,100,40.780034,-73.957313
2009,66.6666666666667,40.780056,-73.950171
2009,400,40.780073,-73.95909
2009,100,40.780195,-73.94933
2009,150,40.780229,-73.951348
2009,333.333333333333,40.78023,-73.961151
2009,100,40.780279,-73.952933
2009,83.3333333333333,40.780284,-73.957133
2009,200,40.780293,-73.945654
2009,50,40.780301,-73.946863
2009,175,40.780305,-73.955009
2009,133.333333333333,40.780323,-73.946871
2009,500,40.780356,-73.959754
2009,33.3333333333333,40.780378,-73.953652
2009,600,40.780393,-73.957028
2009,700,40.780466,-73.953857
2009,200,40.780473,-73.949842
2009,200,40.780478,-73.955793
2009,100,40.780485,-73.946755
2009,50,40.780488,-73.946119
2009,150,40.780498,-73.951947
2009,700,40.780505,-73.955901
2009,900,40.780511,-73.956945
2009,100,40.780515,-73.946184
2009,100,40.780558,-73.958125
2009,12.5,40.780565,-73.946697
2009,50,40.780566,-73.956046
2009,50,40.78057,-73.959014
2009,500,40.78058,-73.956035
2009,250,40.7806,-73.958176
2009,66.6666666666667,40.780606,-73.952243
2009,266.666666666667,40.780612,-73.961075
2009,300,40.780621,-73.95689
2009,100,40.780621,-73.956129
2009,133.333333333333,40.780633,-73.96036
2009,100,40.780641,-73.958277
2009,100,40.780678,-73.948484
2009,100,40.78068,-73.958931
2009,300,40.780685,-73.958378
2009,550,40.78069,-73.956815
2009,1200,40.780692,-73.948521
2009,200,40.780706,-73.948553
2009,300,40.780707,-73.958476
2009,100,40.780733,-73.948665
2009,200,40.780763,-73.94869
2009,100,40.780777,-73.948723
2009,100,40.780783,-73.949615
2009,100,40.780791,-73.948802
2009,33.3333333333333,40.780835,-73.949575
2009,25,40.780862,-73.948972
2009,100,40.78089,-73.948993
2009,133.333333333333,40.780926,-73.951055
2009,25,40.780926,-73.94951
2009,50,40.78094,-73.951088
2009,100,40.780946,-73.946419
2009,633.333333333333,40.780955,-73.960826
2009,11.1111111111111,40.78099,-73.958706
2009,66.6666666666667,40.780996,-73.9545
2009,500,40.781041,-73.956883
2009,80,40.781059,-73.946332
2009,50,40.78107,-73.953301
2009,200,40.78109,-73.956522
2009,433.333333333333,40.781102,-73.959378
2009,200,40.78113,-73.952319
2009,100,40.781142,-73.955471
2009,100,40.781143,-73.951568
2009,100,40.781147,-73.953532
2009,140,40.781149,-73.959923
2009,100,40.781159,-73.949361
2009,233.333333333333,40.781201,-73.957551
2009,50,40.781205,-73.94783
2009,66.6666666666667,40.781217,-73.957544
2009,125,40.781235,-73.960616
2009,266.666666666667,40.781237,-73.951792
2009,100,40.781246,-73.947935
2009,50,40.78126,-73.947968
2009,500,40.781292,-73.953828
2009,160,40.781293,-73.956399
2009,133.333333333333,40.7813,-73.959901
2009,100,40.781317,-73.948058
2009,150,40.781322,-73.959905
2009,50,40.781332,-73.956345
2009,200,40.781374,-73.957912
2009,50,40.781403,-73.94826
2009,100,40.781447,-73.948361
2009,100,40.781488,-73.948466
2009,1100,40.781501,-73.946592
2009,33.3333333333333,40.781501,-73.946545
2009,100,40.781535,-73.949061
2009,75,40.781545,-73.948599
2009,300,40.781624,-73.960331
2009,25,40.781635,-73.95269
2009,100,40.781635,-73.946866
2009,66.6666666666667,40.781682,-73.952853
2009,900,40.781684,-73.945848
2009,166.666666666667,40.781698,-73.952889
2009,50,40.781698,-73.952842
2009,100,40.781699,-73.954792
2009,100,40.781704,-73.95399
2009,100,40.781724,-73.956081
2009,100,40.781745,-73.952954
2009,50,40.781754,-73.954925
2009,150,40.781774,-73.956045
2009,33.3333333333333,40.781779,-73.948884
2009,100,40.78182,-73.948855
2009,100,40.781836,-73.955124
2009,100,40.781841,-73.95902
2009,266.666666666667,40.781851,-73.958103
2009,100,40.781855,-73.947433
2009,500,40.781861,-73.948827
2009,66.6666666666667,40.781861,-73.9474
2009,50,40.781864,-73.955229
2009,216.666666666667,40.781872,-73.955976
2009,500,40.781899,-73.953326
2009,100,40.7819,-73.948798
2009,50,40.781925,-73.955915
2009,66.6666666666667,40.781956,-73.959338
2009,250,40.78198,-73.95741
2009,800,40.782005,-73.957514
2009,100,40.782023,-73.947826
2009,300,40.782034,-73.947812
2009,100,40.782056,-73.947906
2009,266.666666666667,40.782063,-73.957922
2009,50,40.782064,-73.94788
2009,250,40.782098,-73.951581
2009,200,40.782107,-73.959988
2009,100,40.782107,-73.9516
2009,1600,40.782126,-73.959471
2009,200,40.782209,-73.953622
2009,100,40.782214,-73.952123
2009,50,40.78223,-73.952206
2009,33.3333333333333,40.782288,-73.952343
2009,33.3333333333333,40.782295,-73.955669
2009,50,40.782308,-73.954293
2009,650,40.782309,-73.955633
2009,100,40.782319,-73.953538
2009,100,40.782333,-73.954351
2009,200,40.782343,-73.952433
2009,200,40.782344,-73.954419
2009,100,40.782358,-73.954409
2009,200,40.782389,-73.958431
2009,200,40.782422,-73.958511
2009,100,40.782422,-73.950675
2009,41.6666666666667,40.782427,-73.957658
2009,100,40.782432,-73.954585
2009,100,40.782443,-73.954654
2009,400,40.782457,-73.954643
2009,250,40.782458,-73.95855
2009,500,40.782473,-73.955513
2009,100,40.782479,-73.956647
2009,100,40.7825,-73.94701
2009,300,40.78253,-73.947078
2009,200,40.782533,-73.952924
2009,100,40.782537,-73.950949
2009,100,40.782571,-73.947179
2009,400,40.782575,-73.956922
2009,25,40.782588,-73.947215
2009,40,40.782597,-73.948292
2009,100,40.782603,-73.957528
2009,133.333333333333,40.782615,-73.958926
2009,100,40.782627,-73.948266
2009,150,40.782635,-73.948284
2009,37.5,40.782643,-73.947349
2009,33.3333333333333,40.782647,-73.957084
2009,250,40.78265,-73.959594
2009,50,40.782678,-73.959074
2009,150,40.78269,-73.948219
2009,25,40.782699,-73.957485
2009,200,40.78272,-73.948194
2009,100,40.782744,-73.947544
2009,100,40.782753,-73.948172
2009,300,40.782783,-73.948147
2009,100,40.782788,-73.93063
2009,100,40.782833,-73.9497
2009,200,40.782841,-73.955838
2009,50,40.782852,-73.948118
2009,500,40.782869,-73.957095
2009,25,40.782897,-73.951018
2009,83.3333333333333,40.782925,-73.959391
2009,50,40.782927,-73.957752
2009,450,40.782941,-73.957741
2009,50,40.782968,-73.950017
2009,800,40.782973,-73.955152
2009,200,40.783003,-73.955712
2009,16.6666666666667,40.783007,-73.950938
2009,100,40.783019,-73.954033
2009,300,40.783032,-73.952166
2009,200,40.783037,-73.95213
2009,100,40.783041,-73.947981
2009,100,40.783049,-73.954155
2009,33.3333333333333,40.783051,-73.952978
2009,200,40.783062,-73.950898
2009,300,40.783068,-73.952209
2009,100,40.783075,-73.956159
2009,166.666666666667,40.783081,-73.958124
2009,400,40.783083,-73.957203
2009,100,40.783088,-73.947945
2009,200,40.783101,-73.952285
2009,300,40.783126,-73.955062
2009,100,40.783137,-73.947908
2009,100,40.783146,-73.956282
2009,100,40.783155,-73.958254
2009,100,40.78316,-73.956315
2009,16.6666666666667,40.783174,-73.956347
2009,200,40.783194,-73.958395
2009,450,40.783218,-73.956448
2009,600,40.783274,-73.947782
2009,200,40.78331,-73.954491
2009,100,40.783324,-73.947746
2009,33.3333333333333,40.783332,-73.947764
2009,66.6666666666667,40.783397,-73.953032
2009,33.3333333333333,40.783398,-73.947153
2009,50,40.783424,-73.950634
2009,100,40.783429,-73.949215
2009,50,40.783443,-73.951194
2009,100,40.783445,-73.954805
2009,100,40.783466,-73.953191
2009,128.571428571429,40.783488,-73.953245
2009,50,40.783495,-73.951317
2009,100,40.783507,-73.953245
2009,1700,40.783515,-73.95136
2009,50,40.783531,-73.9514
2009,200,40.783538,-73.95474
2009,100,40.783546,-73.954758
2009,66.6666666666667,40.78355,-73.950544
2009,100,40.783552,-73.949461
2009,1300,40.783553,-73.958936
2009,36.3636363636364,40.783561,-73.945485
2009,50,40.783589,-73.951494
2009,50,40.78362,-73.953559
2009,50,40.783638,-73.945626
2009,25,40.783664,-73.947496
2009,100,40.783667,-73.953667
2009,300,40.783698,-73.957607
2009,50,40.783714,-73.949847
2009,166.666666666667,40.783724,-73.947453
2009,300,40.783728,-73.949879
2009,250,40.783771,-73.954592
2009,450,40.783776,-73.951981
2009,100,40.783811,-73.957928
2009,50,40.783821,-73.955939
2009,66.6666666666667,40.783835,-73.955971
2009,100,40.783855,-73.946189
2009,17.6470588235294,40.78386,-73.956033
2009,50,40.783882,-73.956126
2009,100,40.78389,-73.95661
2009,66.6666666666667,40.783903,-73.947326
2009,550,40.783933,-73.954447
2009,100,40.78396,-73.947283
2009,100,40.784079,-73.948814
2009,100,40.784093,-73.948796
2009,100,40.784111,-73.952775
2009,12.5,40.784134,-73.94894
2009,150,40.784137,-73.950851
2009,50,40.784146,-73.952201
2009,200,40.784148,-73.948929
2009,100,40.784152,-73.952876
2009,100,40.784167,-73.949016
2009,50,40.784182,-73.952176
2009,100,40.784192,-73.950973
2009,200,40.784199,-73.946998
2009,150,40.784239,-73.951132
2009,350,40.78424,-73.95422
2009,300,40.784243,-73.953042
2009,500,40.784248,-73.952103
2009,800,40.784254,-73.954797
2009,100,40.78428,-73.951183
2009,100,40.784329,-73.957202
2009,200,40.78433,-73.952067
2009,50,40.784333,-73.951305
2009,150,40.7844,-73.955411
2009,450,40.784401,-73.957329
2009,100,40.784402,-73.946987
2009,200,40.784404,-73.951518
2009,100,40.784405,-73.954126
2009,600,40.784438,-73.954075
2009,66.6666666666667,40.78444,-73.951988
2009,33.3333333333333,40.784451,-73.946954
2009,150,40.784485,-73.956155
2009,100,40.784527,-73.957632
2009,100,40.784557,-73.94378
2009,100,40.784597,-73.946849
2009,400,40.784621,-73.957856
2009,200,40.784695,-73.951775
2009,100,40.784696,-73.946777
2009,50,40.784702,-73.948149
2009,100,40.784709,-73.952204
2009,100,40.784724,-73.9482
2009,25,40.784732,-73.948221
2009,100,40.784736,-73.951746
2009,50,40.784743,-73.948247
2009,316.666666666667,40.78476,-73.955952
2009,100,40.784775,-73.952356
2009,33.3333333333333,40.784784,-73.948348
2009,100,40.784794,-73.95245
2009,400,40.784795,-73.948369
2009,275,40.784817,-73.9538
2009,100,40.784826,-73.949611
2009,400,40.78496,-73.955808
2009,25,40.784987,-73.954858
2009,100,40.784999,-73.955775
2009,700,40.785009,-73.953688
2009,166.666666666667,40.785021,-73.949445
2009,200,40.78504,-73.955746
2009,200,40.785224,-73.957324
2009,500,40.785246,-73.957696
2009,500,40.785258,-73.941526
2009,100,40.785286,-73.947434
2009,100,40.785292,-73.949246
2009,200,40.785298,-73.957263
2009,125,40.785432,-73.955461
2009,11.1111111111111,40.785455,-73.949932
2009,100,40.785512,-73.950113
2009,100,40.785554,-73.952265
2009,100,40.785605,-73.956266
2009,100,40.785609,-73.952442
2009,200,40.785652,-73.955302
2009,75,40.78566,-73.956396
2009,700,40.785671,-73.942548
2009,100,40.785687,-73.955298
2009,100,40.785732,-73.94462
2009,50,40.785739,-73.955237
2009,80,40.785743,-73.956902
2009,250,40.785824,-73.954894
2009,400,40.785963,-73.950846
2009,300,40.785977,-73.95298
2009,100,40.785988,-73.951199
2009,100,40.786023,-73.951282
2009,20,40.786056,-73.951405
2009,120,40.786076,-73.952886
2009,100,40.786124,-73.942594
2009,75,40.786143,-73.948646
2009,150,40.786149,-73.943685
2009,100,40.786155,-73.957024
2009,600,40.786168,-73.943732
2009,100,40.786207,-73.943822
2009,100,40.786226,-73.943869
2009,150,40.786231,-73.955858
2009,100,40.786297,-73.955973
2009,600,40.786337,-73.952694
2009,800,40.786373,-73.931656
2009,100,40.786378,-73.945533
2009,900,40.786459,-73.944421
2009,300,40.786467,-73.956421
2009,200,40.786502,-73.948354
2009,100,40.78664,-73.950376
2009,150,40.786641,-73.95065
2009,100,40.786686,-73.942189
2009,75,40.786697,-73.954561
2009,800,40.786761,-73.950289
2009,300,40.786771,-73.955157
2009,500,40.78685,-73.953243
2009,25,40.786872,-73.953297
2009,50,40.786909,-73.956478
2009,25,40.786909,-73.955485
2009,400,40.786931,-73.95559
2009,100,40.786947,-73.948061
2009,100,40.786958,-73.955651
2009,66.6666666666667,40.786968,-73.953524
2009,400,40.786982,-73.953604
2009,125,40.787019,-73.956399
2009,50,40.787019,-73.943742
2009,50,40.787026,-73.953662
2009,33.3333333333333,40.787046,-73.955817
2009,150,40.787087,-73.955962
2009,500,40.787113,-73.945024
2009,50,40.787181,-73.944132
2009,300,40.787205,-73.954091
2009,33.3333333333333,40.787332,-73.944489
2009,100,40.787394,-73.942709
2009,100,40.787437,-73.952585
2009,100,40.787457,-73.952632
2009,600,40.787465,-73.952603
2009,100,40.787476,-73.952679
2009,100,40.787481,-73.952646
2009,33.3333333333333,40.787488,-73.948764
2009,100,40.787492,-73.952668
2009,100,40.787558,-73.952827
2009,100,40.787567,-73.952888
2009,12.5,40.787598,-73.943196
2009,800,40.787606,-73.955077
2009,125,40.787606,-73.949046
2009,37.5,40.787609,-73.955041
2009,100,40.787622,-73.955499
2009,50,40.787628,-73.949093
2009,200,40.78763,-73.953885
2009,400,40.787647,-73.949136
2009,250,40.78765,-73.955138
2009,60,40.787654,-73.953054
2009,400,40.787666,-73.949183
2009,700,40.787698,-73.951711
2009,200,40.787718,-73.95534
2009,100,40.787726,-73.953787
2009,350,40.787734,-73.953246
2009,200,40.787735,-73.955333
2009,900,40.787807,-73.943694
2009,600,40.787833,-73.953484
2009,50,40.787854,-73.94446
2009,100,40.787864,-73.943838
2009,50,40.787881,-73.943925
2009,700,40.787889,-73.955329
2009,900,40.787895,-73.943914
2009,33.3333333333333,40.787906,-73.94442
2009,900,40.787947,-73.944041
2009,20,40.787949,-73.949429
2009,50,40.787961,-73.94438
2009,50,40.787981,-73.953885
2009,1000,40.787991,-73.944142
2009,700,40.788047,-73.947258
2009,100,40.788067,-73.95408
2009,100,40.788075,-73.942368
2009,25,40.788163,-73.948453
2009,81.8181818181818,40.788168,-73.9426
2009,200,40.788187,-73.954322
2009,100,40.788243,-73.938898
2009,200,40.78825,-73.953426
2009,200,40.78829,-73.93901
2009,100,40.7883,-73.948782
2009,300,40.78833,-73.954661
2009,200,40.788352,-73.954993
2009,100,40.788357,-73.952816
2009,300,40.788364,-73.943062
2009,900,40.788394,-73.943177
2009,45.4545454545455,40.788417,-73.94096
2009,900,40.788427,-73.94326
2009,100,40.78844,-73.943253
2009,900,40.788468,-73.943354
2009,1000,40.788493,-73.943419
2009,133.333333333333,40.788607,-73.940822
2009,200,40.788616,-73.943899
2009,100,40.788619,-73.955246
2009,500,40.78867,-73.940775
2009,100,40.788758,-73.953032
2009,200,40.788766,-73.94014
2009,50,40.788786,-73.947936
2009,100,40.788789,-73.943773
2009,100,40.788826,-73.946174
2009,100,40.788857,-73.942288
2009,100,40.788891,-73.943697
2009,100,40.788899,-73.950154
2009,200,40.788908,-73.940486
2009,100,40.788915,-73.954144
2009,350,40.788928,-73.952931
2009,300,40.78894,-73.942537
2009,300,40.788952,-73.944538
2009,200,40.788956,-73.954195
2009,100,40.788977,-73.952895
2009,700,40.788989,-73.954549
2009,100,40.789011,-73.942707
2009,100,40.789052,-73.942808
2009,100,40.789069,-73.942797
2009,100,40.789074,-73.954476
2009,100,40.789153,-73.940425
2009,33.3333333333333,40.789156,-73.954433
2009,100,40.78924,-73.950569
2009,100,40.789291,-73.94842
2009,50,40.789322,-73.949214
2009,100,40.789332,-73.947308
2009,100,40.789344,-73.949312
2009,66.6666666666667,40.789363,-73.949355
2009,11.1111111111111,40.789386,-73.952595
2009,166.666666666667,40.789428,-73.947531
2009,200,40.789446,-73.946239
2009,200,40.789447,-73.948333
2009,37.5,40.789565,-73.941992
2009,66.6666666666667,40.789647,-73.952407
2009,400,40.789686,-73.954451
2009,75,40.789708,-73.942331
2009,300,40.789757,-73.945986
2009,200,40.789785,-73.943035
2009,100,40.78996,-73.940883
2009,500,40.789971,-73.954245
2009,100,40.790008,-73.948885
2009,133.333333333333,40.790017,-73.939792
2009,200,40.790047,-73.945166
2009,100,40.790059,-73.947885
2009,33.3333333333333,40.790086,-73.941139
2009,100,40.790265,-73.941561
2009,400,40.790349,-73.951897
2009,133.333333333333,40.790368,-73.93951
2009,133.333333333333,40.790376,-73.939532
2009,25,40.790396,-73.945519
2009,50,40.790415,-73.946032
2009,100,40.790436,-73.942561
2009,450,40.790456,-73.951821
2009,700,40.790489,-73.946162
2009,100,40.790501,-73.947538
2009,100,40.790523,-73.9425
2009,600,40.790536,-73.94631
2009,300,40.790543,-73.944356
2009,153.846153846154,40.790559,-73.953814
2009,50,40.790592,-73.942374
2009,150,40.790696,-73.947397
2009,550,40.790973,-73.953146
2009,200,40.790999,-73.943341
2009,66.6666666666667,40.791007,-73.939069
2009,16.6666666666667,40.79104,-73.943435
2009,300,40.791139,-73.938971
2009,300,40.791176,-73.953359
2009,100,40.791201,-73.94787
2009,150,40.791237,-73.947953
2009,25,40.791238,-73.943908
2009,100,40.791244,-73.939957
2009,50,40.791273,-73.948036
2009,33.3333333333333,40.791277,-73.944879
2009,100,40.791308,-73.948119
2009,100,40.791341,-73.948202
2009,100,40.791403,-73.940332
2009,166.666666666667,40.791428,-73.940347
2009,300,40.791431,-73.946862
2009,300,40.791472,-73.946833
2009,300,40.791557,-73.953081
2009,75,40.79159,-73.95269
2009,250,40.791657,-73.936988
2009,400,40.79167,-73.946688
2009,350,40.791674,-73.944612
2009,100,40.791709,-73.937064
2009,100,40.791724,-73.944576
2009,50,40.791737,-73.938508
2009,500,40.791747,-73.94663
2009,200,40.79177,-73.944543
2009,200,40.791784,-73.938497
2009,900,40.791799,-73.941228
2009,200,40.79181,-73.9529
2009,37.5,40.791881,-73.946558
2009,100,40.792099,-73.93827
2009,150,40.792101,-73.952174
2009,350,40.792122,-73.951961
2009,100,40.792125,-73.939989
2009,50,40.792132,-73.938046
2009,200,40.792152,-73.940057
2009,200,40.79218,-73.940126
2009,100,40.792306,-73.94048
2009,100,40.792327,-73.938082
2009,66.6666666666667,40.792337,-73.940545
2009,33.3333333333333,40.79235,-73.946215
2009,50,40.792392,-73.940638
2009,600,40.792438,-73.952448
2009,33.3333333333333,40.79244,-73.944051
2009,200,40.792499,-73.946857
2009,100,40.792543,-73.946962
2009,50,40.79255,-73.950292
2009,200,40.792553,-73.946041
2009,40,40.792558,-73.94495
2009,200,40.792577,-73.937922
2009,100,40.792578,-73.94499
2009,100,40.792614,-73.947175
2009,100,40.792715,-73.939468
2009,200,40.792726,-73.945301
2009,220,40.792731,-73.939501
2009,150,40.792741,-73.947428
2009,400,40.792765,-73.945886
2009,100,40.79277,-73.940884
2009,100,40.792781,-73.9459
2009,50,40.792839,-73.940808
2009,100,40.792839,-73.922819
2009,200,40.792844,-73.939771
2009,50,40.792888,-73.940772
2009,50,40.792935,-73.940761
2009,100,40.793017,-73.940132
2009,166.666666666667,40.79305,-73.94568
2009,100,40.79307,-73.942303
2009,120,40.793072,-73.951992
2009,200,40.793116,-73.946272
2009,60,40.793173,-73.938558
2009,100,40.793174,-73.946366
2009,100,40.793234,-73.945546
2009,33.3333333333333,40.793334,-73.937373
2009,50,40.79336,-73.944849
2009,400,40.793381,-73.937337
2009,50,40.793396,-73.940425
2009,600,40.793399,-73.946951
2009,20,40.793401,-73.951133
2009,100,40.79344,-73.951227
2009,550,40.793451,-73.940385
2009,100,40.793501,-73.937225
2009,400,40.793514,-73.939363
2009,66.6666666666667,40.793541,-73.939428
2009,100,40.793562,-73.937181
2009,100,40.79367,-73.9402
2009,300,40.793673,-73.940226
2009,150,40.793697,-73.937809
2009,50,40.793746,-73.937929
2009,133.333333333333,40.793763,-73.949381
2009,160,40.793856,-73.934028
2009,50,40.793883,-73.938257
2009,100,40.793897,-73.94297
2009,200,40.7939,-73.938246
2009,100,40.79395,-73.944317
2009,75,40.793971,-73.942446
2009,200,40.793972,-73.944368
2009,166.666666666667,40.793988,-73.944993
2009,60,40.793994,-73.944418
2009,100,40.794016,-73.944469
2009,800,40.794085,-73.939922
2009,100,40.794137,-73.934974
2009,600,40.794164,-73.935043
2009,200,40.794176,-73.936754
2009,75,40.794181,-73.951175
2009,40,40.794224,-73.939077
2009,100,40.794292,-73.942706
2009,50,40.794317,-73.94327
2009,50,40.794384,-73.951027
2009,1400,40.79442,-73.941525
2009,100,40.794421,-73.948922
2009,100,40.794462,-73.941666
2009,116.666666666667,40.794462,-73.941623
2009,100,40.794473,-73.941695
2009,54.5454545454545,40.794509,-73.943685
2009,2000,40.794613,-73.932092
2009,100,40.79466,-73.944082
2009,100,40.794759,-73.950131
2009,500,40.794834,-73.921697
2009,100,40.794872,-73.934822
2009,75,40.79489,-73.942236
2009,200,40.794904,-73.933276
2009,133.333333333333,40.79493,-73.944685
2009,200,40.79493,-73.938895
2009,300,40.794938,-73.935027
2009,100,40.79494,-73.932868
2009,100,40.794954,-73.944743
2009,100,40.794966,-73.936151
2009,100,40.794991,-73.935157
2009,50,40.794993,-73.935114
2009,50,40.795014,-73.933041
2009,66.6666666666667,40.795046,-73.94099
2009,25,40.795091,-73.943153
2009,500,40.795133,-73.945183
2009,100,40.795146,-73.948368
2009,16.6666666666667,40.795151,-73.933073
2009,100,40.795168,-73.943341
2009,60,40.79519,-73.943348
2009,200,40.795204,-73.949228
2009,200,40.795308,-73.943666
2009,100,40.79534,-73.941741
2009,100,40.795368,-73.949661
2009,100,40.795418,-73.933998
2009,100,40.795595,-73.935695
2009,100,40.795614,-73.935706
2009,3300,40.795634,-73.932408
2009,200,40.79564,-73.94441
2009,100,40.795671,-73.944529
2009,50,40.795678,-73.932556
2009,150,40.795679,-73.95008
2009,100,40.795679,-73.934615
2009,50,40.79568,-73.946555
2009,150,40.795715,-73.935608
2009,50,40.795722,-73.948545
2009,100,40.795755,-73.948581
2009,100,40.795785,-73.919345
2009,50,40.795799,-73.948726
2009,100,40.795806,-73.934915
2009,100,40.795818,-73.948769
2009,50,40.795837,-73.946876
2009,25,40.79584,-73.947866
2009,100,40.795853,-73.946912
2009,175,40.79586,-73.944933
2009,100,40.79587,-73.948848
2009,100,40.79596,-73.947801
2009,100,40.795969,-73.932477
2009,100,40.795994,-73.937569
2009,200,40.796002,-73.947768
2009,200,40.79612,-73.937876
2009,100,40.796194,-73.931794
2009,50,40.796208,-73.933766
2009,100,40.79622,-73.933842
2009,33.3333333333333,40.79627,-73.945944
2009,600,40.796304,-73.949614
2009,50,40.796343,-73.93413
2009,100,40.796381,-73.944178
2009,66.6666666666667,40.796383,-73.947468
2009,150,40.796398,-73.934217
2009,250,40.796457,-73.947439
2009,50,40.796457,-73.936503
2009,66.6666666666667,40.79646,-73.93646
2009,50,40.796474,-73.936536
2009,66.6666666666667,40.796476,-73.946435
2009,50,40.796519,-73.934506
2009,450,40.796548,-73.948523
2009,200,40.796564,-73.947334
2009,133.333333333333,40.796568,-73.938078
2009,100,40.796589,-73.932046
2009,100,40.7966,-73.936835
2009,25,40.796669,-73.937005
2009,300,40.796689,-73.939208
2009,33.3333333333333,40.796712,-73.931114
2009,100,40.796738,-73.93798
2009,100,40.796739,-73.939327
2009,100,40.796762,-73.942968
2009,50,40.79678,-73.934856
2009,33.3333333333333,40.796917,-73.939742
2009,100,40.796935,-73.93759
2009,100,40.796994,-73.945611
2009,50,40.797,-73.934693
2009,100,40.797035,-73.944885
2009,75,40.797065,-73.933855
2009,100,40.79707,-73.942744
2009,200,40.797083,-73.94698
2009,400,40.797152,-73.949013
2009,66.6666666666667,40.797207,-73.937615
2009,400,40.797309,-73.948901
2009,33.3333333333333,40.797412,-73.940421
2009,50,40.797418,-73.932793
2009,33.3333333333333,40.797431,-73.931431
2009,100,40.797515,-73.938973
2009,100,40.797522,-73.937383
2009,100,40.797529,-73.939005
2009,100,40.797543,-73.939037
2009,66.6666666666667,40.797549,-73.941168
2009,366.666666666667,40.797569,-73.933103
2009,50,40.797582,-73.931095
2009,100,40.797584,-73.939178
2009,100,40.797594,-73.933212
2009,100,40.797594,-73.933168
2009,75,40.797611,-73.9392
2009,350,40.797676,-73.941511
2009,100,40.79769,-73.933392
2009,33.3333333333333,40.797706,-73.948608
2009,550,40.797718,-73.939456
2009,250,40.797755,-73.941699
2009,50,40.79776,-73.939554
2009,50,40.797778,-73.937224
2009,100,40.797795,-73.934082
2009,33.3333333333333,40.797898,-73.93185
2009,50,40.797964,-73.937061
2009,100,40.798109,-73.936328
2009,50,40.798152,-73.938423
2009,50,40.798179,-73.938445
2009,100,40.798192,-73.932601
2009,800,40.7982,-73.941919
2009,50,40.798204,-73.929657
2009,21.4285714285714,40.798224,-73.940655
2009,100,40.798265,-73.939803
2009,100,40.798276,-73.940825
2009,80,40.79831,-73.932882
2009,100,40.798324,-73.941854
2009,50,40.798338,-73.933713
2009,100,40.798342,-73.940937
2009,50,40.798344,-73.943931
2009,150,40.798406,-73.936761
2009,100,40.798427,-73.935179
2009,150,40.798432,-73.933623
2009,150,40.798437,-73.939051
2009,1000,40.798441,-73.935215
2009,20,40.798451,-73.939084
2009,40,40.798553,-73.935479
2009,33.3333333333333,40.798617,-73.93658
2009,100,40.798661,-73.936552
2009,200,40.798721,-73.935876
2009,50,40.798763,-73.941929
2009,100,40.798815,-73.947799
2009,100,40.79882,-73.942106
2009,25,40.798862,-73.938148
2009,100,40.798877,-73.940141
2009,50,40.798884,-73.942262
2009,900,40.798884,-73.933319
2009,100,40.798918,-73.940235
2009,100,40.798954,-73.940279
2009,300,40.798958,-73.938328
2009,12.5,40.798959,-73.93926
2009,100,40.798972,-73.942467
2009,800,40.799,-73.944645
2009,166.666666666667,40.799024,-73.938487
2009,200,40.799034,-73.940517
2009,66.6666666666667,40.799037,-73.941304
2009,50,40.799043,-73.94259
2009,100,40.799062,-73.942637
2009,200,40.799082,-73.942727
2009,300,40.799091,-73.934594
