"Filing.Year","LATITUDE","LONGITUDE","Total"
2008,40.787379,-73.951935,2
2008,40.787394,-73.942709,9
2008,40.787437,-73.952585,1
2008,40.78745,-73.949765,1
2008,40.787457,-73.952632,3
2008,40.787465,-73.952603,1
2008,40.787476,-73.952679,3
2008,40.787481,-73.952646,1
2008,40.787488,-73.948764,4
2008,40.787598,-73.943196,2
2008,40.7876,-73.941556,1
2008,40.787606,-73.955077,6
2008,40.787606,-73.949046,1
2008,40.787609,-73.955041,1
2008,40.787622,-73.955499,3
2008,40.787628,-73.949093,1
2008,40.787633,-73.955142,2
2008,40.787647,-73.949136,1
2008,40.78765,-73.955138,3
2008,40.787654,-73.953054,1
2008,40.787666,-73.949183,1
2008,40.787698,-73.951711,1
2008,40.787718,-73.95534,8
2008,40.78772,-73.953257,2
2008,40.787734,-73.953246,4
2008,40.787735,-73.955333,5
2008,40.787833,-73.953484,4
2008,40.787874,-73.953675,1
2008,40.787889,-73.955329,20
2008,40.787906,-73.94442,1
2008,40.787949,-73.949429,2
2008,40.787957,-73.947298,2
2008,40.788047,-73.947258,10
2008,40.788067,-73.95408,2
2008,40.788123,-73.944261,2
2008,40.788138,-73.942524,1
2008,40.788163,-73.948453,8
2008,40.788168,-73.9426,11
2008,40.788176,-73.941133,1
2008,40.788243,-73.938898,3
2008,40.78825,-73.953426,1
2008,40.788265,-73.938952,1
2008,40.78829,-73.93901,1
2008,40.78833,-73.954661,4
2008,40.788339,-73.954726,1
2008,40.788352,-73.954993,5
2008,40.788357,-73.952816,3
2008,40.788364,-73.943062,1
2008,40.788386,-73.939237,1
2008,40.788417,-73.94096,2
2008,40.788439,-73.953289,1
2008,40.78844,-73.943253,10
2008,40.788455,-73.94529,2
2008,40.78848,-73.940913,1
2008,40.78852,-73.948984,1
2008,40.788575,-73.948944,4
2008,40.78862,-73.939797,1
2008,40.788653,-73.945766,2
2008,40.788669,-73.945755,3
2008,40.78867,-73.940775,7
2008,40.788714,-73.946774,1
2008,40.788786,-73.947936,1
2008,40.788826,-73.946174,2
2008,40.788891,-73.943697,2
2008,40.788908,-73.940486,1
2008,40.788915,-73.954144,3
2008,40.788928,-73.952931,14
2008,40.78894,-73.942537,1
2008,40.788952,-73.944538,8
2008,40.788956,-73.954195,1
2008,40.788974,-73.952259,1
2008,40.788989,-73.954549,8
2008,40.788997,-73.942628,2
2008,40.789011,-73.942707,1
2008,40.789048,-73.940501,3
2008,40.789071,-73.954516,1
2008,40.789074,-73.954476,2
2008,40.789136,-73.946441,3
2008,40.789154,-73.943,3
2008,40.789156,-73.954433,9
2008,40.789264,-73.948463,2
2008,40.789291,-73.94842,9
2008,40.789308,-73.949225,1
2008,40.789315,-73.947272,1
2008,40.789322,-73.949214,4
2008,40.789348,-73.947344,2
2008,40.789363,-73.949355,3
2008,40.789382,-73.949399,1
2008,40.789386,-73.952595,1
2008,40.789428,-73.947531,2
2008,40.789512,-73.946188,7
2008,40.789516,-73.947773,3
2008,40.789516,-73.943234,1
2008,40.789599,-73.943198,2
2008,40.789686,-73.954451,2
2008,40.789757,-73.945986,5
2008,40.789922,-73.947961,4
2008,40.789957,-73.946841,1
2008,40.789971,-73.954245,9
2008,40.789974,-73.946885,1
2008,40.790047,-73.945166,4
2008,40.790086,-73.941139,3
2008,40.790166,-73.9541,2
2008,40.790203,-73.949351,1
2008,40.790265,-73.941561,3
2008,40.790368,-73.93951,1
2008,40.790392,-73.942594,5
2008,40.790413,-73.947628,6
2008,40.790415,-73.946032,4
2008,40.790456,-73.951821,5
2008,40.790489,-73.946162,2
2008,40.790501,-73.947538,6
2008,40.790559,-73.953814,15
2008,40.790582,-73.951727,4
2008,40.7906,-73.947466,2
2008,40.790696,-73.947397,2
2008,40.790797,-73.952727,1
2008,40.790825,-73.946942,7
2008,40.790954,-73.942211,1
2008,40.790973,-73.953146,1
2008,40.790989,-73.953496,2
2008,40.790999,-73.943341,2
2008,40.791007,-73.939069,1
2008,40.791036,-73.942124,4
2008,40.79104,-73.943435,6
2008,40.791067,-73.942128,3
2008,40.791139,-73.938971,2
2008,40.791176,-73.953359,2
2008,40.791181,-73.944948,2
2008,40.791231,-73.947006,1
2008,40.791237,-73.947953,2
2008,40.791238,-73.943908,2
2008,40.791277,-73.944879,1
2008,40.791363,-73.941885,4
2008,40.791371,-73.941907,3
2008,40.791381,-73.938769,2
2008,40.79153,-73.952546,4
2008,40.791571,-73.952597,4
2008,40.79159,-73.95269,2
2008,40.791657,-73.936988,5
2008,40.791709,-73.937064,2
2008,40.791737,-73.938508,3
2008,40.791747,-73.94663,9
2008,40.791799,-73.941228,2
2008,40.79181,-73.9529,4
2008,40.791881,-73.946558,3
2008,40.791985,-73.946457,1
2008,40.792065,-73.946244,1
2008,40.792111,-73.939956,1
2008,40.792122,-73.951961,8
2008,40.792125,-73.939989,1
2008,40.792132,-73.938046,11
2008,40.792141,-73.944247,1
2008,40.792152,-73.940057,1
2008,40.79218,-73.940173,7
2008,40.79218,-73.940126,3
2008,40.792222,-73.941263,3
2008,40.792337,-73.940545,4
2008,40.79235,-73.950436,1
2008,40.792374,-73.944073,1
2008,40.792378,-73.940602,2
2008,40.792392,-73.940638,2
2008,40.792438,-73.952448,4
2008,40.79244,-73.944051,3
2008,40.792499,-73.946857,1
2008,40.792614,-73.947175,3
2008,40.792715,-73.939468,7
2008,40.792731,-73.939501,7
2008,40.792765,-73.945886,2
2008,40.792786,-73.939638,2
2008,40.792839,-73.922819,1
2008,40.792844,-73.939771,4
2008,40.792888,-73.940772,4
2008,40.793015,-73.940703,1
2008,40.793045,-73.940201,1
2008,40.79305,-73.94568,8
2008,40.79307,-73.942303,2
2008,40.793072,-73.951992,4
2008,40.793116,-73.946272,1
2008,40.793173,-73.938558,3
2008,40.793189,-73.944491,2
2008,40.793286,-73.940504,4
2008,40.793379,-73.951086,1
2008,40.793396,-73.940425,3
2008,40.79344,-73.951227,2
2008,40.793451,-73.940385,12
2008,40.793514,-73.939363,17
2008,40.793541,-73.939428,6
2008,40.79366,-73.941667,4
2008,40.793763,-73.949381,6
2008,40.793856,-73.934028,8
2008,40.79395,-73.944317,1
2008,40.793971,-73.942446,1
2008,40.793972,-73.944368,1
2008,40.793994,-73.944418,5
2008,40.794044,-73.939954,2
2008,40.794085,-73.939922,10
2008,40.794137,-73.934974,1
2008,40.794164,-73.935043,2
2008,40.794167,-73.93986,2
2008,40.794181,-73.951175,1
2008,40.794208,-73.939831,1
2008,40.794224,-73.939077,5
2008,40.794236,-73.939785,1
2008,40.794244,-73.935241,1
2008,40.794265,-73.939174,2
2008,40.79442,-73.941525,8
2008,40.794462,-73.941666,8
2008,40.794462,-73.941623,7
2008,40.794509,-73.943685,1
2008,40.794558,-73.948824,1
2008,40.794613,-73.932092,9
2008,40.794834,-73.921697,1
2008,40.79484,-73.940542,2
2008,40.794872,-73.938719,2
2008,40.79489,-73.942236,1
2008,40.794904,-73.933276,4
2008,40.79494,-73.932868,6
2008,40.794966,-73.935049,3
2008,40.79498,-73.940878,2
2008,40.794991,-73.935157,1
2008,40.795011,-73.942969,1
2008,40.795014,-73.933041,2
2008,40.795018,-73.935222,1
2008,40.795023,-73.944916,5
2008,40.795032,-73.935255,1
2008,40.795046,-73.94099,3
2008,40.79508,-73.948441,2
2008,40.795091,-73.943153,4
2008,40.795095,-73.941153,1
2008,40.795098,-73.935414,2
2008,40.795099,-73.942088,1
2008,40.795112,-73.935406,3
2008,40.795133,-73.945183,9
2008,40.795146,-73.948368,3
2008,40.795147,-73.945216,1
2008,40.795151,-73.933073,18
2008,40.79518,-73.935565,3
2008,40.79519,-73.943348,5
2008,40.795201,-73.949264,2
2008,40.795204,-73.949228,3
2008,40.795228,-73.948332,2
2008,40.795418,-73.933998,6
2008,40.795462,-73.934106,3
2008,40.795469,-73.935811,1
2008,40.795498,-73.934185,3
2008,40.795561,-73.93438,3
2008,40.795583,-73.934434,3
2008,40.795595,-73.935695,1
2008,40.795631,-73.936659,2
2008,40.795634,-73.932408,21
2008,40.795642,-73.936681,1
2008,40.795644,-73.934536,2
2008,40.795652,-73.934597,1
2008,40.795655,-73.935652,5
2008,40.795671,-73.944529,1
2008,40.795678,-73.932556,4
2008,40.795679,-73.95008,3
2008,40.795686,-73.947996,5
2008,40.795715,-73.935608,2
2008,40.795799,-73.938667,1
2008,40.795832,-73.932599,2
2008,40.795836,-73.93503,2
2008,40.795837,-73.946876,4
2008,40.795853,-73.946912,1
2008,40.79586,-73.944933,9
2008,40.795917,-73.943611,3
2008,40.795939,-73.943189,1
2008,40.79596,-73.947801,6
2008,40.795969,-73.932477,2
2008,40.795972,-73.949859,6
2008,40.796002,-73.947768,2
2008,40.796043,-73.947739,2
2008,40.796101,-73.937782,3
2008,40.796111,-73.935344,4
2008,40.796183,-73.931765,9
2008,40.796195,-73.933733,3
2008,40.796208,-73.933766,2
2008,40.79622,-73.933842,1
2008,40.796233,-73.938143,4
2008,40.796247,-73.943344,6
2008,40.796292,-73.946002,2
2008,40.796304,-73.949614,12
2008,40.796314,-73.935196,2
2008,40.796316,-73.934022,2
2008,40.796343,-73.93413,2
2008,40.796382,-73.935145,2
2008,40.796383,-73.947468,3
2008,40.796398,-73.934217,1
2008,40.796423,-73.934325,6
2008,40.796457,-73.947439,6
2008,40.796457,-73.936503,4
2008,40.796474,-73.936536,5
2008,40.796476,-73.946435,3
2008,40.796519,-73.934506,1
2008,40.796548,-73.948523,3
2008,40.796556,-73.936738,2
2008,40.796564,-73.947334,9
2008,40.796583,-73.936803,1
2008,40.796589,-73.932046,1
2008,40.796762,-73.942968,5
2008,40.796768,-73.937236,3
2008,40.797035,-73.944885,6
2008,40.797037,-73.93379,5
2008,40.797065,-73.933855,1
2008,40.79707,-73.942744,1
2008,40.797083,-73.94698,2
2008,40.797152,-73.949013,6
2008,40.797155,-73.937651,1
2008,40.797207,-73.937615,3
2008,40.797302,-73.936365,1
2008,40.797309,-73.948901,6
2008,40.797353,-73.944654,6
2008,40.797412,-73.940421,1
2008,40.797418,-73.932793,1
2008,40.797447,-73.94037,3
2008,40.797489,-73.936856,3
2008,40.797522,-73.937383,1
2008,40.797535,-73.940309,1
2008,40.797549,-73.941168,1
2008,40.797569,-73.933103,3
2008,40.79757,-73.939146,1
2008,40.797582,-73.931095,1
2008,40.797594,-73.933212,4
2008,40.797611,-73.9392,4
2008,40.797676,-73.941511,8
2008,40.797706,-73.948608,1
2008,40.797743,-73.944368,4
2008,40.797777,-73.94171,1
2008,40.797778,-73.937224,4
2008,40.797833,-73.937181,4
2008,40.797898,-73.93185,2
2008,40.797941,-73.929596,1
2008,40.797964,-73.937061,6
2008,40.797994,-73.932124,2
2008,40.798163,-73.93985,1
2008,40.798165,-73.938412,3
2008,40.798179,-73.938445,8
2008,40.798179,-73.933803,5
2008,40.798193,-73.938473,1
2008,40.7982,-73.941919,4
2008,40.798204,-73.929657,1
2008,40.798216,-73.946152,2
2008,40.798237,-73.933785,4
2008,40.798276,-73.940825,1
2008,40.79831,-73.932882,10
2008,40.798324,-73.941854,3
2008,40.798341,-73.938871,1
2008,40.798344,-73.943931,2
2008,40.798411,-73.941095,2
2008,40.798437,-73.939051,4
2008,40.798441,-73.935215,10
2008,40.798451,-73.939084,1
2008,40.798463,-73.935219,1
2008,40.798465,-73.939116,3
2008,40.798497,-73.933337,2
2008,40.798513,-73.941334,2
2008,40.798553,-73.935479,1
2008,40.798617,-73.93658,2
2008,40.798661,-73.936552,2
2008,40.798721,-73.935876,2
2008,40.79873,-73.941554,3
2008,40.798763,-73.941929,3
2008,40.798764,-73.944071,2
2008,40.798835,-73.938086,4
2008,40.798843,-73.943587,2
2008,40.798873,-73.947759,7
2008,40.798877,-73.940141,3
2008,40.798884,-73.933319,9
2008,40.79889,-73.938213,2
2008,40.798918,-73.940235,4
2008,40.798958,-73.938328,8
2008,40.798972,-73.942467,2
2008,40.799,-73.944645,12
2008,40.799024,-73.938487,3
2008,40.799034,-73.940517,1
2008,40.799037,-73.941304,3
2008,40.799072,-73.94056,2
2008,40.799094,-73.940658,4
2008,40.799121,-73.938711,1
2008,40.799123,-73.942778,1
2008,40.799137,-73.933109,4
2008,40.799146,-73.934727,3
2008,40.799157,-73.934756,2
2008,40.799161,-73.942872,2
2008,40.799168,-73.934781,3
2008,40.799168,-73.93001,3
2008,40.79919,-73.940842,6
2008,40.799294,-73.935074,7
2008,40.799354,-73.938989,3
2008,40.799415,-73.945645,1
2008,40.799453,-73.938917,3
2008,40.799463,-73.937609,4
2008,40.799466,-73.943587,6
2008,40.799502,-73.93888,3
2008,40.799524,-73.94372,2
2008,40.799536,-73.93974,2
2008,40.799539,-73.940939,5
2008,40.799546,-73.932834,1
2008,40.799552,-73.938844,3
2008,40.799587,-73.943919,4
2008,40.799587,-73.937898,1
2008,40.799601,-73.938808,3
2008,40.799617,-73.943987,1
2008,40.799645,-73.94406,1
2008,40.799714,-73.930215,2
2008,40.799739,-73.940227,12
2008,40.799749,-73.932686,2
2008,40.799753,-73.946451,14
2008,40.79979,-73.938645,3
2008,40.799794,-73.935716,1
2008,40.799946,-73.932541,1
2008,40.799988,-73.938526,12
2008,40.800042,-73.937041,2
2008,40.800043,-73.93849,1
2008,40.800055,-73.940585,5
2008,40.800069,-73.940549,3
2008,40.800124,-73.946844,1
2008,40.80013,-73.932407,1
2008,40.800174,-73.93837,1
2008,40.800187,-73.946797,13
2008,40.800214,-73.930869,2
2008,40.800221,-73.938338,3
2008,40.800225,-73.941386,4
2008,40.800256,-73.937558,9
2008,40.800264,-73.94148,1
2008,40.800266,-73.945533,2
2008,40.800336,-73.937706,1
2008,40.80036,-73.941704,1
2008,40.800365,-73.931212,2
2008,40.800404,-73.932205,1
2008,40.80045,-73.935177,3
2008,40.800502,-73.9461,14
2008,40.800525,-73.931565,2
2008,40.80053,-73.946161,2
2008,40.800554,-73.944449,1
2008,40.800649,-73.938031,8
2008,40.800747,-73.93193,3
2008,40.800797,-73.937926,10
2008,40.800843,-73.937005,1
2008,40.800903,-73.934823,2
2008,40.80094,-73.937185,7
2008,40.800992,-73.937315,6
2008,40.800999,-73.946204,2
2008,40.801007,-73.939349,7
2008,40.80115,-73.946121,1
2008,40.801231,-73.937607,4
2008,40.801404,-73.937506,1
2008,40.801426,-73.937466,1
2008,40.801435,-73.934432,3
2008,40.801451,-73.938398,1
2008,40.801458,-73.937466,2
2008,40.801536,-73.933081,3
2008,40.801551,-73.936737,4
2008,40.801565,-73.936769,6
2008,40.801585,-73.943693,5
2008,40.801597,-73.944596,3
2008,40.80164,-73.938846,3
2008,40.801704,-73.939037,6
2008,40.801707,-73.945691,1
2008,40.801712,-73.939016,3
2008,40.801728,-73.939055,3
2008,40.801785,-73.94314,1
2008,40.801886,-73.935584,1
2008,40.802074,-73.939113,1
2008,40.802206,-73.945325,4
2008,40.802284,-73.942363,1
2008,40.802305,-73.945253,3
2008,40.80234,-73.933886,3
2008,40.802404,-73.945181,3
2008,40.802419,-73.942634,1
2008,40.802496,-73.93671,1
2008,40.80259,-73.938711,2
2008,40.802591,-73.935258,4
2008,40.802609,-73.944682,11
2008,40.80266,-73.935464,1
2008,40.802673,-73.935497,5
2008,40.802673,-73.935453,2
2008,40.802699,-73.937462,1
2008,40.802762,-73.93649,11
2008,40.802789,-73.936493,1
2008,40.802814,-73.936089,3
2008,40.802835,-73.935879,3
2008,40.802863,-73.935901,1
2008,40.802879,-73.940604,6
2008,40.802929,-73.940568,5
2008,40.802964,-73.935912,5
2008,40.802974,-73.938433,1
2008,40.803058,-73.932242,4
2008,40.803083,-73.9323,2
2008,40.803186,-73.934622,5
2008,40.803273,-73.938212,2
2008,40.803389,-73.940231,1
2008,40.803389,-73.935102,1
2008,40.803532,-73.939433,4
2008,40.803658,-73.93978,1
2008,40.803675,-73.939769,2
2008,40.803681,-73.9422,6
2008,40.804056,-73.938779,1
2008,40.804121,-73.937619,1
2008,40.804201,-73.939125,5
2008,40.80422,-73.932566,1
2008,40.804221,-73.939172,4
2008,40.80425,-73.937099,1
2008,40.804468,-73.935267,1
2008,40.804566,-73.93785,2
2008,40.804572,-73.939396,4
2008,40.804649,-73.934072,1
2008,40.804701,-73.935072,1
2008,40.804763,-73.937149,4
2008,40.804772,-73.938341,1
2008,40.804794,-73.938395,1
2008,40.804819,-73.938449,4
2008,40.804841,-73.938503,2
2008,40.804877,-73.940692,6
2008,40.804885,-73.938612,2
2008,40.804895,-73.937026,1
2008,40.804903,-73.937044,3
2008,40.80518,-73.937268,3
2008,40.805224,-73.941512,1
2008,40.805258,-73.938875,4
2008,40.805266,-73.938893,1
2008,40.805268,-73.941613,1
2008,40.805364,-73.941844,1
2008,40.805365,-73.939742,4
2008,40.805379,-73.939782,2
2008,40.805484,-73.940854,1
2008,40.805539,-73.940157,1
2008,40.805555,-73.940193,2
2008,40.805572,-73.940276,4
2008,40.805839,-73.942671,1
2008,40.805934,-73.941096,1
2008,40.805953,-73.935179,4
2008,40.806068,-73.940391,1
2008,40.806168,-73.942429,4
2008,40.806293,-73.939904,2
2008,40.806305,-73.942024,5
2008,40.806322,-73.942013,2
2008,40.806527,-73.94046,2
2008,40.806849,-73.941933,2
2008,40.806894,-73.939791,3
2008,40.806895,-73.941287,1
2008,40.806946,-73.939777,3
2008,40.807113,-73.937522,8
2008,40.807115,-73.936005,1
2008,40.807227,-73.941658,7
2008,40.807295,-73.940347,3
2008,40.807296,-73.942236,3
2008,40.807383,-73.939433,2
2008,40.807459,-73.938765,7
2008,40.80757,-73.941434,7
2008,40.807697,-73.937121,3
2008,40.807735,-73.937063,3
2008,40.807856,-73.941199,2
2008,40.807962,-73.93901,1
2008,40.807987,-73.940061,6
2008,40.808091,-73.94026,2
2008,40.808109,-73.938367,1
2008,40.808426,-73.94078,4
2008,40.808564,-73.940704,7
2008,40.808835,-73.940089,8
2008,40.809156,-73.940244,2
2008,40.80934,-73.940114,2
2008,NA,NA,14
2009,40.759383,-73.959207,9
2009,40.760055,-73.958691,1
2009,40.760481,-73.958246,1
2009,40.760561,-73.960336,8
2009,40.760619,-73.962387,2
2009,40.760682,-73.960629,5
2009,40.760698,-73.958759,4
2009,40.760854,-73.958141,2
2009,40.761003,-73.960971,1
2009,40.761071,-73.959643,2
2009,40.761104,-73.957726,1
2009,40.761151,-73.960863,6
2009,40.761198,-73.960827,3
2009,40.761251,-73.962011,1
2009,40.761362,-73.95778,1
2009,40.761495,-73.963704,2
2009,40.761524,-73.957632,12
2009,40.761579,-73.958834,3
2009,40.761632,-73.960502,1
2009,40.761673,-73.960448,8
2009,40.761674,-73.962967,2
2009,40.761769,-73.961249,1
2009,40.761783,-73.961278,7
2009,40.761803,-73.963274,3
2009,40.761815,-73.960339,3
2009,40.761862,-73.961509,1
2009,40.761865,-73.960303,4
2009,40.761873,-73.961538,4
2009,40.761884,-73.961566,1
2009,40.761909,-73.961621,2
2009,40.761914,-73.960267,7
2009,40.761921,-73.957332,1
2009,40.761969,-73.960252,1
2009,40.76198,-73.959855,3
2009,40.761994,-73.961779,2
2009,40.761996,-73.959844,2
2009,40.762045,-73.965786,1
2009,40.762094,-73.963245,1
2009,40.762122,-73.957188,5
2009,40.762264,-73.962461,2
2009,40.76227,-73.96605,1
2009,40.762278,-73.966071,1
2009,40.762292,-73.95861,2
2009,40.762309,-73.959985,1
2009,40.762323,-73.958725,2
2009,40.76236,-73.964591,1
2009,40.762367,-73.95883,1
2009,40.762373,-73.962725,7
2009,40.762416,-73.965945,1
2009,40.76242,-73.962833,1
2009,40.762467,-73.964891,8
2009,40.762509,-73.956906,3
2009,40.762533,-73.96505,1
2009,40.762561,-73.965115,5
2009,40.762565,-73.961245,17
2009,40.762575,-73.965147,1
2009,40.762588,-73.962916,2
2009,40.762602,-73.965169,1
2009,40.762612,-73.961349,1
2009,40.762634,-73.96288,7
2009,40.762644,-73.95975,1
2009,40.762657,-73.965338,9
2009,40.762684,-73.962844,5
2009,40.762715,-73.96575,1
2009,40.76289,-73.956628,2
2009,40.762902,-73.958155,2
2009,40.762961,-73.964071,1
2009,40.762972,-73.964104,1
2009,40.762984,-73.95831,5
2009,40.762989,-73.958367,2
2009,40.763011,-73.958422,2
2009,40.763027,-73.964273,1
2009,40.763055,-73.964295,1
2009,40.763059,-73.962367,3
2009,40.763121,-73.964454,4
2009,40.763176,-73.966526,7
2009,40.763179,-73.96658,1
2009,40.763195,-73.956429,2
2009,40.763239,-73.966681,2
2009,40.763244,-73.96536,3
2009,40.763244,-73.964742,1
2009,40.76325,-73.966746,2
2009,40.763256,-73.966717,1
2009,40.763272,-73.958995,3
2009,40.763283,-73.964879,27
2009,40.763292,-73.961035,8
2009,40.763296,-73.964869,9
2009,40.763319,-73.966912,2
2009,40.763322,-73.966872,1
2009,40.763336,-73.961093,1
2009,40.763338,-73.966912,1
2009,40.763355,-73.966952,1
2009,40.763479,-73.961432,3
2009,40.763544,-73.957743,1
2009,40.763551,-73.961645,3
2009,40.76357,-73.963623,4
2009,40.763592,-73.961703,3
2009,40.763612,-73.957901,5
2009,40.763625,-73.96371,1
2009,40.763654,-73.957956,1
2009,40.763668,-73.967125,1
2009,40.763691,-73.963912,4
2009,40.763706,-73.958129,8
2009,40.763717,-73.967857,6
2009,40.76372,-73.969197,7
2009,40.763736,-73.965912,8
2009,40.763736,-73.95815,4
2009,40.76375,-73.958183,1
2009,40.763757,-73.956002,16
2009,40.763769,-73.96794,5
2009,40.763774,-73.964103,1
2009,40.763781,-73.960244,22
2009,40.763788,-73.958277,6
2009,40.763802,-73.966067,1
2009,40.763822,-73.96811,3
2009,40.763826,-73.964233,6
2009,40.763833,-73.962006,18
2009,40.763842,-73.964222,3
2009,40.763852,-73.960414,2
2009,40.763866,-73.960446,1
2009,40.763893,-73.969074,7
2009,40.763895,-73.964352,1
2009,40.76391,-73.960504,1
2009,40.763923,-73.960536,1
2009,40.763932,-73.96907,51
2009,40.763937,-73.960616,2
2009,40.763961,-73.966908,3
2009,40.763969,-73.96693,1
2009,40.763981,-73.960674,1
2009,40.764008,-73.966872,1
2009,40.764097,-73.955121,7
2009,40.764124,-73.961013,10
2009,40.764149,-73.955251,27
2009,40.764155,-73.964699,1
2009,40.764179,-73.96119,4
2009,40.764193,-73.970644,7
2009,40.764197,-73.966735,3
2009,40.764199,-73.955695,10
2009,40.764205,-73.966756,2
2009,40.764236,-73.958616,3
2009,40.764255,-73.967146,1
2009,40.764263,-73.957515,7
2009,40.764285,-73.958312,9
2009,40.764293,-73.966666,2
2009,40.764299,-73.967294,11
2009,40.764308,-73.968796,1
2009,40.764316,-73.968767,8
2009,40.76436,-73.970864,16
2009,40.764386,-73.963572,2
2009,40.764414,-73.957865,1
2009,40.764414,-73.957821,7
2009,40.764428,-73.957897,1
2009,40.764441,-73.965688,2
2009,40.764452,-73.963735,1
2009,40.764465,-73.963807,6
2009,40.764482,-73.964456,5
2009,40.764489,-73.959987,4
2009,40.764506,-73.970756,8
2009,40.764537,-73.966489,1
2009,40.764543,-73.968124,2
2009,40.764543,-73.96589,1
2009,40.764546,-73.960125,3
2009,40.764576,-73.965962,1
2009,40.764592,-73.966052,7
2009,40.764613,-73.97024,12
2009,40.764618,-73.960247,2
2009,40.764622,-73.966124,1
2009,40.764622,-73.966077,1
2009,40.764632,-73.970027,3
2009,40.764632,-73.960327,1
2009,40.764638,-73.955374,1
2009,40.764639,-73.966113,1
2009,40.764662,-73.960395,1
2009,40.764673,-73.97012,4
2009,40.764698,-73.970182,2
2009,40.764714,-73.970175,1
2009,40.764792,-73.956828,4
2009,40.764802,-73.961298,2
2009,40.764824,-73.962716,3
2009,40.764832,-73.960799,7
2009,40.764851,-73.961265,3
2009,40.764854,-73.968853,3
2009,40.764872,-73.966713,2
2009,40.76488,-73.964785,2
2009,40.764943,-73.957139,1
2009,40.764974,-73.968283,3
2009,40.764986,-73.970377,5
2009,40.764998,-73.957269,26
2009,40.765008,-73.955078,3
2009,40.765012,-73.957341,1
2009,40.765026,-73.957373,4
2009,40.765028,-73.963193,2
2009,40.765041,-73.970337,2
2009,40.765051,-73.968254,6
2009,40.765054,-73.967146,3
2009,40.765063,-73.961474,2
2009,40.765108,-73.957525,1
2009,40.765124,-73.965373,3
2009,40.765124,-73.965326,4
2009,40.765158,-73.95963,1
2009,40.765161,-73.968171,1
2009,40.765162,-73.963936,6
2009,40.765162,-73.963514,4
2009,40.765183,-73.967409,2
2009,40.765205,-73.970218,1
2009,40.765206,-73.972315,6
2009,40.765211,-73.953886,38
2009,40.765219,-73.968106,14
2009,40.765285,-73.954103,9
2009,40.765285,-73.954063,9
2009,40.765301,-73.969665,5
2009,40.765321,-73.969669,1
2009,40.765326,-73.969727,1
2009,40.76534,-73.969759,1
2009,40.76534,-73.962178,2
2009,40.765346,-73.954857,5
2009,40.765359,-73.960059,6
2009,40.765367,-73.96982,6
2009,40.76537,-73.969781,1
2009,40.765377,-73.957759,4
2009,40.765386,-73.960171,9
2009,40.765398,-73.95433,2
2009,40.765409,-73.971864,28
2009,40.765434,-73.956362,4
2009,40.765448,-73.956435,1
2009,40.765451,-73.957731,1
2009,40.765496,-73.968431,8
2009,40.765551,-73.96786,4
2009,40.765555,-73.964402,4
2009,40.765558,-73.956651,9
2009,40.765568,-73.969983,16
2009,40.765569,-73.956684,6
2009,40.765583,-73.956716,6
2009,40.765608,-73.96647,1
2009,40.765609,-73.972022,1
2009,40.76562,-73.962846,56
2009,40.765636,-73.967824,9
2009,40.765641,-73.957568,2
2009,40.765651,-73.956875,6
2009,40.765665,-73.956907,7
2009,40.765676,-73.964734,9
2009,40.765677,-73.96668,5
2009,40.765679,-73.95694,2
2009,40.765693,-73.956972,2
2009,40.765696,-73.966719,1
2009,40.765712,-73.966763,2
2009,40.76572,-73.957037,2
2009,40.765744,-73.970719,7
2009,40.76576,-73.969838,2
2009,40.765775,-73.965607,1
2009,40.765777,-73.963174,7
2009,40.765778,-73.965582,3
2009,40.765779,-73.970806,7
2009,40.765781,-73.957488,3
2009,40.765795,-73.967683,1
2009,40.765795,-73.966911,2
2009,40.765801,-73.969784,9
2009,40.765809,-73.969806,1
2009,40.765809,-73.953377,4
2009,40.765813,-73.965557,10
2009,40.765815,-73.970892,6
2009,40.765826,-73.954481,7
2009,40.765827,-73.963477,1
2009,40.76585,-73.967041,2
2009,40.765853,-73.970979,8
2009,40.765853,-73.969044,5
2009,40.765869,-73.959333,1
2009,40.765876,-73.96521,6
2009,40.76588,-73.969062,1
2009,40.765886,-73.953561,10
2009,40.765889,-73.971066,2
2009,40.765919,-73.969149,1
2009,40.765925,-73.971152,17
2009,40.765943,-73.969207,1
2009,40.765955,-73.969697,11
2009,40.765963,-73.971196,4
2009,40.765977,-73.95377,2
2009,40.76599,-73.969365,3
2009,40.765993,-73.969326,1
2009,40.765996,-73.971326,5
2009,40.765998,-73.959636,14
2009,40.766004,-73.969354,2
2009,40.766035,-73.971412,8
2009,40.766048,-73.971401,1
2009,40.766098,-73.971279,3
2009,40.766113,-73.965726,2
2009,40.766118,-73.965336,1
2009,40.766129,-73.956066,3
2009,40.76613,-73.967441,9
2009,40.766162,-73.965889,2
2009,40.766167,-73.965322,2
2009,40.766182,-73.96951,3
2009,40.766208,-73.9563,4
2009,40.766226,-73.969499,10
2009,40.766228,-73.967369,4
2009,40.766229,-73.969474,16
2009,40.766262,-73.969474,2
2009,40.766269,-73.964192,36
2009,40.766276,-73.962279,3
2009,40.766277,-73.95642,3
2009,40.766278,-73.969437,3
2009,40.766291,-73.956452,2
2009,40.766296,-73.9643,1
2009,40.766297,-73.967344,1
2009,40.766297,-73.966163,3
2009,40.766304,-73.9623,6
2009,40.76631,-73.966239,5
2009,40.76631,-73.964333,7
2009,40.766315,-73.954127,2
