"","sale_id","year","nbhd","block","lot","address","zip","sale_date","price","long","lat"
"5067",49500,"2014","UPPER EAST SIDE (59-79)","1397","1234","166 EAST 63RD STREET","10065","03/18/2014",1680000,-73.96557923213,40.7643940996387
"5068",49501,"2014","UPPER EAST SIDE (59-79)","1397","1257","166 EAST 63RD   STREET","10065","01/16/2014",855000,-73.96557923213,40.7643940996387
"5069",49502,"2014","UPPER EAST SIDE (59-79)","1397","1260","166 EAST 63RD STREET","10065","05/09/2014",610000,-73.96557923213,40.7643940996387
"5070",49503,"2014","UPPER EAST SIDE (59-79)","1397","1288","166 EAST 63RD STREET","10065","10/15/2014",605858,-73.96557923213,40.7643940996387
"5071",49504,"2014","UPPER EAST SIDE (59-79)","1397","1332","166 EAST 63RD   STREET","10065","08/15/2014",1350000,-73.96557923213,40.7643940996387
"5072",49505,"2014","UPPER EAST SIDE (59-79)","1397","1335","166 EAST 63RD   STREET","10065","01/27/2014",1785000,-73.96557923213,40.7643940996387
"5073",49506,"2014","UPPER EAST SIDE (59-79)","1397","1342","166 EAST 63 STREET","10065","01/02/2014",975000,-73.96557923213,40.7643940996387
"5074",49509,"2014","UPPER EAST SIDE (59-79)","1397","1527","140 EAST 63RD   STREET","10065","10/09/2014",1300000,-73.9660520333552,40.7645918613561
"5075",49510,"2014","UPPER EAST SIDE (59-79)","1397","1540","140 EAST 63RD   STREET","10065","04/29/2014",3850000,-73.9660520333552,40.7645918613561
"5076",49514,"2014","UPPER EAST SIDE (59-79)","1398","1053","188 EAST 64TH   STREET","10065","08/21/2014",1485000,-73.9647847887762,40.7648796788887
"5077",49518,"2014","UPPER EAST SIDE (59-79)","1398","1165","188 EAST 64TH   STREET","10065","08/19/2014",895000,-73.9647847887762,40.7648796788887
"5078",49519,"2014","UPPER EAST SIDE (59-79)","1398","1182","188 EAST 64TH STREET","10065","09/04/2014",900000,-73.9647847887762,40.7648796788887
"5079",49521,"2014","UPPER EAST SIDE (59-79)","1399","1104","132A EAST 65TH   STREET","10065","11/25/2014",4925000,-73.9653005618767,40.765747173783
"5080",49524,"2014","UPPER EAST SIDE (59-79)","1400","1030","181 EAST 65TH STREET","10065","06/23/2014",4175000,-73.9644017716083,40.7655547676656
"5081",49525,"2014","UPPER EAST SIDE (59-79)","1400","1032","181 EAST 65TH   STREET","10065","12/05/2014",4550000,-73.9644017716083,40.7655547676656
"5082",49526,"2014","UPPER EAST SIDE (59-79)","1404","1021","715 PARK AVENUE","10021","05/02/2014",1385000,-73.9649122618398,40.7695979275339
"5083",49528,"2014","UPPER EAST SIDE (59-79)","1404","1053","715 PARK AVENUE","10021","12/01/2014",1700000,-73.9649122618398,40.7695979275339
"5084",49530,"2014","UPPER EAST SIDE (59-79)","1404","1063","715 PARK AVENUE","10021","01/22/2014",1700000,-73.9649122618398,40.7695979275339
"5085",49531,"2014","UPPER EAST SIDE (59-79)","1404","1207","188 EAST 70TH STREET","10021","10/08/2014",2100000,-73.9619921573036,40.7686088947721
"5086",49532,"2014","UPPER EAST SIDE (59-79)","1404","1230","188 EAST 70TH   STREET","10021","12/09/2014",2200000,-73.9619921573036,40.7686088947721
"5087",49533,"2014","UPPER EAST SIDE (59-79)","1404","1232","188 EAST 70TH STREET","10021","08/27/2014",1070000,-73.9619921573036,40.7686088947721
"5088",49534,"2014","UPPER EAST SIDE (59-79)","1404","1239","188 EAST 70TH   STREET","10021","06/19/2014",3700000,-73.9619921573036,40.7686088947721
"5089",49537,"2014","UPPER EAST SIDE (59-79)","1404","1242","188 EAST 70TH   STREET","10021","04/09/2014",2185000,-73.9619921573036,40.7686088947721
"5090",49538,"2014","UPPER EAST SIDE (59-79)","1404","1243","188 EAST 70TH   STREET","10021","03/04/2014",1420000,-73.9619921573036,40.7686088947721
"5091",49539,"2014","UPPER EAST SIDE (59-79)","1404","1248","188 EAST 70TH STREET","10021","10/28/2014",600000,-73.9619921573036,40.7686088947721
"5092",49541,"2014","UPPER EAST SIDE (59-79)","1404","1291","188 EAST 70TH STREET","10021","11/07/2014",1600000,-73.9619921573036,40.7686088947721
"5093",49542,"2014","UPPER EAST SIDE (59-79)","1405","1007","110 EAST 71ST   STREET","10021","07/29/2014",1875000,-73.9637241912718,40.7701629760268
"5094",49543,"2014","UPPER EAST SIDE (59-79)","1405","1013","110 EAST 71ST   STREET","10021","06/05/2014",1900000,-73.9637241912718,40.7701629760268
"5095",49550,"2014","UPPER EAST SIDE (59-79)","1406","1218","993 LEXINGTON AVENUE","10021","07/17/2014",3563875,-73.9624209184562,40.7701131530162
"5096",49554,"2014","UPPER EAST SIDE (59-79)","1406","1225","993 LEXINGTON AVENUE","10021","07/07/2014",3935536,-73.9624209184562,40.7701131530162
"5097",49558,"2014","UPPER EAST SIDE (59-79)","1406","1309","737 PARK AVENUE","10021","07/15/2014",3530624,-73.9642041392958,40.7705638581326
"5098",49562,"2014","UPPER EAST SIDE (59-79)","1406","1319","737 PARK AVENUE","10021","03/25/2014",4760318,-73.9642041392958,40.7705638581326
"5099",49563,"2014","UPPER EAST SIDE (59-79)","1406","1321","737 PARK AVENUE","10021","04/01/2014",3588149,-73.9642041392958,40.7705638581326
"5100",49567,"2014","UPPER EAST SIDE (59-79)","1406","1325","737 PARK AVENUE","10021","02/03/2014",3791799,-73.9642041392958,40.7705638581326
"5101",49569,"2014","UPPER EAST SIDE (59-79)","1406","1328","737 PARK AVENUE","10021","06/24/2014",3839870,-73.9642041392958,40.7705638581326
"5102",49570,"2014","UPPER EAST SIDE (59-79)","1406","1329","737 PARK AVENUE","10021","05/05/2014",3842712,-73.9642041392958,40.7705638581326
"5103",49572,"2014","UPPER EAST SIDE (59-79)","1406","1332","737 PARK AVENUE","10021","04/07/2014",4704559,-73.9642041392958,40.7705638581326
"5104",49584,"2014","UPPER EAST SIDE (59-79)","1406","1366","737 PARK AVENUE","10021","05/22/2014",3814771,-73.9642041392958,40.7705638581326
"5105",49586,"2014","UPPER EAST SIDE (59-79)","1407","1014","157 EAST 72ND   STREET","10021","10/16/2014",600000,-73.961651884947,40.7702007313027
"5106",49587,"2014","UPPER EAST SIDE (59-79)","1407","1044","157 EAST 72ND   STREET","10021","06/27/2014",1025000,-73.961651884947,40.7702007313027
"5107",49588,"2014","UPPER EAST SIDE (59-79)","1407","1085","157 EAST 72ND STREET","10021","06/05/2014",395000,-73.961651884947,40.7702007313027
"5108",49591,"2014","UPPER EAST SIDE (59-79)","1407","1145","157 EAST 72ND STREET","10021","02/18/2014",840000,-73.961651884947,40.7702007313027
"5109",49592,"2014","UPPER EAST SIDE (59-79)","1409","1022","157 EAST 74TH STREET","10021","09/19/2014",1560000,-73.9607485321883,40.771539860004
"5110",49593,"2014","UPPER EAST SIDE (59-79)","1410","1216","188 EAST 76TH   STREET","10021","01/14/2014",857500,-73.9591666120348,40.7725136926292
"5111",49594,"2014","UPPER EAST SIDE (59-79)","1410","1232","188 EAST 76TH STREET","10021","03/19/2014",2300000,-73.9591666120348,40.7725136926292
"5112",49595,"2014","UPPER EAST SIDE (59-79)","1410","1254","188 EAST 76TH STREET","10021","01/30/2014",3180000,-73.9591666120348,40.7725136926292
"5113",49597,"2014","UPPER EAST SIDE (59-79)","1411","1120","170 EAST 77TH   STREET","10075","01/10/2014",1924000,-73.9589748020491,40.7732601934345
"5114",49599,"2014","UPPER EAST SIDE (59-79)","1411","1138","170 EAST 77TH   STREET","10075","10/09/2014",4483300,-73.9589748020491,40.7732601934345
"5115",49600,"2014","UPPER EAST SIDE (59-79)","1411","1145","170 EAST 77TH STREET","10075","05/23/2014",1071662,-73.9589748020491,40.7732601934345
"5116",49601,"2014","UPPER EAST SIDE (59-79)","1411","1150","170 EAST 77TH   STREET","10075","03/04/2014",1047000,-73.9589748020491,40.7732601934345
"5117",49603,"2014","UPPER EAST SIDE (59-79)","1411","1151","170 EAST 77TH   STREET","10075","02/12/2014",1250000,-73.9589748020491,40.7732601934345
"5118",49604,"2014","UPPER EAST SIDE (59-79)","1411","1152","170 EAST 77TH   STREET","10075","10/28/2014",1868488,-73.9589748020491,40.7732601934345
"5119",49607,"2014","UPPER EAST SIDE (59-79)","1411","1156","170 EAST 77TH STREET","10075","06/05/2014",1910000,-73.9589748020491,40.7732601934345
"5120",49608,"2014","UPPER EAST SIDE (59-79)","1412","1109","188 EAST 78TH   STREET","10075","07/23/2014",3150000,-73.958245168693,40.7737841763955
"5121",49609,"2014","UPPER EAST SIDE (59-79)","1412","1112","188 EAST 78TH STREET","10075","01/16/2014",3700000,-73.958245168693,40.7737841763955
"5122",49610,"2014","UPPER EAST SIDE (59-79)","1412","1147","188 EAST 78TH STREET","10075","10/16/2014",2900000,-73.958245168693,40.7737841763955
"5123",49611,"2014","UPPER EAST SIDE (59-79)","1412","1316","177 EAST 77TH   STREET","10075","06/26/2014",1190000,-73.9588737255706,40.7732354547551
"5124",49612,"2014","UPPER EAST SIDE (59-79)","1412","1319","177 EAST 77TH   STREET","10075","05/16/2014",1185000,-73.9588737255706,40.7732354547551
"5125",49613,"2014","UPPER EAST SIDE (59-79)","1412","1346","177 EAST 77TH   STREET","10075","06/23/2014",2345000,-73.9588737255706,40.7732354547551
"5126",49614,"2014","UPPER EAST SIDE (59-79)","1412","1351","177 EAST 77TH   STREET","10075","10/01/2014",1900000,-73.9588737255706,40.7732354547551
"5127",49615,"2014","UPPER EAST SIDE (59-79)","1413","1017","124 EAST 79TH   STREET","10075","04/30/2014",1750000,-73.9596054183307,40.7752503514107
"5128",49616,"2014","UPPER EAST SIDE (59-79)","1413","1039","124 EAST 79TH   STREET","10075","10/21/2014",992500,-73.9596054183307,40.7752503514107
"5129",49617,"2014","UPPER EAST SIDE (59-79)","1413","1050","124 EAST 79TH ST","10075","04/30/2014",2100000,-73.9596054183307,40.7752503514107
"5130",49630,"2014","UPPER EAST SIDE (59-79)","1415","1006","200 EAST 61ST STREET","10065","10/30/2014",1100000,-73.9653382704433,40.7626566053992
"5131",49631,"2014","UPPER EAST SIDE (59-79)","1415","1046","200 EAST 61ST   STREET","10065","04/25/2014",3876000,-73.9653382704433,40.7626566053992
"5132",49632,"2014","UPPER EAST SIDE (59-79)","1415","1075","200 EAST 61ST STREET","10065","08/25/2014",710000,-73.9653382704433,40.7626566053992
"5133",49634,"2014","UPPER EAST SIDE (59-79)","1415","1097","200 EAST 61ST   STREET","10065","09/16/2014",1140000,-73.9653382704433,40.7626566053992
"5134",49635,"2014","UPPER EAST SIDE (59-79)","1415","1114","200 EAST 61ST   STREET","10065","11/19/2014",850000,-73.9653382704433,40.7626566053992
"5135",49638,"2014","UPPER EAST SIDE (59-79)","1415","1191","200 EAST 61ST   STREET","10065","01/14/2014",1450000,-73.9653382704433,40.7626566053992
"5136",49639,"2014","UPPER EAST SIDE (59-79)","1415","1226","200 EAST 61ST   STREET","10065","10/21/2014",3670000,-73.9653382704433,40.7626566053992
"5137",49640,"2014","UPPER EAST SIDE (59-79)","1419","1006","250 EAST 65TH   STREET","10065","09/03/2014",992500,-73.9627163096485,40.7648241332292
"5138",49641,"2014","UPPER EAST SIDE (59-79)","1419","1008","250 EAST 65TH   STREET","10065","01/16/2014",1450000,-73.9627163096485,40.7648241332292
"5139",49642,"2014","UPPER EAST SIDE (59-79)","1419","1043","250 EAST 65TH STREET","10065","04/17/2014",1900000,-73.9627163096485,40.7648241332292
"5140",49643,"2014","UPPER EAST SIDE (59-79)","1419","1077","250 EAST 65TH   STREET","10065","06/19/2014",1585000,-73.9627163096485,40.7648241332292
"5141",49645,"2014","UPPER EAST SIDE (59-79)","1419","1111","200 EAST 65TH   STREET","10065","09/19/2014",1445000,-73.9635139262716,40.7651619918441
"5142",49647,"2014","UPPER EAST SIDE (59-79)","1419","1137","200 EAST 65TH STREET","10065","05/20/2014",850000,-73.9635139262716,40.7651619918441
"5143",49648,"2014","UPPER EAST SIDE (59-79)","1419","1160","210 EAST 65TH   STREET","10065","08/29/2014",1400000,-73.9633515149225,40.765093321749
"5144",49654,"2014","UPPER EAST SIDE (59-79)","1419","1387","200 EAST 65TH   STREET","10065","07/02/2014",3150000,-73.9635139262716,40.7651619918441
"5145",49656,"2014","UPPER EAST SIDE (59-79)","1419","1519","220 EAST 65TH   STREET","10065","03/18/2014",850000,-73.9631927123642,40.7650273973191
"5146",49657,"2014","UPPER EAST SIDE (59-79)","1419","1523","220 EAST 65TH   STREET","10065","04/25/2014",980000,-73.9631927123642,40.7650273973191
"5147",49659,"2014","UPPER EAST SIDE (59-79)","1419","1532","220 EAST 65TH STREET","10065","05/28/2014",997500,-73.9631927123642,40.7650273973191
"5148",49660,"2014","UPPER EAST SIDE (59-79)","1419","1536","220 EAST 65TH   STREET","10065","03/17/2014",1600000,-73.9631927123642,40.7650273973191
"5149",49661,"2014","UPPER EAST SIDE (59-79)","1419","1551","220 EAST 65 ST","10065","12/04/2014",1600000,-73.9631927123642,40.7650273973191
"5150",49663,"2014","UPPER EAST SIDE (59-79)","1419","1577","220 EAST 65TH   STREET","10065","12/22/2014",1125000,-73.9631927123642,40.7650273973191
"5151",49665,"2014","UPPER EAST SIDE (59-79)","1419","1590","220 EAST 65TH   STREET","10065","11/19/2014",1100000,-73.9631927123642,40.7650273973191
"5152",49666,"2014","UPPER EAST SIDE (59-79)","1419","1618","220 EAST 65TH   STREET","10065","11/05/2014",1625000,-73.9631927123642,40.7650273973191
"5153",49667,"2014","UPPER EAST SIDE (59-79)","1419","1638","220 EAST 65TH STREET","10065","12/23/2014",920000,-73.9631927123642,40.7650273973191
"5154",49668,"2014","UPPER EAST SIDE (59-79)","1419","1644","220 EAST 65TH STREET","10065","09/23/2014",2300000,-73.9631927123642,40.7650273973191
"5155",49669,"2014","UPPER EAST SIDE (59-79)","1419","1655","220 EAST 65TH STREET","10065","06/11/2014",2475000,-73.9631927123642,40.7650273973191
"5156",49670,"2014","UPPER EAST SIDE (59-79)","1419","1658","220 EAST 65TH   STREET","10065","07/01/2014",2500000,-73.9631927123642,40.7650273973191
"5157",49671,"2014","UPPER EAST SIDE (59-79)","1419","1667","220 EAST 65TH STREET","10065","12/03/2014",1050000,-73.9631927123642,40.7650273973191
"5158",49672,"2014","UPPER EAST SIDE (59-79)","1419","1704","220 EAST 65TH   STREET","10065","08/12/2014",1300000,-73.9631927123642,40.7650273973191
"5159",49673,"2014","UPPER EAST SIDE (59-79)","1419","1710","220 EAST 65TH   STREET","10065","10/21/2014",1325000,-73.9631927123642,40.7650273973191
"5160",49674,"2014","UPPER EAST SIDE (59-79)","1419","1712","220 EAST 65TH   STREET","10065","03/27/2014",1305000,-73.9631927123642,40.7650273973191
"5161",49677,"2014","UPPER EAST SIDE (59-79)","1419","1773","220 EAST 65TH STREET","10065","05/12/2014",1185000,-73.9631927123642,40.7650273973191
"5162",49678,"2014","UPPER EAST SIDE (59-79)","1419","1774","220 EAST 65TH   STREET","10065","01/30/2014",1175000,-73.9631927123642,40.7650273973191
"5163",49679,"2014","UPPER EAST SIDE (59-79)","1419","1781","220 EAST 65TH   STREET","10065","11/14/2014",1220000,-73.9631927123642,40.7650273973191
"5164",49681,"2014","UPPER EAST SIDE (59-79)","1420","1029","200 EAST 66TH STREET","10065","11/20/2014",3563875,-73.962845824239,40.7656201502009
"5165",49682,"2014","UPPER EAST SIDE (59-79)","1420","1037","200 EAST 66TH   STREET","10065","02/28/2014",1675000,-73.962845824239,40.7656201502009
"5166",49683,"2014","UPPER EAST SIDE (59-79)","1420","1051","200 EAST 66TH STREET","10065","07/31/2014",1832850,-73.962845824239,40.7656201502009
"5167",49684,"2014","UPPER EAST SIDE (59-79)","1420","1055","200 EAST 66TH STREET","10065","09/30/2014",1500000,-73.962845824239,40.7656201502009
"5168",49685,"2014","UPPER EAST SIDE (59-79)","1420","1060","200 EAST 66TH STREET","10065","12/09/2014",3563875,-73.962845824239,40.7656201502009
"5169",49687,"2014","UPPER EAST SIDE (59-79)","1420","1112","200 EAST 66TH   STREET","10065","03/11/2014",4785775,-73.962845824239,40.7656201502009
"5170",49690,"2014","UPPER EAST SIDE (59-79)","1420","1159","200 EAST 66TH STREET","10065","02/27/2014",2061956,-73.962845824239,40.7656201502009
"5171",49693,"2014","UPPER EAST SIDE (59-79)","1420","1178","200 EAST 66TH   STREET","10065","07/22/2014",3075000,-73.962845824239,40.7656201502009
"5172",49694,"2014","UPPER EAST SIDE (59-79)","1420","1180","200 EAST 66TH STREET","10065","11/10/2014",2112868,-73.962845824239,40.7656201502009
"5173",49695,"2014","UPPER EAST SIDE (59-79)","1420","1191","200 EAST 66TH STREET","10065","03/17/2014",2800000,-73.962845824239,40.7656201502009
"5174",49697,"2014","UPPER EAST SIDE (59-79)","1420","1204","200 EAST 66TH   STREET","10065","03/03/2014",2392887,-73.962845824239,40.7656201502009
"5175",49698,"2014","UPPER EAST SIDE (59-79)","1420","1206","200 EAST 66TH   STREET","10065","05/27/2014",2700000,-73.962845824239,40.7656201502009
"5176",49699,"2014","UPPER EAST SIDE (59-79)","1420","1221","200 EAST 66TH   STREET","10065","02/25/2014",2443800,-73.962845824239,40.7656201502009
"5177",49700,"2014","UPPER EAST SIDE (59-79)","1420","1237","200 EAST 66TH STREET","10065","03/25/2014",2902012,-73.962845824239,40.7656201502009
"5178",49701,"2014","UPPER EAST SIDE (59-79)","1420","1238","200 EAST 66TH STREET","10065","04/14/2014",3207487,-73.962845824239,40.7656201502009
"5179",49702,"2014","UPPER EAST SIDE (59-79)","1420","1239","200 EAST 66TH   STREET","10065","02/19/2014",2214693,-73.962845824239,40.7656201502009
"5180",49703,"2014","UPPER EAST SIDE (59-79)","1420","1241","200 EAST 66TH STREET","10065","10/02/2014",2647450,-73.962845824239,40.7656201502009
"5181",49705,"2014","UPPER EAST SIDE (59-79)","1420","1256","200 EAST 66TH STREET","10065","04/29/2014",2545625,-73.962845824239,40.7656201502009
"5182",49706,"2014","UPPER EAST SIDE (59-79)","1420","1275","200 EAST 66TH STREET","10065","04/29/2014",2545625,-73.962845824239,40.7656201502009
"5183",49707,"2014","UPPER EAST SIDE (59-79)","1420","1277","200 EAST 66TH STREET","10065","01/06/2014",2621993,-73.962845824239,40.7656201502009
"5184",49708,"2014","UPPER EAST SIDE (59-79)","1420","1293","200 EAST 66TH STREET","10065","06/18/2014",3438520,-73.962845824239,40.7656201502009
"5185",49709,"2014","UPPER EAST SIDE (59-79)","1420","1294","200 EAST 66TH STREET","10065","05/12/2014",4174825,-73.962845824239,40.7656201502009
"5186",49712,"2014","UPPER EAST SIDE (59-79)","1420","1326","200 EAST 66TH   STREET","10065","09/10/2014",3225000,-73.962845824239,40.7656201502009
"5187",49713,"2014","UPPER EAST SIDE (59-79)","1420","1338","200 EAST 66TH STREET","10065","09/19/2014",3258400,-73.962845824239,40.7656201502009
"5188",49714,"2014","UPPER EAST SIDE (59-79)","1420","1343","200 EAST 66TH STREET","10065","09/03/2014",3360225,-73.962845824239,40.7656201502009
"5189",49715,"2014","UPPER EAST SIDE (59-79)","1420","1345","200 EAST 66TH   STREET","10065","02/27/2014",2494712,-73.962845824239,40.7656201502009
"5190",49718,"2014","UPPER EAST SIDE (59-79)","1420","1361","200 EAST 66TH STREET","10065","06/25/2014",3385681,-73.962845824239,40.7656201502009
"5191",49720,"2014","UPPER EAST SIDE (59-79)","1420","1387","200 EAST 66TH   STREET","10065","07/24/2014",2800000,-73.962845824239,40.7656201502009
"5192",49723,"2014","UPPER EAST SIDE (59-79)","1420","1419","200 EAST 66TH   STREET","10065","07/15/2014",3385681,-73.962845824239,40.7656201502009
"5193",49725,"2014","UPPER EAST SIDE (59-79)","1420","1452","200 EAST 66TH   STREET","10065","07/16/2014",2189237,-73.962845824239,40.7656201502009
"5194",49726,"2014","UPPER EAST SIDE (59-79)","1420","1454","200 EAST 66TH STREET","10065","01/28/2014",1629200,-73.962845824239,40.7656201502009
"5195",49727,"2014","UPPER EAST SIDE (59-79)","1420","1491","200 EAST 66TH STREET","10065","05/19/2014",4047543,-73.962845824239,40.7656201502009
"5196",49728,"2014","UPPER EAST SIDE (59-79)","1420","1496","200 E 66TH","10065","02/27/2014",1575000,-73.962845824239,40.7656201502009
"5197",49729,"2014","UPPER EAST SIDE (59-79)","1420","1504","200 EAST 66TH STREET","10065","08/05/2014",1705568,-73.962845824239,40.7656201502009
"5198",49730,"2014","UPPER EAST SIDE (59-79)","1420","1573","200 EAST 66TH STREET","10065","02/27/2014",3175000,-73.962845824239,40.7656201502009
"5199",49731,"2014","UPPER EAST SIDE (59-79)","1420","1585","200 EAST 66TH   STREET","10065","05/08/2014",3808255,-73.962845824239,40.7656201502009
"5200",49732,"2014","UPPER EAST SIDE (59-79)","1423","1134","200 EAST 69TH STREET","10021","09/12/2014",565000,-73.961891562647,40.7677525024643
"5201",49733,"2014","UPPER EAST SIDE (59-79)","1423","1137","200 EAST 69TH   STREET","10021","12/09/2014",615000,-73.961891562647,40.7677525024643
"5202",49734,"2014","UPPER EAST SIDE (59-79)","1423","1179","200 EAST 69TH   STREET","10021","06/11/2014",1250000,-73.961891562647,40.7677525024643
"5203",49736,"2014","UPPER EAST SIDE (59-79)","1423","1212","200 EAST 69TH STREET","10021","02/27/2014",1390000,-73.961891562647,40.7677525024643
"5204",49737,"2014","UPPER EAST SIDE (59-79)","1423","1225","200 EAST 69TH STREET","10021","07/21/2014",2575000,-73.961891562647,40.7677525024643
"5205",49738,"2014","UPPER EAST SIDE (59-79)","1423","1256","200 EAST 69TH   STREET","10021","02/07/2014",3250000,-73.961891562647,40.7677525024643
"5206",49739,"2014","UPPER EAST SIDE (59-79)","1423","1259","200 EAST 69TH STREET","10021","08/25/2014",3200000,-73.961891562647,40.7677525024643
"5207",49740,"2014","UPPER EAST SIDE (59-79)","1423","1262","200 EAST 69TH   STREET","10021","07/02/2014",3200000,-73.961891562647,40.7677525024643
"5208",49742,"2014","UPPER EAST SIDE (59-79)","1423","1289","200 EAST 69TH   STREET","10021","09/11/2014",3750000,-73.961891562647,40.7677525024643
"5209",49743,"2014","UPPER EAST SIDE (59-79)","1423","1305","200 EAST 69TH STREET","10021","03/06/2014",4368292,-73.961891562647,40.7677525024643
"5210",49744,"2014","UPPER EAST SIDE (59-79)","1423","1330","200 EAST 69TH STREET","10021","03/10/2014",920000,-73.961891562647,40.7677525024643
"5211",49746,"2014","UPPER EAST SIDE (59-79)","1423","1336","200 EAST 69TH   STREET","10021","04/03/2014",660000,-73.961891562647,40.7677525024643
"5212",49747,"2014","UPPER EAST SIDE (59-79)","1423","1347","200 EAST 69TH STREET","10021","04/18/2014",1090000,-73.961891562647,40.7677525024643
"5213",49750,"2014","UPPER EAST SIDE (59-79)","1423","1400","205 EAST 68TH   STREET","10065","09/17/2014",540000,-73.9621013557349,40.767038939015
"5214",49751,"2014","UPPER EAST SIDE (59-79)","1423","1401","205 EAST 68TH   STREET","10065","06/23/2014",565000,-73.9621013557349,40.767038939015
"5215",49752,"2014","UPPER EAST SIDE (59-79)","1423","1414","205 EAST 68TH STREET","10065","09/17/2014",999000,-73.9621013557349,40.767038939015
"5216",49753,"2014","UPPER EAST SIDE (59-79)","1429","1111","255 EAST 74TH STREET","10021","11/14/2014",1722879,-73.9584385300646,40.7705674121378
"5217",49754,"2014","UPPER EAST SIDE (59-79)","1429","1116","255 EAST 74TH   STREET","10021","08/28/2014",2240150,-73.9584385300646,40.7705674121378
"5218",49755,"2014","UPPER EAST SIDE (59-79)","1429","1127","255 EAST 74TH   STREET","10021","09/08/2014",4000000,-73.9584385300646,40.7705674121378
"5219",49757,"2014","UPPER EAST SIDE (59-79)","1433","1103","200 EAST 79TH   STREET","10075","04/29/2014",674813,-73.956963232801,40.7741350312319
"5220",49758,"2014","UPPER EAST SIDE (59-79)","1433","1104","200 EAST 79TH   STREET","10075","02/20/2014",576940,-73.956963232801,40.7741350312319
"5221",49759,"2014","UPPER EAST SIDE (59-79)","1433","1105","200 EAST 79TH   STREET","10075","08/25/2014",618150,-73.956963232801,40.7741350312319
"5222",49760,"2014","UPPER EAST SIDE (59-79)","1433","1106","200 EAST 79TH   STREET","10075","07/23/2014",576940,-73.956963232801,40.7741350312319
"5223",49761,"2014","UPPER EAST SIDE (59-79)","1433","1107","200 EAST 79TH   STREET","10075","09/04/2014",618150,-73.956963232801,40.7741350312319
"5224",49762,"2014","UPPER EAST SIDE (59-79)","1433","1110","200 EAST 79TH   STREET","10075","01/31/2014",4067908,-73.956963232801,40.7741350312319
"5225",49763,"2014","UPPER EAST SIDE (59-79)","1433","1113","200 EAST 79TH   STREET","10075","02/14/2014",4271558,-73.956963232801,40.7741350312319
"5226",49764,"2014","UPPER EAST SIDE (59-79)","1433","1115","200 EAST 79TH   STREET","10075","10/28/2014",4500000,-73.956963232801,40.7741350312319
"5227",49765,"2014","UPPER EAST SIDE (59-79)","1433","1116","200 EAST 79TH   STREET","10075","02/20/2014",4678858,-73.956963232801,40.7741350312319
"5228",49766,"2014","UPPER EAST SIDE (59-79)","1433","1119","200 EAST 79TH   STREET","10075","02/20/2014",4321898,-73.956963232801,40.7741350312319
"5229",49767,"2014","UPPER EAST SIDE (59-79)","1433","1122","200 EAST 79TH   STREET","10075","02/27/2014",4882508,-73.956963232801,40.7741350312319
"5230",49768,"2014","UPPER EAST SIDE (59-79)","1433","1125","200 EAST 79TH   STREET","10075","03/14/2014",4475208,-73.956963232801,40.7741350312319
"5231",49770,"2014","UPPER EAST SIDE (59-79)","1433","1131","200 EAST 79TH   STREET","10075","03/25/2014",4857052,-73.956963232801,40.7741350312319
"5232",49789,"2014","UPPER EAST SIDE (59-79)","1436","1021","300 EAST 62ND   STREET","10065","11/19/2014",490000,-73.9628331701782,40.7624197765727
"5233",49790,"2014","UPPER EAST SIDE (59-79)","1436","1022","300 EAST 62ND STREET","10065","08/01/2014",790000,-73.9628331701782,40.7624197765727
"5234",49791,"2014","UPPER EAST SIDE (59-79)","1436","1025","300 EAST 62ND STREET","10065","04/25/2014",845000,-73.9628331701782,40.7624197765727
"5235",49792,"2014","UPPER EAST SIDE (59-79)","1436","1028","300 EAST 62ND STREET","10065","11/10/2014",899000,-73.9628331701782,40.7624197765727
"5236",49793,"2014","UPPER EAST SIDE (59-79)","1436","1077","300 EAST 62ND   STREET","10065","08/29/2014",3030000,-73.9628331701782,40.7624197765727
"5237",49795,"2014","UPPER EAST SIDE (59-79)","1436","1097","300 E 62ND STREET","10065","06/30/2014",1150000,-73.9628331701782,40.7624197765727
"5238",49796,"2014","UPPER EAST SIDE (59-79)","1436","1109","300 EAST 62ND   STREET","10065","04/11/2014",1950000,-73.9628331701782,40.7624197765727
"5239",49797,"2014","UPPER EAST SIDE (59-79)","1436","1211","350 EAST 62ND   STREET","10065","09/08/2014",690920,-73.9614834233447,40.7618484266566
"5240",49798,"2014","UPPER EAST SIDE (59-79)","1436","1218","350 EAST 62ND   STREET","10065","02/07/2014",489000,-73.9614834233447,40.7618484266566
"5241",49799,"2014","UPPER EAST SIDE (59-79)","1436","1225","350 EAST 62ND   STREET","10065","08/22/2014",465000,-73.9614834233447,40.7618484266566
"5242",49800,"2014","UPPER EAST SIDE (59-79)","1436","1252","350 EAST 62ND   STREET","10065","01/06/2014",499000,-73.9614834233447,40.7618484266566
"5243",49801,"2014","UPPER EAST SIDE (59-79)","1438","313","340 EAST 64TH   STREET","10065","08/07/2014",1895000,-73.9610349634745,40.7632920106329
"5244",49803,"2014","UPPER EAST SIDE (59-79)","1438","415","340 EAST 64TH   STREET","10065","08/04/2014",1295000,-73.9610349634745,40.7632920106329
"5245",49804,"2014","UPPER EAST SIDE (59-79)","1438","510","340 EAST 64TH   STREET","10065","01/27/2014",1815000,-73.9610349634745,40.7632920106329
